tree,len
"(n3:25472.93420669701299630,(n1:7112.67056875826892792,(n2:6160.13919632936540438,n0:6160.13919632936449489):952.53137242890443304):18360.26363793874406838);",91238.0
"(n3:25472.93420669701299630,(n1:8929.49355618917616084,(n2:6160.13919632936540438,n0:6160.13919632936449489):2769.35435985981075646):16543.44065050783683546);",25326.0
"(n3:25271.61965468733251328,(n1:8929.49355618917616084,(n2:6160.13919632936540438,n0:6160.13919632936449489):2769.35435985981075646):16342.12609849815635243);",44890.0
"(n3:25271.61965468733251328,(n0:6160.13919632936449489,(n1:5514.82227829809380637,n2:5514.82227829809471586):645.31691803127068852):19111.48045835796801839);",13580.0
"(n3:25271.61965468733251328,(n2:6160.13919632936540438,(n0:5183.83416888085412211,n1:5183.83416888085412211):976.30502744851128227):19111.48045835796801839);",8803.0
"(n3:25353.02155148474412272,(n2:6160.13919632936540438,(n0:5183.83416888085412211,n1:5183.83416888085412211):976.30502744851128227):19192.88235515537962783);",885.0
"(n3:25313.18989455092014396,(n2:6160.13919632936540438,(n0:5183.83416888085412211,n1:5183.83416888085412211):976.30502744851128227):19153.05069822155564907);",118780.0
"(n3:25313.18989455092014396,(n2:5681.83287299480889487,(n0:5183.83416888085412211,n1:5183.83416888085412211):497.99870411395477277):19631.35702155611215858);",12640.0
"(n3:25313.18989455092014396,(n2:6160.13919632936540438,(n0:5183.83416888085412211,n1:5183.83416888085412211):976.30502744851128227):19153.05069822155564907);",2238.0
"(n3:25776.68465934757477953,(n2:6160.13919632936540438,(n0:5183.83416888085412211,n1:5183.83416888085412211):976.30502744851128227):19616.54546301821028464);",1242.0
"(n3:25776.68465934757477953,(n2:6160.13919632936540438,(n0:4167.21887404319932102,n1:4167.21887404319932102):1992.92032228616608336):19616.54546301821028464);",144314.0
"(n3:27371.11490332615358057,(n2:6160.13919632936540438,(n0:4167.21887404319932102,n1:4167.21887404319932102):1992.92032228616608336):21210.97570699678908568);",20016.0
"(n3:30718.20478018992798752,(n2:6160.13919632936540438,(n0:4167.21887404319932102,n1:4167.21887404319932102):1992.92032228616608336):24558.06558386056349264);",26328.0
"(n3:25776.68465934757477953,(n2:6160.13919632936540438,(n0:4167.21887404319932102,n1:4167.21887404319932102):1992.92032228616608336):19616.54546301821028464);",66842.0
"(n3:25776.68465934757477953,(n2:7826.51774777645096037,(n0:4167.21887404319932102,n1:4167.21887404319932102):3659.29887373325163935):17950.16691157112290966);",8373.0
"(n3:25776.68465934757477953,(n2:6160.13919632936540438,(n0:4167.21887404319932102,n1:4167.21887404319932102):1992.92032228616608336):19616.54546301821028464);",25501.0
"(n3:25776.68465934757477953,(n2:6160.13919632936540438,(n0:4276.88998562285996741,n1:4276.88998562285996741):1883.24921070650543697):19616.54546301821028464);",32625.0
"(n3:27031.05170315914074308,(n2:6160.13919632936540438,(n0:4276.88998562285996741,n1:4276.88998562285996741):1883.24921070650543697):20870.91250682977624820);",87492.0
"(n3:27031.05170315914074308,(n2:6462.30699785130946111,(n0:4276.88998562285996741,n1:4276.88998562285996741):2185.41701222844949370):20568.74470530783219147);",9843.0
"(n3:27031.05170315914074308,(n2:7826.51774777645096037,(n0:4276.88998562285996741,n1:4276.88998562285996741):3549.62776215359099297):19204.53395538268887321);",43763.0
"(n3:27031.05170315914074308,(n2:6462.30699785130946111,(n0:4276.88998562285996741,n1:4276.88998562285996741):2185.41701222844949370):20568.74470530783219147);",2250.0
"(n3:25616.01491782875746139,(n2:6462.30699785130946111,(n0:4276.88998562285996741,n1:4276.88998562285996741):2185.41701222844949370):19153.70791997744890978);",63704.0
"(n3:25616.01491782875746139,(n2:6740.11802524497397826,(n0:4276.88998562285996741,n1:4276.88998562285996741):2463.22803962211401085):18875.89689258378348313);",39253.0
"(n3:25616.01491782875746139,(n2:6462.30699785130946111,(n0:4276.88998562285996741,n1:4276.88998562285996741):2185.41701222844949370):19153.70791997744890978);",11128.0
"(n3:25616.01491782875746139,(n2:5836.76094807058325387,(n0:4276.88998562285996741,n1:4276.88998562285996741):1559.87096244772328646):19779.25396975817420753);",60225.0
"(n3:25616.01491782875746139,(n2:6672.66947978903681360,(n0:4276.88998562285996741,n1:4276.88998562285996741):2395.77949416617684619):18943.34543803971973830);",23378.0
"(n3:25560.16983851328768651,(n2:6672.66947978903681360,(n0:4276.88998562285996741,n1:4276.88998562285996741):2395.77949416617684619):18887.50035872424996342);",2534.0
"(n3:25560.16983851328768651,(n2:6672.66947978903681360,(n0:4643.69577667000703514,n1:4643.69577667000703514):2028.97370311902886897):18887.50035872424996342);",5507.0
"(n3:25560.16983851328768651,(n2:8053.54259542917679937,(n0:4643.69577667000703514,n1:4643.69577667000703514):3409.84681875916885474):17506.62724308411270613);",4379.0
"(n3:25560.16983851328768651,(n2:5671.92040205250759755,(n0:4643.69577667000703514,n1:4643.69577667000703514):1028.22462538249965291):19888.24943646078099846);",43385.0
"(n3:26317.50826686036816682,(n2:5671.92040205250759755,(n0:4643.69577667000703514,n1:4643.69577667000703514):1028.22462538249965291):20645.58786480786147877);",4683.0
"(n3:25608.00738357542650192,(n2:5671.92040205250759755,(n0:4643.69577667000703514,n1:4643.69577667000703514):1028.22462538249965291):19936.08698152291981387);",97866.0
"(n3:26531.85777827691708808,(n2:5671.92040205250759755,(n0:4643.69577667000703514,n1:4643.69577667000703514):1028.22462538249965291):20859.93737622441040003);",15825.0
"(n3:26531.85777827691708808,(n0:5671.92040205250668805,(n1:5444.48510741445352323,n2:5444.48510741445352323):227.43529463805407431):20859.93737622441040003);",1812.0
"(n3:26531.85777827691708808,(n0:5671.92040205250668805,(n1:5262.12484845625840535,n2:5262.12484845625931484):409.79555359624828270):20859.93737622441040003);",16204.0
"(n3:27519.42720936727346270,(n0:5671.92040205250668805,(n1:5262.12484845625840535,n2:5262.12484845625931484):409.79555359624828270):21847.50680731476677465);",6975.0
"(n3:25467.31025943340500817,(n0:5671.92040205250668805,(n1:5262.12484845625840535,n2:5262.12484845625931484):409.79555359624828270):19795.38985738089832012);",6677.0
"(n3:27519.42720936727346270,(n0:5671.92040205250668805,(n1:5262.12484845625840535,n2:5262.12484845625931484):409.79555359624828270):21847.50680731476677465);",32089.0
"(n3:27519.42720936727346270,(n0:5671.92040205250668805,(n1:5444.48510741445352323,n2:5444.48510741445352323):227.43529463805407431):21847.50680731476677465);",2367.0
"(n3:27519.42720936727346270,(n2:5671.92040205250759755,(n0:5596.61967849004577147,n1:5596.61967849004577147):75.30072356246182608):21847.50680731476677465);",5816.0
"(n3:27519.42720936727346270,(n0:5671.92040205250668805,(n1:5514.82227829809380637,n2:5514.82227829809471586):157.09812375441288168):21847.50680731476677465);",18669.0
"(n3:25467.31025943340500817,(n0:5671.92040205250668805,(n1:5514.82227829809380637,n2:5514.82227829809471586):157.09812375441288168):19795.38985738089832012);",926.0
"(n3:25467.31025943340500817,(n0:13238.46571655999287032,(n1:5514.82227829809380637,n2:5514.82227829809471586):7723.64343826189815445):12228.84454287341213785);",21650.0
"(n3:25467.31025943340500817,(n0:10789.98167495661073190,(n1:5514.82227829809380637,n2:5514.82227829809471586):5275.15939665851601603):14677.32858447679427627);",20774.0
"(n3:25467.31025943340500817,(n2:10789.98167495661073190,(n0:5330.92398504566699557,n1:5330.92398504566699557):5459.05768991094373632):14677.32858447679427627);",5405.0
"(n3:25467.31025943340500817,(n2:10789.98167495661073190,(n0:4814.02889839884664980,n1:4814.02889839884664980):5975.95277655776317260):14677.32858447679427627);",25105.0
"(n3:25467.31025943340500817,(n0:10789.98167495661073190,(n1:5514.82227829809380637,n2:5514.82227829809471586):5275.15939665851601603):14677.32858447679427627);",8519.0
"(n3:28598.79556480175233446,(n0:10789.98167495661073190,(n1:5514.82227829809380637,n2:5514.82227829809471586):5275.15939665851601603):17808.81388984514342155);",28333.0
"(n3:28598.79556480175233446,(n1:10789.98167495661073190,(n0:5538.69358845453643880,n2:5538.69358845453643880):5251.28808650207429309):17808.81388984514342155);",15510.0
"(n3:28598.79556480175233446,(n1:10708.38921788650986855,(n0:5538.69358845453643880,n2:5538.69358845453643880):5169.69562943197342975):17890.40634691524246591);",2500.0
"(n3:28598.79556480175233446,(n1:6670.55681325099794776,(n0:5538.69358845453643880,n2:5538.69358845453643880):1131.86322479646241845):21928.23875155075438670);",25066.0
"(n3:28598.79556480175233446,(n0:6670.55681325099794776,(n1:5273.28815350444710930,n2:5273.28815350444801879):1397.26865974655083846):21928.23875155075438670);",27924.0
"(n3:29395.14354451484905439,(n0:6670.55681325099794776,(n1:5273.28815350444710930,n2:5273.28815350444801879):1397.26865974655083846):22724.58673126385110663);",10759.0
"(n3:31619.67128258940283558,(n0:6670.55681325099794776,(n1:5273.28815350444710930,n2:5273.28815350444801879):1397.26865974655083846):24949.11446933840488782);",7493.0
"(n3:27782.85048772645313875,(n0:6670.55681325099794776,(n1:5273.28815350444710930,n2:5273.28815350444801879):1397.26865974655083846):21112.29367447545519099);",3081.0
"(n3:27782.85048772645313875,(n2:5273.28815350444801879,(n0:4562.04915958438323287,n1:4562.04915958438323287):711.23899392006478593):22509.56233422200602945);",15598.0
"(n3:25937.87018311361680389,(n2:5273.28815350444801879,(n0:4562.04915958438323287,n1:4562.04915958438323287):711.23899392006478593):20664.58202960916969460);",46265.0
"(n3:25937.87018311361680389,(n0:5671.92040205250668805,(n2:5273.28815350444801879,n1:5273.28815350444710930):398.63224854805957875):20265.94978106111011584);",17661.0
"(n3:25937.87018311361680389,(n0:6670.55681325099794776,(n2:5273.28815350444801879,n1:5273.28815350444710930):1397.26865974655083846):19267.31336986261885613);",13875.0
"(n3:25245.43283057257576729,(n0:6670.55681325099794776,(n2:5273.28815350444801879,n1:5273.28815350444710930):1397.26865974655083846):18574.87601732157781953);",28987.0
"(n3:25245.43283057257576729,(n1:6670.55681325099794776,(n0:5181.66494115227578732,n2:5181.66494115227669681):1488.89187209872216044):18574.87601732157781953);",6119.0
"(n3:25245.43283057257576729,(n1:6670.55681325099794776,(n0:5466.38337405918355216,n2:5466.38337405918446166):1204.17343919181439560):18574.87601732157781953);",58535.0
"(n3:25245.43283057257576729,(n2:6670.55681325099885726,(n0:5273.28815350444710930,n1:5273.28815350444710930):1397.26865974655083846):18574.87601732157781953);",11680.0
"(n3:25413.33792990917208954,(n2:6670.55681325099885726,(n0:5273.28815350444710930,n1:5273.28815350444710930):1397.26865974655083846):18742.78111665817414178);",52193.0
"(n3:25444.41325383717776276,(n2:6670.55681325099885726,(n0:5273.28815350444710930,n1:5273.28815350444710930):1397.26865974655083846):18773.85644058617981500);",13991.0
"(n3:25444.41325383717776276,(n0:6670.55681325099794776,(n1:5262.12484845625840535,n2:5262.12484845625931484):1408.43196479473954241):18773.85644058617981500);",1238.0
"(n3:25444.41325383717776276,(n2:5262.12484845625931484,(n0:4109.68562315705275978,n1:4109.68562315705275978):1152.43922529920564557):20182.28840538091753842);",27731.0
"(n3:25937.87018311361680389,(n2:5262.12484845625931484,(n0:4109.68562315705275978,n1:4109.68562315705275978):1152.43922529920564557):20675.74533465735657956);",29129.0
"(n3:25444.41325383717776276,(n2:5262.12484845625931484,(n0:4109.68562315705275978,n1:4109.68562315705275978):1152.43922529920564557):20182.28840538091753842);",27178.0
"(n3:25937.87018311361680389,(n2:5262.12484845625931484,(n0:4109.68562315705275978,n1:4109.68562315705275978):1152.43922529920564557):20675.74533465735657956);",3288.0
"(n3:25444.41325383717776276,(n2:5262.12484845625931484,(n0:4109.68562315705275978,n1:4109.68562315705275978):1152.43922529920564557):20182.28840538091753842);",15631.0
"(n3:25937.87018311361680389,(n2:5262.12484845625931484,(n0:4109.68562315705275978,n1:4109.68562315705275978):1152.43922529920564557):20675.74533465735657956);",15748.0
"(n3:25937.87018311361680389,(n2:7808.66540769382208964,(n0:4109.68562315705275978,n1:4109.68562315705275978):3698.97978453676842037):18129.20477541979562375);",7464.0
"(n3:25444.41325383717776276,(n2:7808.66540769382208964,(n0:4109.68562315705275978,n1:4109.68562315705275978):3698.97978453676842037):17635.74784614335658262);",6607.0
"(n3:25444.41325383717776276,(n2:6160.13919632936540438,(n0:4109.68562315705275978,n1:4109.68562315705275978):2050.45357317231173511):19284.27405750781326788);",23511.0
"(n3:25444.41325383717776276,(n2:5232.17995874599182571,(n0:4109.68562315705275978,n1:4109.68562315705275978):1122.49433558893815643):20212.23329509118775604);",18939.0
"(n3:25444.41325383717776276,(n1:5939.63654738529839960,(n2:5232.17995874599182571,n0:5232.17995874599182571):707.45658863930748339):19504.77670645187754417);",2447.0
"(n3:25444.41325383717776276,(n2:5232.17995874599182571,(n0:4109.68562315705275978,n1:4109.68562315705275978):1122.49433558893815643):20212.23329509118775604);",63849.0
"(n3:25444.41325383717776276,(n2:5939.63654738529930910,(n0:4109.68562315705275978,n1:4109.68562315705275978):1829.95092422824563982):19504.77670645187754417);",1571.0
"(n3:25444.41325383717776276,(n2:5939.63654738529930910,(n0:4153.02335618680808693,n1:4153.02335618680808693):1786.61319119849031267):19504.77670645187754417);",19340.0
"(n3:25444.41325383717776276,(n2:7808.66540769382208964,(n0:4153.02335618680808693,n1:4153.02335618680808693):3655.64205150701309321):17635.74784614335658262);",26285.0
"(n3:25444.41325383717776276,(n2:8028.09534548499323137,(n0:4153.02335618680808693,n1:4153.02335618680808693):3875.07198929818423494):17416.31790835218271241);",20081.0
"(n3:27526.46616115493088728,(n2:8028.09534548499323137,(n0:4153.02335618680808693,n1:4153.02335618680808693):3875.07198929818423494):19498.37081566993583692);",18108.0
"(n3:27354.10401517652280745,(n2:8028.09534548499323137,(n0:4153.02335618680808693,n1:4153.02335618680808693):3875.07198929818423494):19326.00866969153139507);",45608.0
"(n3:27354.10401517652280745,(n2:7808.66540769382208964,(n0:4153.02335618680808693,n1:4153.02335618680808693):3655.64205150701309321):19545.43860748270162730);",6270.0
"(n3:25616.01491782875746139,(n2:7808.66540769382208964,(n0:4153.02335618680808693,n1:4153.02335618680808693):3655.64205150701309321):17807.34951013493628125);",2157.0
"(n3:25616.01491782875746139,(n2:7768.26844781112868077,(n0:4153.02335618680808693,n1:4153.02335618680808693):3615.24509162431968434):17847.74647001762787113);",25658.0
"(n3:25616.01491782875746139,(n2:6323.27606887446563633,(n0:4153.02335618680808693,n1:4153.02335618680808693):2170.25271268765663990):19292.73884895429364406);",4906.0
"(n3:25616.01491782875746139,(n2:7768.26844781112868077,(n0:4153.02335618680808693,n1:4153.02335618680808693):3615.24509162431968434):17847.74647001762787113);",126585.0
"(n3:25276.87183272773108911,(n2:7768.26844781112868077,(n0:4153.02335618680808693,n1:4153.02335618680808693):3615.24509162431968434):17508.60338491660149884);",41795.0
"(n3:25276.87183272773108911,(n2:7768.26844781112868077,(n0:4717.95463083423783246,n1:4717.95463083423783246):3050.31381697688993881):17508.60338491660149884);",10038.0
"(n3:25276.87183272773108911,(n0:7768.26844781112777127,(n1:6778.36967130637276568,n2:6778.36967130637276568):989.89877650475591508):17508.60338491660149884);",11180.0
"(n3:26691.62838754223048454,(n0:7768.26844781112777127,(n1:6778.36967130637276568,n2:6778.36967130637276568):989.89877650475591508):18923.35993973110089428);",3384.0
"(n3:25616.01491782875746139,(n0:7768.26844781112777127,(n1:6778.36967130637276568,n2:6778.36967130637276568):989.89877650475591508):17847.74647001762787113);",2515.0
"(n3:26691.62838754223048454,(n0:7768.26844781112777127,(n1:6778.36967130637276568,n2:6778.36967130637276568):989.89877650475591508):18923.35993973110089428);",54156.0
"(n3:26691.62838754223048454,(n2:7768.26844781112868077,(n0:6323.27606887446563633,n1:6323.27606887446563633):1444.99237893666304444):18923.35993973110089428);",36732.0
"(n3:27791.63114539106027223,(n2:7768.26844781112868077,(n0:6323.27606887446563633,n1:6323.27606887446563633):1444.99237893666304444):20023.36269757993068197);",9812.0
"(n3:27791.63114539106027223,(n0:7768.26844781112777127,(n1:6778.36967130637276568,n2:6778.36967130637276568):989.89877650475591508):20023.36269757993068197);",22615.0
"(n3:26691.62838754223048454,(n0:7768.26844781112777127,(n1:6778.36967130637276568,n2:6778.36967130637276568):989.89877650475591508):18923.35993973110089428);",45890.0
"(n3:26691.62838754223048454,(n0:8028.09534548499323137,(n1:6778.36967130637276568,n2:6778.36967130637276568):1249.72567417862046568):18663.53304205723543419);",1651.0
"(n3:26691.62838754223048454,(n0:8028.09534548499323137,(n1:6672.66947978903590410,n2:6672.66947978903681360):1355.42586569595641777):18663.53304205723543419);",24465.0
"(n3:26392.23449285165406764,(n0:8028.09534548499323137,(n1:6672.66947978903590410,n2:6672.66947978903681360):1355.42586569595641777):18364.13914736665901728);",33361.0
"(n3:26691.62838754223048454,(n0:8028.09534548499323137,(n1:6672.66947978903590410,n2:6672.66947978903681360):1355.42586569595641777):18663.53304205723543419);",17580.0
"(n3:26691.62838754223048454,(n2:6672.66947978903681360,(n0:5974.61527982422740024,n1:5974.61527982422740024):698.05419996480941336):20018.95890775319276145);",51978.0
"(n3:26691.62838754223048454,(n1:6672.66947978903590410,(n0:6552.03997950839584519,n2:6552.03997950839584519):120.62950028064096841):20018.95890775319276145);",16355.0
"(n3:26691.62838754223048454,(n1:6672.66947978903590410,(n0:6535.68199147765517409,n2:6535.68199147765608359):136.98748831138073001):20018.95890775319276145);",5935.0
"(n3:25276.87183272773108911,(n1:6672.66947978903590410,(n0:6535.68199147765517409,n2:6535.68199147765608359):136.98748831138073001):18604.20235293869336601);",47335.0
"(n3:25276.87183272773108911,(n0:6535.68199147765517409,(n1:5888.69221657913294621,n2:5888.69221657913385570):646.98977489852222789):18741.18984125007409602);",2167.0
"(n3:25276.87183272773108911,(n0:6535.68199147765517409,(n1:5304.33246320454600209,n2:5304.33246320454691158):1231.34952827310917201):18741.18984125007409602);",12716.0
"(n3:25616.01491782875746139,(n0:6535.68199147765517409,(n1:5304.33246320454600209,n2:5304.33246320454691158):1231.34952827310917201):19080.33292635110046831);",14950.0
"(n3:26691.62838754223048454,(n0:6535.68199147765517409,(n1:5304.33246320454600209,n2:5304.33246320454691158):1231.34952827310917201):20155.94639606457349146);",6393.0
"(n3:26691.62838754223048454,(n0:5888.69221657913294621,(n1:5304.33246320454600209,n2:5304.33246320454691158):584.35975337458694412):20802.93617096309753833);",1663.0
"(n3:26691.62838754223048454,(n0:6672.66947978903590410,(n1:5304.33246320454600209,n2:5304.33246320454691158):1368.33701658448990202):20018.95890775319276145);",51390.0
"(n3:26152.13336823284043930,(n0:6672.66947978903590410,(n1:5304.33246320454600209,n2:5304.33246320454691158):1368.33701658448990202):19479.46388844380271621);",45381.0
"(n3:26152.13336823284043930,(n2:6672.66947978903681360,(n0:4665.14027911579796637,n1:4665.14027911579796637):2007.52920067323884723):19479.46388844380271621);",99.0
"(n3:26152.13336823284043930,(n2:6672.66947978903681360,(n0:6535.68199147765517409,n1:6535.68199147765517409):136.98748831138073001):19479.46388844380271621);",17633.0
"(n3:27335.21495620522546233,(n2:6672.66947978903681360,(n0:6535.68199147765517409,n1:6535.68199147765517409):136.98748831138073001):20662.54547641618773923);",23365.0
"(n3:27335.21495620522546233,(n0:6672.66947978903590410,(n1:5374.21953463918180205,n2:5374.21953463918271154):1298.44994514985410206):20662.54547641618773923);",21350.0
"(n3:25395.13502184157914598,(n0:6672.66947978903590410,(n1:5374.21953463918180205,n2:5374.21953463918271154):1298.44994514985410206):18722.46554205254142289);",5391.0
"(n3:25395.13502184157914598,(n2:5374.21953463918271154,(n0:4211.68526106251556484,n1:4211.68526106251556484):1162.53427357666714670):20020.91548720239734394);",21410.0
"(n3:25395.13502184157914598,(n1:6672.66947978903590410,(n2:5374.21953463918271154,n0:5374.21953463918180205):1298.44994514985410206):18722.46554205254142289);",18692.0
"(n3:27335.21495620522546233,(n1:6672.66947978903590410,(n2:5374.21953463918271154,n0:5374.21953463918180205):1298.44994514985410206):20662.54547641618773923);",6575.0
"(n3:26691.62838754223048454,(n1:6672.66947978903590410,(n2:5374.21953463918271154,n0:5374.21953463918180205):1298.44994514985410206):20018.95890775319276145);",1685.0
"(n3:26691.62838754223048454,(n2:6672.66947978903681360,(n0:5572.78481719758019608,n1:5572.78481719758019608):1099.88466259145570803):20018.95890775319276145);",5728.0
"(n3:26691.62838754223048454,(n2:6672.66947978903681360,(n0:4322.83072178552538389,n1:4322.83072178552538389):2349.83875800351052021):20018.95890775319276145);",17970.0
"(n3:26691.62838754223048454,(n2:5979.08914031499989505,(n0:4322.83072178552538389,n1:4322.83072178552538389):1656.25841852947360167):20712.53924722722877050);",38180.0
"(n3:26691.62838754223048454,(n2:6670.55681325099885726,(n0:4322.83072178552538389,n1:4322.83072178552538389):2347.72609146547256387):20021.07157429123253678);",6173.0
"(n3:26691.62838754223048454,(n2:6047.52792329620024248,(n0:4322.83072178552538389,n1:4322.83072178552538389):1724.69720151067394909):20644.10046424603206106);",126.0
"(n3:26691.62838754223048454,(n2:6670.55681325099885726,(n0:4322.83072178552538389,n1:4322.83072178552538389):2347.72609146547256387):20021.07157429123253678);",679.0
"(n3:26691.62838754223048454,(n1:6670.55681325099794776,(n0:5374.21953463918180205,n2:5374.21953463918271154):1296.33727861181614571):20021.07157429123253678);",13028.0
"(n3:26691.62838754223048454,(n0:6670.55681325099794776,(n1:6631.74788386098771298,n2:6631.74788386098771298):38.80892939001114428):20021.07157429123253678);",9273.0
"(n3:26691.62838754223048454,(n2:6670.55681325099885726,(n0:5374.21953463918180205,n1:5374.21953463918180205):1296.33727861181614571):20021.07157429123253678);",2980.0
"(n3:26691.62838754223048454,(n0:6670.55681325099794776,(n1:5501.31429103299524286,n2:5501.31429103299524286):1169.24252221800361440):20021.07157429123253678);",6112.0
"(n3:25236.86742625340775703,(n0:6670.55681325099794776,(n1:5501.31429103299524286,n2:5501.31429103299524286):1169.24252221800361440):18566.31061300240980927);",15346.0
"(n3:25236.86742625340775703,(n0:6670.55681325099794776,(n1:5258.57860988979882677,n2:5258.57860988979882677):1411.97820336120003049):18566.31061300240980927);",232.0
"(n3:25236.86742625340775703,(n1:6670.55681325099794776,(n0:5374.21953463918180205,n2:5374.21953463918271154):1296.33727861181614571):18566.31061300240980927);",27082.0
"(n3:25236.86742625340775703,(n2:6670.55681325099885726,(n0:5343.11081028752960265,n1:5343.11081028752960265):1327.44600296346834511):18566.31061300240980927);",2454.0
"(n3:26691.62838754223048454,(n2:6670.55681325099885726,(n0:5343.11081028752960265,n1:5343.11081028752960265):1327.44600296346834511):20021.07157429123253678);",3425.0
"(n3:26691.62838754223048454,(n2:7446.38828403201841866,(n0:5343.11081028752960265,n1:5343.11081028752960265):2103.27747374448790652):19245.24010351021206588);",21568.0
"(n3:26691.62838754223048454,(n2:9416.73310832163042505,(n0:5343.11081028752960265,n1:5343.11081028752960265):4073.62229803409991291):17274.89527922060005949);",9414.0
