-1,5.9999999999999995e-05,5.9999999999999995e-05,7.761526020192481e-05,1.761526020192481e-05,0.00026620180383888384,2.3999999999999997e-05,2.1e-05,0.33333333333333337,-13960294.528749455,0
0,6.060674048571527e-05,6.599941599885394e-05,6.215571403686878e-05,2.005884384176848e-05,0.00024393128000294175,1.63940292714618e-05,1.8279631578088228e-05,0.37323834493115854,-13960342.651849324,149.9453341960907
1,6.363707751000104e-05,6.599941599885394e-05,6.215571403686878e-05,2.005884384176848e-05,0.00024393128000294175,1.63940292714618e-05,1.8279631578088228e-05,0.37323834493115854,-13960342.357136833,298.7213087081909
2,6.060674048571527e-05,6.929938679879663e-05,6.215571403686878e-05,2.005884384176848e-05,0.00024393128000294175,1.63940292714618e-05,1.8279631578088228e-05,0.37323834493115854,-13960343.263113918,447.4290909767151
3,6.060674048571527e-05,6.599941599885394e-05,6.526349973871222e-05,2.005884384176848e-05,0.00024393128000294175,1.63940292714618e-05,1.8279631578088228e-05,0.37323834493115854,-13960332.766370391,596.5772061347961
4,6.060674048571527e-05,6.599941599885394e-05,6.215571403686878e-05,2.1061786033856907e-05,0.00024393128000294175,1.63940292714618e-05,1.8279631578088228e-05,0.37323834493115854,-13960343.383611882,744.4503793716431
5,6.060674048571527e-05,6.599941599885394e-05,6.215571403686878e-05,2.005884384176848e-05,0.00025612784400308886,1.63940292714618e-05,1.8279631578088228e-05,0.37323834493115854,-13960330.182643218,894.4071755409241
6,6.060674048571527e-05,6.599941599885394e-05,6.215571403686878e-05,2.005884384176848e-05,0.00024393128000294175,1.721373073503489e-05,1.8279631578088228e-05,0.37323834493115854,-13960342.410498977,1042.09543800354
7,6.060674048571527e-05,6.599941599885394e-05,6.215571403686878e-05,2.005884384176848e-05,0.00024393128000294175,1.63940292714618e-05,1.919361315699264e-05,0.37323834493115854,-13960337.84071434,1192.4662709236145
8,6.060674048571527e-05,6.599941599885394e-05,6.215571403686878e-05,2.005884384176848e-05,0.00024393128000294175,1.63940292714618e-05,1.8279631578088228e-05,0.3919002621777165,-13960343.373594815,1344.5329184532166
