tree,len
"(n3:25532.35982494721611147,(n2:8395.32801465674856445,(n0:5309.22455168619126198,n1:5309.22455168619126198):3086.10346297055730247):17137.03181029046754702);",5076.0
"(n3:25532.35982494721611147,(n2:8395.32801465674856445,(n0:4090.66555133795645816,n1:4090.66555133795645816):4304.66246331879119680):17137.03181029046754702);",16233.0
"(n3:25532.35982494721611147,(n2:5283.84463517588847026,(n0:4090.66555133795645816,n1:4090.66555133795645816):1193.17908383793155735):20248.51518977132946020);",27181.0
"(n3:25532.35982494721611147,(n2:8395.32801465674856445,(n0:4090.66555133795645816,n1:4090.66555133795645816):4304.66246331879119680):17137.03181029046754702);",1007.0
"(n3:25532.35982494721611147,(n2:10248.09993608031436452,(n0:4090.66555133795645816,n1:4090.66555133795645816):6157.43438474235699687):15284.25988886690174695);",46037.0
"(n3:25532.35982494721611147,(n2:10248.09993608031436452,(n0:5309.22455168619126198,n1:5309.22455168619126198):4938.87538439412310254):15284.25988886690174695);",9197.0
"(n3:25532.35982494721611147,(n2:9034.80606277133301774,(n0:5309.22455168619126198,n1:5309.22455168619126198):3725.58151108514175576):16497.55376217588491272);",2403.0
"(n3:27420.44932302509914734,(n2:9034.80606277133301774,(n0:5309.22455168619126198,n1:5309.22455168619126198):3725.58151108514175576):18385.64326025376794860);",36242.0
"(n3:27420.44932302509914734,(n2:5585.95278955214871530,(n0:5309.22455168619126198,n1:5309.22455168619126198):276.72823786595745332):21834.49653347294952255);",13647.0
"(n3:27420.44932302509914734,(n2:9034.80606277133301774,(n0:5309.22455168619126198,n1:5309.22455168619126198):3725.58151108514175576):18385.64326025376794860);",967.0
"(n3:27420.44932302509914734,(n2:9034.80606277133301774,(n0:5585.95278955214780581,n1:5585.95278955214780581):3448.85327321918430243):18385.64326025376794860);",15694.0
"(n3:28411.40815805326928967,(n2:9034.80606277133301774,(n0:5585.95278955214780581,n1:5585.95278955214780581):3448.85327321918430243):19376.60209528193809092);",5381.0
"(n3:28411.40815805326928967,(n0:9034.80606277133301774,(n1:5264.65608472419262398,n2:5264.65608472419262398):3770.14997804714039376):19376.60209528193809092);",12407.0
"(n3:28640.64042883691945462,(n0:9034.80606277133301774,(n1:5264.65608472419262398,n2:5264.65608472419262398):3770.14997804714039376):19605.83436606558825588);",5227.0
"(n3:28067.26863815917022293,(n0:9034.80606277133301774,(n1:5264.65608472419262398,n2:5264.65608472419262398):3770.14997804714039376):19032.46257538783538621);",17654.0
"(n3:28067.26863815917022293,(n2:5264.65608472419262398,(n0:4215.92877064133426757,n1:4215.92877064133426757):1048.72731408285744692):22802.61255343497759895);",2583.0
"(n3:28640.64042883691945462,(n2:5264.65608472419262398,(n0:4215.92877064133426757,n1:4215.92877064133426757):1048.72731408285744692):23375.98434411272683064);",25689.0
"(n3:28364.34659045201260597,(n2:5264.65608472419262398,(n0:4215.92877064133426757,n1:4215.92877064133426757):1048.72731408285744692):23099.69050572781998198);",25959.0
"(n3:28364.34659045201260597,(n2:6429.96267495344818599,(n0:4215.92877064133426757,n1:4215.92877064133426757):2214.03390431211300893):21934.38391549856532947);",58151.0
"(n3:28364.34659045201260597,(n0:6429.96267495344727649,(n1:5585.95278955214780581,n2:5585.95278955214871530):844.00988540129947069):21934.38391549856532947);",13178.0
"(n3:26526.82619509073992958,(n0:6429.96267495344727649,(n1:5585.95278955214780581,n2:5585.95278955214871530):844.00988540129947069):20096.86352013729265309);",14535.0
"(n3:26526.82619509073992958,(n2:5585.95278955214871530,(n0:4107.38930408935266314,n1:4107.38930408935266314):1478.56348546279605216):20940.87340553859030479);",17376.0
"(n3:26526.82619509073992958,(n2:5585.95278955214871530,(n0:4062.42612110029313044,n1:4062.42612110029313044):1523.52666845185513012):20940.87340553859030479);",22442.0
"(n3:26069.69792528457765002,(n2:5585.95278955214871530,(n0:4062.42612110029313044,n1:4062.42612110029313044):1523.52666845185513012):20483.74513573242802522);",2101.0
"(n3:26069.69792528457765002,(n2:9317.35424620068988588,(n0:4062.42612110029313044,n1:4062.42612110029313044):5254.92812510039584595):16752.34367908388958313);",36901.0
"(n3:26069.69792528457765002,(n2:5996.14975022582530073,(n0:4062.42612110029313044,n1:4062.42612110029313044):1933.72362912553171554):20073.54817505875325878);",5706.0
"(n3:26519.07910240410274127,(n2:5996.14975022582530073,(n0:4062.42612110029313044,n1:4062.42612110029313044):1933.72362912553171554):20522.92935217827835004);",6627.0
"(n3:26519.07910240410274127,(n0:5996.14975022582439124,(n1:5585.95278955214780581,n2:5585.95278955214871530):410.19696067367658543):20522.92935217827835004);",21079.0
"(n3:26519.07910240410274127,(n2:5585.95278955214871530,(n0:4874.67803256120350852,n1:4874.67803256120350852):711.27475699094429729):20933.12631285195311648);",32531.0
"(n3:26519.07910240410274127,(n2:5253.62364127787441248,(n0:4874.67803256120350852,n1:4874.67803256120350852):378.94560871666999446):21265.45546112622832879);",6319.0
"(n3:25338.08840241800862714,(n2:5253.62364127787441248,(n0:4874.67803256120350852,n1:4874.67803256120350852):378.94560871666999446):20084.46476114013421466);",18150.0
"(n3:25338.08840241800862714,(n1:5996.14975022582439124,(n2:5253.62364127787441248,n0:5253.62364127787441248):742.52610894795088825):19341.93865219218423590);",16484.0
"(n3:26253.11464383188285865,(n1:5996.14975022582439124,(n2:5253.62364127787441248,n0:5253.62364127787441248):742.52610894795088825):20256.96489360605846741);",36871.0
"(n3:26253.11464383188285865,(n2:5253.62364127787441248,(n0:5239.22418489923074958,n1:5239.22418489923074958):14.39945637864275341):20999.49100255400844617);",21635.0
"(n3:26144.34288485428623972,(n2:5253.62364127787441248,(n0:5239.22418489923074958,n1:5239.22418489923074958):14.39945637864275341):20890.71924357641182723);",46498.0
"(n3:26144.34288485428623972,(n1:5996.14975022582439124,(n2:5253.62364127787441248,n0:5253.62364127787441248):742.52610894795088825):20148.19313462846184848);",5951.0
"(n3:26144.34288485428623972,(n1:5971.81064455042360350,(n2:5253.62364127787441248,n0:5253.62364127787441248):718.18700327254919102):20172.53224030386263621);",18977.0
"(n3:26144.34288485428623972,(n1:5996.14975022582439124,(n2:5253.62364127787441248,n0:5253.62364127787441248):742.52610894795088825):20148.19313462846184848);",534.0
"(n3:26144.34288485428623972,(n1:5996.14975022582439124,(n0:5971.81064455042360350,n2:5971.81064455042360350):24.33910567540169723):20148.19313462846184848);",3384.0
"(n3:26144.34288485428623972,(n1:5987.64501983770605875,(n0:5971.81064455042360350,n2:5971.81064455042360350):15.83437528728336474):20156.69786501658018096);",1807.0
"(n3:26144.34288485428623972,(n2:5996.14975022582530073,(n1:5987.64501983770605875,n0:5987.64501983770605875):8.50473038811833248):20148.19313462846184848);",10584.0
"(n3:26144.34288485428623972,(n2:6314.38188437484495807,(n1:5987.64501983770605875,n0:5987.64501983770605875):326.73686453713798983):19829.96100047944128164);",9113.0
"(n3:26144.34288485428623972,(n1:5987.64501983770605875,(n0:5253.62364127787441248,n2:5253.62364127787441248):734.02137855983255577):20156.69786501658018096);",30232.0
"(n3:26144.34288485428623972,(n2:5987.64501983770696825,(n0:4684.23560989015277300,n1:4684.23560989015277300):1303.40940994755419524):20156.69786501658018096);",6021.0
"(n3:26144.34288485428623972,(n1:5987.64501983770605875,(n0:5253.62364127787441248,n2:5253.62364127787441248):734.02137855983255577):20156.69786501658018096);",21089.0
"(n3:26144.34288485428623972,(n2:5987.64501983770696825,(n0:4684.23560989015277300,n1:4684.23560989015277300):1303.40940994755419524):20156.69786501658018096);",34247.0
"(n3:26144.34288485428623972,(n2:5987.64501983770696825,(n0:4859.45750322936510202,n1:4859.45750322936510202):1128.18751660834186623):20156.69786501658018096);",11181.0
"(n3:26144.34288485428623972,(n0:5987.64501983770605875,(n1:5253.62364127787441248,n2:5253.62364127787441248):734.02137855983255577):20156.69786501658018096);",17804.0
"(n3:26168.22381133776798379,(n0:5987.64501983770605875,(n1:5253.62364127787441248,n2:5253.62364127787441248):734.02137855983255577):20180.57879150006192503);",17143.0
"(n3:26337.84822951566820848,(n0:5987.64501983770605875,(n1:5253.62364127787441248,n2:5253.62364127787441248):734.02137855983255577):20350.20320967796214973);",20029.0
"(n3:26337.84822951566820848,(n0:5987.64501983770605875,(n1:5971.81064455042360350,n2:5971.81064455042360350):15.83437528728336474):20350.20320967796214973);",6972.0
"(n3:26337.84822951566820848,(n1:5971.81064455042360350,(n0:5864.52246348054177361,n2:5864.52246348054177361):107.28818106988182990):20366.03758496524460497);",98802.0
"(n3:26337.84822951566820848,(n2:5971.81064455042360350,(n0:5885.42036705581449496,n1:5885.42036705581449496):86.39027749460910854):20366.03758496524460497);",364.0
"(n3:26168.22381133776798379,(n2:5971.81064455042360350,(n0:5885.42036705581449496,n1:5885.42036705581449496):86.39027749460910854):20196.41316678734438028);",9655.0
"(n3:26099.08961907046978013,(n2:5971.81064455042360350,(n0:5885.42036705581449496,n1:5885.42036705581449496):86.39027749460910854):20127.27897452004617662);",1813.0
"(n3:26099.08961907046978013,(n2:5971.81064455042360350,(n0:5908.79835643791375333,n1:5908.79835643791375333):63.01228811250985018):20127.27897452004617662);",1984.0
"(n3:26099.08961907046978013,(n0:5971.81064455042360350,(n1:5263.17365409965350409,n2:5263.17365409965441359):708.63699045076918992):20127.27897452004617662);",23929.0
"(n3:26099.08961907046978013,(n0:5908.79835643791375333,(n1:5263.17365409965350409,n2:5263.17365409965441359):645.62470233825933974):20190.29126263255602680);",16143.0
"(n3:26099.08961907046978013,(n1:5908.79835643791375333,(n0:5885.42036705581449496,n2:5885.42036705581449496):23.37798938209925836):20190.29126263255602680);",52308.0
"(n3:26099.08961907046978013,(n2:5908.79835643791375333,(n0:5075.08693345417486853,n1:5075.08693345417486853):833.71142298373888480):20190.29126263255602680);",831.0
"(n3:26099.08961907046978013,(n2:7553.60519402025056479,(n0:5075.08693345417486853,n1:5075.08693345417486853):2478.51826056607569626):18545.48442505022103433);",1176.0
"(n3:26337.84822951566820848,(n2:7553.60519402025056479,(n0:5075.08693345417486853,n1:5075.08693345417486853):2478.51826056607569626):18784.24303549541946268);",12419.0
"(n3:26337.84822951566820848,(n2:7553.60519402025056479,(n0:4945.11227999809307221,n1:4945.11227999809307221):2608.49291402215749258):18784.24303549541946268);",4782.0
"(n3:25781.28978622318390990,(n2:7553.60519402025056479,(n0:4945.11227999809307221,n1:4945.11227999809307221):2608.49291402215749258):18227.68459220293152612);",18430.0
"(n3:25781.28978622318390990,(n2:7553.60519402025056479,(n0:4734.61155658006464364,n1:4734.61155658006464364):2818.99363744018501166):18227.68459220293152612);",51112.0
"(n3:25781.28978622318390990,(n2:6162.48772134633327369,(n0:4734.61155658006464364,n1:4734.61155658006464364):1427.87616476626772055):19618.80206487685063621);",19806.0
"(n3:25604.69046378826897126,(n2:6162.48772134633327369,(n0:4734.61155658006464364,n1:4734.61155658006464364):1427.87616476626772055):19442.20274244193569757);",7872.0
"(n3:25604.69046378826897126,(n2:6059.24625433884284575,(n0:4734.61155658006464364,n1:4734.61155658006464364):1324.63469775877729262):19545.44420944942612550);",56471.0
"(n3:25604.69046378826897126,(n0:6629.22550085079819837,(n2:6059.24625433884284575,n1:6059.24625433884284575):569.97924651195535262):18975.46496293746895390);",55206.0
"(n3:25552.60638564076725743,(n0:6629.22550085079819837,(n2:6059.24625433884284575,n1:6059.24625433884284575):569.97924651195535262):18923.38088478997087805);",17744.0
"(n3:25552.60638564076725743,(n0:6629.22550085079819837,(n1:5263.17365409965350409,n2:5263.17365409965441359):1366.05184675114378479):18923.38088478997087805);",9852.0
"(n3:26032.03857390521443449,(n0:6629.22550085079819837,(n1:5263.17365409965350409,n2:5263.17365409965441359):1366.05184675114378479):19402.81307305441441713);",9347.0
"(n3:25234.88366035921717412,(n0:6629.22550085079819837,(n1:5263.17365409965350409,n2:5263.17365409965441359):1366.05184675114378479):18605.65815950842079474);",2327.0
"(n3:25234.88366035921717412,(n0:6629.22550085079819837,(n1:6059.24625433884284575,n2:6059.24625433884284575):569.97924651195535262):18605.65815950842079474);",3675.0
"(n3:25234.88366035921717412,(n0:6629.22550085079819837,(n1:5263.17365409965350409,n2:5263.17365409965441359):1366.05184675114378479):18605.65815950842079474);",14357.0
"(n3:25234.88366035921717412,(n0:7809.27325156061669986,(n1:5263.17365409965350409,n2:5263.17365409965441359):2546.09959746096228628):17425.61040879860229325);",6748.0
"(n3:25234.88366035921717412,(n2:7809.27325156061669986,(n0:6629.22550085079819837,n1:6629.22550085079819837):1180.04775070981850149):17425.61040879860229325);",21068.0
"(n3:25234.88366035921717412,(n2:7553.60519402025056479,(n0:6629.22550085079819837,n1:6629.22550085079819837):924.37969316945236642):17681.27846633896842832);",1926.0
"(n3:25234.88366035921717412,(n1:8114.69214845223723387,(n2:7553.60519402025056479,n0:7553.60519402025056479):561.08695443198757857):17120.19151190697812126);",3736.0
"(n3:25234.88366035921717412,(n1:7809.27325156061669986,(n2:7553.60519402025056479,n0:7553.60519402025056479):255.66805754036613507):17425.61040879860229325);",65944.0
"(n3:25234.88366035921717412,(n2:7845.61288843475267640,(n1:7809.27325156061669986,n0:7809.27325156061669986):36.33963687413597654):17389.27077192446449772);",27267.0
"(n3:25234.88366035921717412,(n0:7845.61288843475267640,(n1:6579.80337736593173759,n2:6579.80337736593264708):1265.80951106882002932):17389.27077192446449772);",14531.0
"(n3:25234.88366035921717412,(n0:7845.61288843475267640,(n1:5388.57595000541368790,n2:5388.57595000541368790):2457.03693842933898850):17389.27077192446449772);",51239.0
"(n3:25234.88366035921717412,(n0:7845.61288843475267640,(n1:6579.80337736593173759,n2:6579.80337736593264708):1265.80951106882002932):17389.27077192446449772);",13063.0
"(n3:25581.23395192388488795,(n0:7845.61288843475267640,(n1:6579.80337736593173759,n2:6579.80337736593264708):1265.80951106882002932):17735.62106348913221154);",25565.0
"(n3:25581.23395192388488795,(n0:7467.29738572451060463,(n1:6579.80337736593173759,n2:6579.80337736593264708):887.49400835857795755):18113.93656619937246433);",1813.0
"(n3:26201.04924315926837153,(n0:7467.29738572451060463,(n1:6579.80337736593173759,n2:6579.80337736593264708):887.49400835857795755):18733.75185743475594791);",12474.0
"(n3:25234.88366035921717412,(n0:7467.29738572451060463,(n1:6579.80337736593173759,n2:6579.80337736593264708):887.49400835857795755):17767.58627463470475050);",17708.0
"(n3:25234.88366035921717412,(n0:7845.61288843475267640,(n1:6579.80337736593173759,n2:6579.80337736593264708):1265.80951106882002932):17389.27077192446449772);",31029.0
"(n3:25234.88366035921717412,(n0:9399.13466635790791770,(n1:6579.80337736593173759,n2:6579.80337736593264708):2819.33128899197527062):15835.74899400130925642);",520.0
"(n3:25234.88366035921717412,(n0:9399.13466635790791770,(n1:5388.57595000541368790,n2:5388.57595000541368790):4010.55871635249422980):15835.74899400130925642);",2781.0
"(n3:25234.88366035921717412,(n0:9399.13466635790791770,(n1:6579.80337736593173759,n2:6579.80337736593264708):2819.33128899197527062):15835.74899400130925642);",1567.0
"(n3:25234.88366035921717412,(n2:6579.80337736593264708,(n0:5666.46050818203002564,n1:5666.46050818203002564):913.34286918390262144):18655.08028299328361754);",9073.0
"(n3:25234.88366035921717412,(n0:5666.46050818203002564,(n1:5388.57595000541368790,n2:5388.57595000541368790):277.88455817661633773):19568.42315217718714848);",4791.0
"(n3:25920.97996751023310935,(n0:5666.46050818203002564,(n1:5388.57595000541368790,n2:5388.57595000541368790):277.88455817661633773):20254.51945932820308371);",24954.0
"(n3:26337.84822951566820848,(n0:5666.46050818203002564,(n1:5388.57595000541368790,n2:5388.57595000541368790):277.88455817661633773):20671.38772133363818284);",372.0
"(n3:26337.84822951566820848,(n2:6579.80337736593264708,(n0:5666.46050818203002564,n1:5666.46050818203002564):913.34286918390262144):19758.04485214973465190);",2396.0
"(n3:26337.84822951566820848,(n2:6579.80337736593264708,(n0:4176.14617065086531511,n1:4176.14617065086531511):2403.65720671506733197):19758.04485214973465190);",822.0
"(n3:25234.88366035921717412,(n2:6579.80337736593264708,(n0:4176.14617065086531511,n1:4176.14617065086531511):2403.65720671506733197):18655.08028299328361754);",2799.0
"(n3:25234.88366035921717412,(n2:6266.56969034663052298,(n0:4176.14617065086531511,n1:4176.14617065086531511):2090.42351969576520787):18968.31397001258665114);",3397.0
"(n3:25234.88366035921717412,(n2:5388.57595000541368790,(n0:4176.14617065086531511,n1:4176.14617065086531511):1212.42977935454837279):19846.30771035380166722);",6694.0
"(n3:25234.88366035921717412,(n2:5388.57595000541368790,(n0:4099.27284829536802135,n1:4099.27284829536802135):1289.30310171004566655):19846.30771035380166722);",17944.0
"(n3:26337.84822951566820848,(n2:5388.57595000541368790,(n0:4099.27284829536802135,n1:4099.27284829536802135):1289.30310171004566655):20949.27227951025270158);",35470.0
"(n3:26337.84822951566820848,(n2:5263.17365409965441359,(n0:4099.27284829536802135,n1:4099.27284829536802135):1163.90080580428639223):21074.67457541601470439);",16901.0
"(n3:28284.73727993839929695,(n2:5263.17365409965441359,(n0:4099.27284829536802135,n1:4099.27284829536802135):1163.90080580428639223):23021.56362583874579286);",8630.0
"(n3:27564.11655104054443655,(n2:5263.17365409965441359,(n0:4099.27284829536802135,n1:4099.27284829536802135):1163.90080580428639223):22300.94289694089093246);",1068.0
"(n3:27564.11655104054443655,(n1:6579.80337736593173759,(n2:5263.17365409965441359,n0:5263.17365409965350409):1316.62972326627823350):20984.31317367461087997);",19450.0
"(n3:27564.11655104054443655,(n1:5951.72540337311329495,(n2:5263.17365409965441359,n0:5263.17365409965350409):688.55174927345979086):21612.39114766742932261);",55171.0
"(n3:27564.11655104054443655,(n1:5951.72540337311329495,(n0:5389.05134599461962353,n2:5389.05134599462053302):562.67405737849367142):21612.39114766742932261);",44921.0
"(n3:28284.73727993839929695,(n1:5951.72540337311329495,(n0:5389.05134599461962353,n2:5389.05134599462053302):562.67405737849367142):22333.01187656528418302);",24084.0
"(n3:25234.88366035921717412,(n1:5951.72540337311329495,(n0:5389.05134599461962353,n2:5389.05134599462053302):562.67405737849367142):19283.15825698610206018);",49529.0
"(n3:27357.38334767327978625,(n1:5951.72540337311329495,(n0:5389.05134599461962353,n2:5389.05134599462053302):562.67405737849367142):21405.65794430016467231);",4592.0
"(n3:27357.38334767327978625,(n2:5389.05134599462053302,(n0:4176.14617065086531511,n1:4176.14617065086531511):1212.90517534375521791):21968.33200167866016272);",18884.0
"(n3:27432.42482519530676655,(n2:5389.05134599462053302,(n0:4176.14617065086531511,n1:4176.14617065086531511):1212.90517534375521791):22043.37347920068714302);",20633.0
"(n3:25234.88366035921717412,(n2:5389.05134599462053302,(n0:4176.14617065086531511,n1:4176.14617065086531511):1212.90517534375521791):19845.83231436459755059);",7940.0
"(n3:25940.44096147224627202,(n2:5389.05134599462053302,(n0:4176.14617065086531511,n1:4176.14617065086531511):1212.90517534375521791):20551.38961547762664850);",10515.0
"(n3:25940.44096147224627202,(n2:5388.57595000541368790,(n0:4176.14617065086531511,n1:4176.14617065086531511):1212.42977935454837279):20551.86501146683440311);",21826.0
"(n3:25940.44096147224627202,(n2:5951.72540337311420444,(n0:4176.14617065086531511,n1:4176.14617065086531511):1775.57923272224888933):19988.71555809913115809);",11150.0
"(n3:26131.17116091473872075,(n2:5951.72540337311420444,(n0:4176.14617065086531511,n1:4176.14617065086531511):1775.57923272224888933):20179.44575754162360681);",74245.0
"(n3:26131.17116091473872075,(n2:5951.72540337311420444,(n0:5215.38375172783526068,n1:5215.38375172783526068):736.34165164527894376):20179.44575754162360681);",38292.0
"(n3:30345.73058214566844981,(n2:5951.72540337311420444,(n0:5215.38375172783526068,n1:5215.38375172783526068):736.34165164527894376):24394.00517877255333588);",39205.0
"(n3:33436.33499788350309245,(n2:5951.72540337311420444,(n0:5215.38375172783526068,n1:5215.38375172783526068):736.34165164527894376):27484.60959451038797852);",5521.0
"(n3:29979.92208428396043018,(n2:5951.72540337311420444,(n0:5215.38375172783526068,n1:5215.38375172783526068):736.34165164527894376):24028.19668091084531625);",8179.0
"(n3:29979.92208428396043018,(n2:6639.91873914801271894,(n0:5215.38375172783526068,n1:5215.38375172783526068):1424.53498742017745826):23340.00334513594862074);",2272.0
"(n3:29979.92208428396043018,(n2:6639.91873914801271894,(n0:4176.14617065086531511,n1:4176.14617065086531511):2463.77256849714740383):23340.00334513594862074);",21652.0
"(n3:29979.92208428396043018,(n2:6147.09600040222449024,(n0:4176.14617065086531511,n1:4176.14617065086531511):1970.94982975135917513):23832.82608388173684943);",25676.0
"(n3:30345.73058214566844981,(n2:6147.09600040222449024,(n0:4176.14617065086531511,n1:4176.14617065086531511):1970.94982975135917513):24198.63458174344486906);",36078.0
"(n3:28908.01158914855841431,(n2:6147.09600040222449024,(n0:4176.14617065086531511,n1:4176.14617065086531511):1970.94982975135917513):22760.91558874633483356);",11107.0
"(n3:28908.01158914855841431,(n2:6147.09600040222449024,(n0:4293.30216080127684108,n1:4293.30216080127684108):1853.79383960094673967):22760.91558874633483356);",7375.0
"(n3:28908.01158914855841431,(n2:5623.61182028645725950,(n0:4293.30216080127684108,n1:4293.30216080127684108):1330.30965948517950892):23284.39976886210206430);",4688.0
"(n3:28908.01158914855841431,(n1:6147.09600040222358075,(n2:5623.61182028645725950,n0:5623.61182028645635000):523.48418011576723075):22760.91558874633483356);",636.0
"(n3:28908.01158914855841431,(n0:6147.09600040222358075,(n1:5738.86220417050390097,n2:5738.86220417050481046):408.23379623171967978):22760.91558874633483356);",2809.0
"(n3:30345.73058214566844981,(n0:6147.09600040222358075,(n1:5738.86220417050390097,n2:5738.86220417050481046):408.23379623171967978):24198.63458174344486906);",15636.0
"(n3:27939.82320657696982380,(n0:6147.09600040222358075,(n1:5738.86220417050390097,n2:5738.86220417050481046):408.23379623171967978):21792.72720617474624305);",24615.0
