tree,len
"(n3:25592.62242658039758680,(n1:5266.13695092782472784,(n0:5201.87766410927179095,n2:5201.87766410927179095):64.25928681855384639):20326.48547565257103997);",87472.0
"(n3:28136.54460863007625449,(n1:5266.13695092782472784,(n0:5201.87766410927179095,n2:5201.87766410927179095):64.25928681855384639):22870.40765770224970765);",3092.0
"(n3:28136.54460863007625449,(n1:5264.98650844533949567,(n0:5201.87766410927179095,n2:5201.87766410927179095):63.10884433606861421):22871.55810018473493983);",16388.0
"(n3:28220.36379810845392058,(n1:5264.98650844533949567,(n0:5201.87766410927179095,n2:5201.87766410927179095):63.10884433606861421):22955.37728966311260592);",42042.0
"(n3:25592.62242658039758680,(n1:5264.98650844533949567,(n0:5201.87766410927179095,n2:5201.87766410927179095):63.10884433606861421):20327.63591813505627215);",41503.0
"(n3:25592.62242658039758680,(n2:7824.57457665921901935,(n1:5264.98650844533949567,n0:5264.98650844533949567):2559.58806821387861419):17768.04784992117856746);",16878.0
"(n3:25592.62242658039758680,(n2:7824.57457665921901935,(n0:4129.31871668962048716,n1:4129.31871668962048716):3695.25585996959762269):17768.04784992117856746);",318.0
"(n3:25592.62242658039758680,(n0:7824.57457665921901935,(n1:6287.59262179377583379,n2:6287.59262179377674329):1536.98195486544227606):17768.04784992117856746);",16405.0
"(n3:25592.62242658039758680,(n1:7824.57457665921901935,(n0:5264.98650844533949567,n2:5264.98650844534040516):2559.58806821387861419):17768.04784992117856746);",19103.0
"(n3:25592.62242658039758680,(n1:7276.99913498306523252,(n0:5264.98650844533949567,n2:5264.98650844534040516):2012.01262653772482736):18315.62329159733053530);",21851.0
"(n3:25592.62242658039758680,(n2:5264.98650844534040516,(n0:4383.98459622077098174,n1:4383.98459622077098174):881.00191222456942342):20327.63591813505627215);",37634.0
"(n3:28220.36379810845392058,(n2:5264.98650844534040516,(n0:4383.98459622077098174,n1:4383.98459622077098174):881.00191222456942342):22955.37728966311260592);",2385.0
"(n3:27416.06632587239801069,(n2:5264.98650844534040516,(n0:4383.98459622077098174,n1:4383.98459622077098174):881.00191222456942342):22151.07981742705669603);",45122.0
"(n3:26882.96507366402511252,(n2:5264.98650844534040516,(n0:4383.98459622077098174,n1:4383.98459622077098174):881.00191222456942342):21617.97856521868379787);",5173.0
"(n3:26882.96507366402511252,(n2:7276.99913498306523252,(n0:4383.98459622077098174,n1:4383.98459622077098174):2893.01453876229425077):19605.96593868095806101);",33451.0
"(n3:27863.15392085283747292,(n2:7276.99913498306523252,(n0:4383.98459622077098174,n1:4383.98459622077098174):2893.01453876229425077):20586.15478586977405939);",1862.0
"(n3:27863.15392085283747292,(n2:7276.99913498306523252,(n0:4818.05847045608243207,n1:4818.05847045608243207):2458.94066452698189096):20586.15478586977405939);",2710.0
"(n3:27863.15392085283747292,(n2:7968.56327885892551421,(n0:4818.05847045608243207,n1:4818.05847045608243207):3150.50480840284217265):19894.59064199391286820);",15112.0
"(n3:28136.54460863007625449,(n2:7968.56327885892551421,(n0:4818.05847045608243207,n1:4818.05847045608243207):3150.50480840284217265):20167.98132977115164977);",8265.0
"(n3:28136.54460863007625449,(n2:5234.54119390050891525,(n0:4818.05847045608243207,n1:4818.05847045608243207):416.48272344442557369):22902.00341472956642974);",5922.0
"(n3:28220.36379810845392058,(n2:5234.54119390050891525,(n0:4818.05847045608243207,n1:4818.05847045608243207):416.48272344442557369):22985.82260420794409583);",37666.0
"(n3:28220.36379810845392058,(n2:7968.56327885892551421,(n0:4818.05847045608243207,n1:4818.05847045608243207):3150.50480840284217265):20251.80051924952931586);",24819.0
"(n3:27541.06571308247293928,(n2:7968.56327885892551421,(n0:4818.05847045608243207,n1:4818.05847045608243207):3150.50480840284217265):19572.50243422354833456);",11952.0
"(n3:27541.06571308247293928,(n2:6366.32777566937693337,(n0:4818.05847045608243207,n1:4818.05847045608243207):1548.26930521329359181):21174.73793741309782490);",69475.0
"(n3:27541.06571308247293928,(n2:5234.54119390050891525,(n0:4818.05847045608243207,n1:4818.05847045608243207):416.48272344442557369):22306.52451918196311453);",11530.0
"(n3:26504.93116757843745290,(n2:5234.54119390050891525,(n0:4818.05847045608243207,n1:4818.05847045608243207):416.48272344442557369):21270.38997367792762816);",1649.0
"(n3:27541.06571308247293928,(n2:5234.54119390050891525,(n0:4818.05847045608243207,n1:4818.05847045608243207):416.48272344442557369):22306.52451918196311453);",2725.0
"(n3:25515.88676588425369118,(n2:5234.54119390050891525,(n0:4818.05847045608243207,n1:4818.05847045608243207):416.48272344442557369):20281.34557198374386644);",20375.0
"(n3:25446.41125439973620814,(n2:5234.54119390050891525,(n0:4818.05847045608243207,n1:4818.05847045608243207):416.48272344442557369):20211.87006049922638340);",5814.0
"(n3:25592.62242658039758680,(n2:5234.54119390050891525,(n0:4818.05847045608243207,n1:4818.05847045608243207):416.48272344442557369):20358.08123267988776206);",48425.0
"(n3:25592.62242658039758680,(n2:6366.32777566937693337,(n0:4818.05847045608243207,n1:4818.05847045608243207):1548.26930521329359181):19226.29465091101883445);",83587.0
"(n3:26830.21218735257934895,(n2:6366.32777566937693337,(n0:4818.05847045608243207,n1:4818.05847045608243207):1548.26930521329359181):20463.88441168320423458);",10957.0
"(n3:25370.91255546969841816,(n2:6366.32777566937693337,(n0:4818.05847045608243207,n1:4818.05847045608243207):1548.26930521329359181):19004.58477980032330379);",54877.0
"(n3:25592.62242658039758680,(n2:6366.32777566937693337,(n0:4818.05847045608243207,n1:4818.05847045608243207):1548.26930521329359181):19226.29465091101883445);",13084.0
"(n3:25255.21130273101516650,(n2:6366.32777566937693337,(n0:4818.05847045608243207,n1:4818.05847045608243207):1548.26930521329359181):18888.88352706164005212);",35660.0
"(n3:25255.21130273101516650,(n0:6366.32777566937693337,(n1:5305.46991773449371976,n2:5305.46991773449371976):1060.85785793488321360):18888.88352706164005212);",29743.0
"(n3:25255.21130273101516650,(n0:6366.32777566937693337,(n1:5292.38183028100866068,n2:5292.38183028100957017):1073.94594538836736319):18888.88352706164005212);",13470.0
"(n3:25255.21130273101516650,(n2:6366.32777566937693337,(n0:4818.05847045608243207,n1:4818.05847045608243207):1548.26930521329359181):18888.88352706164005212);",23986.0
"(n3:25255.21130273101516650,(n2:6366.32777566937693337,(n0:4442.56462559411374968,n1:4442.56462559411374968):1923.76315007526227419):18888.88352706164005212);",64794.0
"(n3:25255.21130273101516650,(n0:6366.32777566937693337,(n1:5305.46991773449371976,n2:5305.46991773449371976):1060.85785793488321360):18888.88352706164005212);",5661.0
"(n3:25255.21130273101516650,(n2:6366.32777566937693337,(n0:6012.51591283384550479,n1:6012.51591283384550479):353.81186283553051908):18888.88352706164005212);",19394.0
"(n3:25255.21130273101516650,(n2:6366.32777566937693337,(n0:5548.57733227145763522,n1:5548.57733227145763522):817.75044339791838865):18888.88352706164005212);",38022.0
"(n3:25255.21130273101516650,(n2:6128.76551572550033598,(n0:5548.57733227145763522,n1:5548.57733227145763522):580.18818345404179126):19126.44578700551574002);",14821.0
"(n3:25255.21130273101516650,(n2:6140.29287740229028714,(n0:5548.57733227145763522,n1:5548.57733227145763522):591.71554513083174243):19114.91842532872396987);",3958.0
"(n3:25255.21130273101516650,(n2:5554.24316692975025944,(n0:5548.57733227145763522,n1:5548.57733227145763522):5.66583465829171473):19700.96813580126399756);",35372.0
"(n3:25255.21130273101516650,(n2:5554.24316692975025944,(n0:5140.19956517170248844,n1:5140.19956517170248844):414.04360175804777100):19700.96813580126399756);",8835.0
"(n3:25370.91255546969841816,(n2:5554.24316692975025944,(n0:5140.19956517170248844,n1:5140.19956517170248844):414.04360175804777100):19816.66938853994724923);",4466.0
"(n3:25370.91255546969841816,(n2:5554.24316692975025944,(n0:5548.57733227145763522,n1:5548.57733227145763522):5.66583465829171473):19816.66938853994724923);",21106.0
"(n3:25370.91255546969841816,(n0:6140.29287740228937764,(n2:5554.24316692975025944,n1:5554.24316692974934995):586.04971047254002769):19230.61967806740722153);",91696.0
"(n3:25370.91255546969841816,(n0:6140.29287740228937764,(n1:5305.46991773449371976,n2:5305.46991773449371976):834.82295966779656737):19230.61967806740722153);",34665.0
"(n3:25370.91255546969841816,(n2:5305.46991773449371976,(n0:4082.73807626643974800,n1:4082.73807626643974800):1222.73184146805351702):20065.44263773520651739);",5305.0
"(n3:25370.91255546969841816,(n2:6140.29287740229028714,(n0:4082.73807626643974800,n1:4082.73807626643974800):2057.55480113585008439):19230.61967806740722153);",8964.0
"(n3:25370.91255546969841816,(n2:6140.29287740229028714,(n0:5457.90254199769333354,n1:5457.90254199769333354):682.39033540459604410):19230.61967806740722153);",102468.0
"(n3:26686.21921382764776354,(n2:6140.29287740229028714,(n0:5457.90254199769333354,n1:5457.90254199769333354):682.39033540459604410):20545.92633642535656691);",20250.0
"(n3:27346.84950322937220335,(n2:6140.29287740229028714,(n0:5457.90254199769333354,n1:5457.90254199769333354):682.39033540459604410):21206.55662582708100672);",9563.0
"(n3:25446.41125439973620814,(n2:6140.29287740229028714,(n0:5457.90254199769333354,n1:5457.90254199769333354):682.39033540459604410):19306.11837699744501151);",87397.0
"(n3:25446.41125439973620814,(n1:6140.29287740228937764,(n0:5397.75507917461072793,n2:5397.75507917461163743):742.53779822767864971):19306.11837699744501151);",8111.0
"(n3:25446.41125439973620814,(n1:5658.03903938150688191,(n0:5397.75507917461072793,n2:5397.75507917461163743):260.28396020689524448):19788.37221501822932623);",3659.0
"(n3:25446.41125439973620814,(n0:6140.29287740228937764,(n1:5658.03903938150688191,n2:5658.03903938150688191):482.25383802078340523):19306.11837699744501151);",5355.0
"(n3:25446.41125439973620814,(n2:6140.29287740229028714,(n0:5264.98650844533949567,n1:5264.98650844533949567):875.30636895694988198):19306.11837699744501151);",12547.0
"(n3:25446.41125439973620814,(n2:5922.35246057925905916,(n0:5264.98650844533949567,n1:5264.98650844533949567):657.36595213391865400):19524.05879382047714898);",28339.0
"(n3:25515.88676588425369118,(n2:5922.35246057925905916,(n0:5264.98650844533949567,n1:5264.98650844533949567):657.36595213391865400):19593.53430530499463202);",6165.0
"(n3:25515.88676588425369118,(n2:5749.53554221995455009,(n0:5264.98650844533949567,n1:5264.98650844533949567):484.54903377461414493):19766.35122366430005059);",13499.0
"(n3:25515.88676588425369118,(n0:5922.35246057925905916,(n2:5749.53554221995455009,n1:5749.53554221995364060):172.81691835930450907):19593.53430530499463202);",10821.0
"(n3:25592.62242658039758680,(n0:5922.35246057925905916,(n2:5749.53554221995455009,n1:5749.53554221995364060):172.81691835930450907):19670.26996600113852764);",17598.0
"(n3:25515.88676588425369118,(n0:5922.35246057925905916,(n2:5749.53554221995455009,n1:5749.53554221995364060):172.81691835930450907):19593.53430530499463202);",2476.0
"(n3:25515.88676588425369118,(n2:5749.53554221995455009,(n0:4011.18174061968329625,n1:4011.18174061968329625):1738.35380160027079910):19766.35122366430005059);",11009.0
"(n3:25515.88676588425369118,(n2:5749.53554221995455009,(n0:5264.98650844533949567,n1:5264.98650844533949567):484.54903377461414493):19766.35122366430005059);",617.0
"(n3:25446.41125439973620814,(n2:5749.53554221995455009,(n0:5264.98650844533949567,n1:5264.98650844533949567):484.54903377461414493):19696.87571217978256755);",65028.0
"(n3:25446.41125439973620814,(n2:5749.53554221995455009,(n0:5717.43838726227113511,n1:5717.43838726227113511):32.09715495768341498):19696.87571217978256755);",10405.0
"(n3:25446.41125439973620814,(n0:7902.07472826090452145,(n2:5749.53554221995455009,n1:5749.53554221995364060):2152.53918604094997136):17544.33652613883168669);",24500.0
"(n3:25446.41125439973620814,(n2:5749.53554221995455009,(n0:5354.56469121682494006,n1:5354.56469121682494006):394.97085100312870054):19696.87571217978256755);",25693.0
"(n3:25515.88676588425369118,(n2:5749.53554221995455009,(n0:5354.56469121682494006,n1:5354.56469121682494006):394.97085100312870054):19766.35122366430005059);",36146.0
"(n3:25515.88676588425369118,(n0:6835.91741357567843806,(n2:5749.53554221995455009,n1:5749.53554221995364060):1086.38187135572388797):18679.96935230857343413);",7662.0
"(n3:28746.58831906751220231,(n0:6835.91741357567843806,(n2:5749.53554221995455009,n1:5749.53554221995364060):1086.38187135572388797):21910.67090549183194526);",7137.0
"(n3:26613.45570570619383943,(n0:6835.91741357567843806,(n2:5749.53554221995455009,n1:5749.53554221995364060):1086.38187135572388797):19777.53829213051358238);",2217.0
"(n3:25446.41125439973620814,(n0:6835.91741357567843806,(n2:5749.53554221995455009,n1:5749.53554221995364060):1086.38187135572388797):18610.49384082405595109);",36519.0
"(n3:25446.41125439973620814,(n0:6082.16495538218259753,(n2:5749.53554221995455009,n1:5749.53554221995364060):332.62941316222804744):19364.24629901755542960);",15388.0
"(n3:25446.41125439973620814,(n1:7219.85682693850139913,(n0:6082.16495538218259753,n2:6082.16495538218259753):1137.69187155631971109):18226.55442746123299003);",1294.0
"(n3:26613.45570570619383943,(n1:7219.85682693850139913,(n0:6082.16495538218259753,n2:6082.16495538218259753):1137.69187155631971109):19393.59887876769062132);",37085.0
"(n3:28746.58831906751220231,(n1:7219.85682693850139913,(n0:6082.16495538218259753,n2:6082.16495538218259753):1137.69187155631971109):21526.73149212900898419);",5043.0
"(n3:31259.69413219634225243,(n1:7219.85682693850139913,(n0:6082.16495538218259753,n2:6082.16495538218259753):1137.69187155631971109):24039.83730525783903431);",203.0
"(n3:29626.72533713867233018,(n1:7219.85682693850139913,(n0:6082.16495538218259753,n2:6082.16495538218259753):1137.69187155631971109):22406.86851020016911207);",11918.0
"(n3:29626.72533713867233018,(n2:6082.16495538218259753,(n0:4082.73807626643974800,n1:4082.73807626643974800):1999.42687911574239479):23544.56038175649155164);",12001.0
"(n3:29924.59774041872879025,(n2:6082.16495538218259753,(n0:4082.73807626643974800,n1:4082.73807626643974800):1999.42687911574239479):23842.43278503654437372);",1244.0
"(n3:29924.59774041872879025,(n0:7219.85682693850139913,(n2:6082.16495538218259753,n1:6082.16495538218259753):1137.69187155631971109):22704.74091348022557213);",31792.0
"(n3:29924.59774041872879025,(n0:6961.89218355052435072,(n2:6082.16495538218259753,n1:6082.16495538218259753):879.72722816834266268):22962.70555686820443952);",8453.0
"(n3:29924.59774041872879025,(n2:6961.89218355052526022,(n0:4383.98459622077098174,n1:4383.98459622077098174):2577.90758732975427847):22962.70555686820443952);",1226.0
"(n3:29924.59774041872879025,(n2:6082.16495538218259753,(n0:4383.98459622077098174,n1:4383.98459622077098174):1698.18035916141161579):23842.43278503654437372);",13267.0
"(n3:27530.18449881168999127,(n2:6082.16495538218259753,(n0:4383.98459622077098174,n1:4383.98459622077098174):1698.18035916141161579):21448.01954342950921273);",82565.0
"(n3:27530.18449881168999127,(n2:6082.16495538218259753,(n0:5287.66756936854471860,n1:5287.66756936854471860):794.49738601363787893):21448.01954342950921273);",12325.0
"(n3:25592.62242658039758680,(n2:6082.16495538218259753,(n0:5287.66756936854471860,n1:5287.66756936854471860):794.49738601363787893):19510.45747119821317028);",18791.0
"(n3:26832.69988408159406390,(n2:6082.16495538218259753,(n0:5287.66756936854471860,n1:5287.66756936854471860):794.49738601363787893):20750.53492869940964738);",15445.0
"(n3:26832.69988408159406390,(n2:6961.89218355052526022,(n0:5287.66756936854471860,n1:5287.66756936854471860):1674.22461418198054162):19870.80770053106971318);",15816.0
"(n3:26832.69988408159406390,(n2:6961.89218355052526022,(n0:4383.98459622077098174,n1:4383.98459622077098174):2577.90758732975427847):19870.80770053106971318);",53569.0
"(n3:26832.69988408159406390,(n2:6961.89218355052526022,(n0:4364.98992683920005220,n1:4364.98992683920005220):2596.90225671132520802):19870.80770053106971318);",884.0
"(n3:36646.10236003910540603,(n2:6961.89218355052526022,(n0:4364.98992683920005220,n1:4364.98992683920005220):2596.90225671132520802):29684.21017648858105531);",3086.0
"(n3:36646.10236003910540603,(n2:6961.89218355052526022,(n0:4442.80369594320109172,n1:4442.80369594320109172):2519.08848760732325900):29684.21017648858105531);",32418.0
"(n3:25842.33400432830603677,(n2:6961.89218355052526022,(n0:4442.80369594320109172,n1:4442.80369594320109172):2519.08848760732325900):18880.44182077778168605);",11461.0
"(n3:25842.33400432830603677,(n2:6110.03692119814149919,(n0:4442.80369594320109172,n1:4442.80369594320109172):1667.23322525493949797):19732.29708313016453758);",5544.0
"(n3:26622.62234890772379003,(n2:6110.03692119814149919,(n0:4442.80369594320109172,n1:4442.80369594320109172):1667.23322525493949797):20512.58542770958229084);",10922.0
"(n3:26622.62234890772379003,(n2:6110.03692119814149919,(n0:4364.98992683920005220,n1:4364.98992683920005220):1745.04699435894144699):20512.58542770958229084);",670.0
"(n3:26622.62234890772379003,(n2:6110.03692119814149919,(n0:4023.73499590620895106,n1:4023.73499590620895106):2086.30192529193209339):20512.58542770958229084);",18374.0
"(n3:25255.21130273101516650,(n2:6110.03692119814149919,(n0:4023.73499590620895106,n1:4023.73499590620895106):2086.30192529193209339):19145.17438153287366731);",45832.0
"(n3:26622.62234890772379003,(n2:6110.03692119814149919,(n0:4023.73499590620895106,n1:4023.73499590620895106):2086.30192529193209339):20512.58542770958229084);",392.0
"(n3:26622.62234890772379003,(n2:5287.66756936854471860,(n0:4023.73499590620895106,n1:4023.73499590620895106):1263.93257346233531280):21334.95477953917725245);",29102.0
"(n3:26252.40358835833103512,(n2:5287.66756936854471860,(n0:4023.73499590620895106,n1:4023.73499590620895106):1263.93257346233531280):20964.73601898978813551);",29200.0
"(n3:26252.40358835833103512,(n2:5287.66756936854471860,(n0:4383.98459622077098174,n1:4383.98459622077098174):903.68297314777373686):20964.73601898978813551);",24394.0
"(n3:26622.62234890772379003,(n2:5287.66756936854471860,(n0:4383.98459622077098174,n1:4383.98459622077098174):903.68297314777373686):21334.95477953917725245);",12020.0
"(n3:27530.18449881168999127,(n2:5287.66756936854471860,(n0:4383.98459622077098174,n1:4383.98459622077098174):903.68297314777373686):22242.51692944314709166);",5360.0
"(n3:26873.40533220744327991,(n2:5287.66756936854471860,(n0:4383.98459622077098174,n1:4383.98459622077098174):903.68297314777373686):21585.73776283890038030);",120596.0
