tree,len
"(n3:26405.96733742982905824,(n1:6851.14703654794720933,(n0:5937.03567117912825779,n2:5937.03567117912916729):914.11136536881895154):19554.82030088188184891);",683.0
"(n3:26405.96733742982905824,(n2:6851.14703654794811882,(n0:4794.91357328812227934,n1:4794.91357328812227934):2056.23346325982492999):19554.82030088188184891);",26060.0
"(n3:26405.96733742982905824,(n0:6851.14703654794720933,(n1:5937.03567117912825779,n2:5937.03567117912916729):914.11136536881895154):19554.82030088188184891);",637.0
"(n3:26144.74569074561804882,(n0:6851.14703654794720933,(n1:5937.03567117912825779,n2:5937.03567117912916729):914.11136536881895154):19293.59865419767083949);",5008.0
"(n3:25531.72773535629312391,(n0:6851.14703654794720933,(n1:5937.03567117912825779,n2:5937.03567117912916729):914.11136536881895154):18680.58069880834591459);",37984.0
"(n3:27368.10002511884522391,(n0:6851.14703654794720933,(n1:5937.03567117912825779,n2:5937.03567117912916729):914.11136536881895154):20516.95298857089801459);",2674.0
"(n3:27368.10002511884522391,(n1:5937.03567117912825779,(n0:5653.15604933357826667,n2:5653.15604933357917616):283.87962184554999112):21431.06435393971696612);",47801.0
"(n3:25550.23263164497257094,(n1:5937.03567117912825779,(n0:5653.15604933357826667,n2:5653.15604933357917616):283.87962184554999112):19613.19696046584431315);",4203.0
"(n3:25550.23263164497257094,(n1:6322.57921646845898067,(n0:5653.15604933357826667,n2:5653.15604933357917616):669.42316713487980451):19227.65341517651540926);",30332.0
"(n3:28151.79435763812216464,(n1:6322.57921646845898067,(n0:5653.15604933357826667,n2:5653.15604933357917616):669.42316713487980451):21829.21514116966136498);",7022.0
"(n3:26144.74569074561804882,(n1:6322.57921646845898067,(n0:5653.15604933357826667,n2:5653.15604933357917616):669.42316713487980451):19822.16647427716088714);",10797.0
"(n3:28151.79435763812216464,(n1:6322.57921646845898067,(n0:5653.15604933357826667,n2:5653.15604933357917616):669.42316713487980451):21829.21514116966136498);",14141.0
"(n3:28270.23040318710263819,(n1:6322.57921646845898067,(n0:5653.15604933357826667,n2:5653.15604933357917616):669.42316713487980451):21947.65118671864183852);",4403.0
"(n3:26871.73844640152310603,(n1:6322.57921646845898067,(n0:5653.15604933357826667,n2:5653.15604933357917616):669.42316713487980451):20549.15922993306594435);",66810.0
"(n3:26871.73844640152310603,(n1:6322.57921646845898067,(n0:5961.00481508437223965,n2:5961.00481508437223965):361.57440138408674102):20549.15922993306594435);",18673.0
"(n3:26871.73844640152310603,(n1:6851.14703654794720933,(n0:5961.00481508437223965,n2:5961.00481508437223965):890.14222146357587917):20020.59140985357589670);",14868.0
"(n3:26871.73844640152310603,(n2:5961.00481508437223965,(n0:5653.15604933357826667,n1:5653.15604933357826667):307.84876575079306349):20910.73363131715086638);",1188.0
"(n3:26871.73844640152310603,(n0:5653.15604933357826667,(n1:5223.59825429992815771,n2:5223.59825429992815771):429.55779503365101846):21218.58239706794483936);",19592.0
"(n3:26871.73844640152310603,(n0:6404.64942047273871140,(n1:5223.59825429992815771,n2:5223.59825429992815771):1181.05116617281055369):20467.08902592878439464);",32942.0
"(n3:26871.73844640152310603,(n0:5734.30911569218005752,(n1:5223.59825429992815771,n2:5223.59825429992815771):510.71086139225189982):21137.42933070934304851);",1265.0
"(n3:26708.35570585223467788,(n0:5734.30911569218005752,(n1:5223.59825429992815771,n2:5223.59825429992815771):510.71086139225189982):20974.04659016005462036);",11182.0
"(n3:26871.73844640152310603,(n0:5734.30911569218005752,(n1:5223.59825429992815771,n2:5223.59825429992815771):510.71086139225189982):21137.42933070934304851);",5853.0
"(n3:26708.35570585223467788,(n0:5734.30911569218005752,(n1:5223.59825429992815771,n2:5223.59825429992815771):510.71086139225189982):20974.04659016005462036);",24179.0
"(n3:25861.52836283394208294,(n0:5734.30911569218005752,(n1:5223.59825429992815771,n2:5223.59825429992815771):510.71086139225189982):20127.21924714176202542);",16607.0
"(n3:25861.52836283394208294,(n2:6851.14703654794811882,(n0:5734.30911569218005752,n1:5734.30911569218005752):1116.83792085576806130):19010.38132628599487361);",4221.0
"(n3:25861.52836283394208294,(n2:6404.64942047273871140,(n0:5734.30911569218005752,n1:5734.30911569218005752):670.34030478055865387):19456.87894236120337155);",9753.0
"(n3:26871.73844640152310603,(n2:6404.64942047273871140,(n0:5734.30911569218005752,n1:5734.30911569218005752):670.34030478055865387):20467.08902592878439464);",17379.0
"(n3:26871.73844640152310603,(n2:6404.64942047273871140,(n0:5705.55097763435333036,n1:5705.55097763435333036):699.09844283838538104):20467.08902592878439464);",7171.0
"(n3:26871.73844640152310603,(n2:7038.74005571511861490,(n0:5705.55097763435333036,n1:5705.55097763435333036):1333.18907808076528454):19832.99839068640358164);",27739.0
"(n3:26499.81727212183614029,(n2:7038.74005571511861490,(n0:5705.55097763435333036,n1:5705.55097763435333036):1333.18907808076528454):19461.07721640671661589);",67831.0
"(n3:26499.81727212183614029,(n2:5734.30911569218005752,(n0:5705.55097763435333036,n1:5705.55097763435333036):28.75813805782672716):20765.50815642965608276);",67257.0
"(n3:26405.96733742982905824,(n2:5734.30911569218005752,(n0:5705.55097763435333036,n1:5705.55097763435333036):28.75813805782672716):20671.65822173764900072);",10069.0
"(n3:26499.81727212183614029,(n2:5734.30911569218005752,(n0:5705.55097763435333036,n1:5705.55097763435333036):28.75813805782672716):20765.50815642965608276);",21826.0
"(n3:26405.96733742982905824,(n2:5734.30911569218005752,(n0:5705.55097763435333036,n1:5705.55097763435333036):28.75813805782672716):20671.65822173764900072);",2636.0
"(n3:26871.73844640152310603,(n2:5734.30911569218005752,(n0:5705.55097763435333036,n1:5705.55097763435333036):28.75813805782672716):21137.42933070934304851);",12445.0
"(n3:28005.71917244367068633,(n2:5734.30911569218005752,(n0:5705.55097763435333036,n1:5705.55097763435333036):28.75813805782672716):22271.41005675149062881);",19812.0
"(n3:28005.71917244367068633,(n2:5952.65573237983971921,(n0:5705.55097763435333036,n1:5705.55097763435333036):247.10475474548638886):22053.06344006383005762);",7655.0
"(n3:28005.71917244367068633,(n0:5705.55097763435333036,(n1:5334.88446149471565150,n2:5334.88446149471656099):370.66651613963676937):22300.16819480931735598);",726.0
"(n3:27954.25016763334497227,(n0:5705.55097763435333036,(n1:5334.88446149471565150,n2:5334.88446149471656099):370.66651613963676937):22248.69918999899164191);",665.0
"(n3:27893.19680138711555628,(n0:5705.55097763435333036,(n1:5334.88446149471565150,n2:5334.88446149471656099):370.66651613963676937):22187.64582375276222592);",1971.0
"(n3:27893.19680138711555628,(n2:5952.65573237983971921,(n0:5705.55097763435333036,n1:5705.55097763435333036):247.10475474548638886):21940.54106900727492757);",11719.0
"(n3:26499.81727212183614029,(n2:5952.65573237983971921,(n0:5705.55097763435333036,n1:5705.55097763435333036):247.10475474548638886):20547.16153974199551158);",30369.0
"(n3:25237.90379610493619111,(n2:5952.65573237983971921,(n0:5705.55097763435333036,n1:5705.55097763435333036):247.10475474548638886):19285.24806372509556240);",27853.0
"(n3:25237.90379610493619111,(n0:7676.48957403946587874,(n2:5952.65573237983971921,n1:5952.65573237983880972):1723.83384165962706902):17561.41422206546849338);",408.0
"(n3:26003.18825152432691539,(n0:7676.48957403946587874,(n2:5952.65573237983971921,n1:5952.65573237983880972):1723.83384165962706902):18326.69867748485921766);",10058.0
"(n3:26003.18825152432691539,(n2:5952.65573237983971921,(n0:5705.55097763435333036,n1:5705.55097763435333036):247.10475474548638886):20050.53251914448628668);",36734.0
"(n3:26499.81727212183614029,(n2:5952.65573237983971921,(n0:5705.55097763435333036,n1:5705.55097763435333036):247.10475474548638886):20547.16153974199551158);",38750.0
"(n3:26499.81727212183614029,(n2:5952.65573237983971921,(n0:4715.54486689081568329,n1:4715.54486689081568329):1237.11086548902403592):20547.16153974199551158);",9303.0
"(n3:26871.73844640152310603,(n2:5952.65573237983971921,(n0:4715.54486689081568329,n1:4715.54486689081568329):1237.11086548902403592):20919.08271402168247732);",14012.0
"(n3:26871.73844640152310603,(n2:6515.29454732418980711,(n0:4715.54486689081568329,n1:4715.54486689081568329):1799.74968043337412382):20356.44389907733420841);",808.0
"(n3:25850.05626510878209956,(n2:6515.29454732418980711,(n0:4715.54486689081568329,n1:4715.54486689081568329):1799.74968043337412382):19334.76171778459320194);",24013.0
"(n3:25850.05626510878209956,(n2:5306.19975466288269672,(n0:4715.54486689081568329,n1:4715.54486689081568329):590.65488777206701343):20543.85651044589758385);",17091.0
"(n3:26871.73844640152310603,(n2:5306.19975466288269672,(n0:4715.54486689081568329,n1:4715.54486689081568329):590.65488777206701343):21565.53869173864222830);",11467.0
"(n3:26871.73844640152310603,(n2:5306.19975466288269672,(n0:4669.00653731629790855,n1:4669.00653731629790855):637.19321734658387868):21565.53869173864222830);",928.0
"(n3:26871.73844640152310603,(n0:5705.55097763435333036,(n2:5306.19975466288269672,n1:5306.19975466288269672):399.35122297147063364):21166.18746876716977567);",12537.0
"(n3:25850.05626510878209956,(n0:5705.55097763435333036,(n2:5306.19975466288269672,n1:5306.19975466288269672):399.35122297147063364):20144.50528747442876920);",48176.0
"(n3:25850.05626510878209956,(n0:6042.15784102472207451,(n2:5306.19975466288269672,n1:5306.19975466288269672):735.95808636183937779):19807.89842408405820606);",3118.0
"(n3:25850.05626510878209956,(n0:6515.29454732418889762,(n2:5306.19975466288269672,n1:5306.19975466288269672):1209.09479266130711039):19334.76171778459320194);",3737.0
"(n3:27469.94744436431210488,(n0:6515.29454732418889762,(n2:5306.19975466288269672,n1:5306.19975466288269672):1209.09479266130711039):20954.65289704012320726);",6916.0
"(n3:27469.94744436431210488,(n2:5306.19975466288269672,(n0:4245.49340791272516071,n1:4245.49340791272516071):1060.70634675015662651):22163.74768970142758917);",28043.0
"(n3:25850.05626510878209956,(n2:5306.19975466288269672,(n0:4245.49340791272516071,n1:4245.49340791272516071):1060.70634675015662651):20543.85651044589758385);",13329.0
"(n3:25850.05626510878209956,(n2:5306.19975466288269672,(n0:4030.84249868955384954,n1:4030.84249868955384954):1275.35725597332839243):20543.85651044589758385);",32201.0
"(n3:25850.05626510878209956,(n2:5306.19975466288269672,(n0:4299.77790699895194848,n1:4299.77790699895194848):1006.42184766393074824):20543.85651044589758385);",1821.0
"(n3:26003.18825152432691539,(n2:5306.19975466288269672,(n0:4299.77790699895194848,n1:4299.77790699895194848):1006.42184766393074824):20696.98849686144239968);",23490.0
"(n3:26003.18825152432691539,(n2:5306.19975466288269672,(n0:4377.97517033354051819,n1:4377.97517033354051819):928.22458432934217853):20696.98849686144239968);",10646.0
"(n3:25850.05626510878209956,(n2:5306.19975466288269672,(n0:4377.97517033354051819,n1:4377.97517033354051819):928.22458432934217853):20543.85651044589758385);",658.0
"(n3:25850.05626510878209956,(n2:6615.02720420509831456,(n0:4377.97517033354051819,n1:4377.97517033354051819):2237.05203387155779637):19235.02906090368196601);",36307.0
"(n3:25850.05626510878209956,(n0:6615.02720420509831456,(n1:6097.56160993521552882,n2:6097.56160993521643832):517.46559426988187624):19235.02906090368196601);",25646.0
"(n3:25850.05626510878209956,(n0:6615.02720420509831456,(n1:5209.05361595015347120,n2:5209.05361595015438070):1405.97358825494393386):19235.02906090368196601);",927.0
"(n3:25850.05626510878209956,(n0:6615.02720420509831456,(n1:5455.21179746930829424,n2:5455.21179746930920373):1159.81540673578911083):19235.02906090368196601);",4088.0
"(n3:25850.05626510878209956,(n2:5455.21179746930920373,(n0:4377.11834106372953102,n1:4377.11834106372953102):1078.09345640557967272):20394.84446763947198633);",21202.0
"(n3:25850.05626510878209956,(n2:6097.56160993521643832,(n0:4377.11834106372953102,n1:4377.11834106372953102):1720.44326887148690730):19752.49465517356657074);",2895.0
"(n3:25850.05626510878209956,(n2:6097.56160993521643832,(n0:4898.06352714927561465,n1:4898.06352714927561465):1199.49808278593991417):19752.49465517356657074);",78529.0
"(n3:25850.05626510878209956,(n2:7200.12169154799357784,(n0:4898.06352714927561465,n1:4898.06352714927561465):2302.05816439871705370):18649.93457356078943121);",9741.0
"(n3:25850.05626510878209956,(n2:7200.12169154799357784,(n0:4749.39016831397202623,n1:4749.39016831397202623):2450.73152323402155162):18649.93457356078943121);",1918.0
"(n3:25850.05626510878209956,(n2:7200.12169154799357784,(n0:5455.21179746930829424,n1:5455.21179746930829424):1744.90989407868437411):18649.93457356078943121);",38090.0
"(n3:26003.18825152432691539,(n2:7200.12169154799357784,(n0:5455.21179746930829424,n1:5455.21179746930829424):1744.90989407868437411):18803.06655997633424704);",2519.0
"(n3:25640.95477034460054711,(n2:7200.12169154799357784,(n0:5455.21179746930829424,n1:5455.21179746930829424):1744.90989407868437411):18440.83307879660787876);",3944.0
"(n3:25640.95477034460054711,(n2:12696.36095246645163570,(n0:5455.21179746930829424,n1:5455.21179746930829424):7241.14915499714243197):12944.59381787814891140);",9752.0
"(n3:25640.95477034460054711,(n2:9162.48655759528082854,(n0:5455.21179746930829424,n1:5455.21179746930829424):3707.27476012597162480):16478.46821274932153756);",5832.0
"(n3:25640.95477034460054711,(n2:8129.84867558951827959,(n0:5455.21179746930829424,n1:5455.21179746930829424):2674.63687812020907586):17511.10609475508317701);",36798.0
"(n3:25640.95477034460054711,(n2:8129.84867558951827959,(n0:4022.46928754928967464,n1:4022.46928754928967464):4107.37938804022815020):17511.10609475508317701);",3170.0
"(n3:25640.95477034460054711,(n2:5455.21179746930920373,(n0:4022.46928754928967464,n1:4022.46928754928967464):1432.74250992001907434):20185.74297287529043388);",34587.0
"(n3:25447.45730164050473832,(n2:5455.21179746930920373,(n0:4022.46928754928967464,n1:4022.46928754928967464):1432.74250992001907434):19992.24550417119462509);",5100.0
"(n3:25447.45730164050473832,(n2:5455.21179746930920373,(n0:4760.49550784157327143,n1:4760.49550784157327143):694.71628962773502280):19992.24550417119462509);",2554.0
"(n3:26003.18825152432691539,(n2:5455.21179746930920373,(n0:4760.49550784157327143,n1:4760.49550784157327143):694.71628962773502280):20547.97645405501680216);",9880.0
"(n3:26003.18825152432691539,(n2:6125.51592624553632049,(n0:4760.49550784157327143,n1:4760.49550784157327143):1365.02041840396213956):19877.67232527879241388);",3272.0
"(n3:26567.04933446452923818,(n2:6125.51592624553632049,(n0:4760.49550784157327143,n1:4760.49550784157327143):1365.02041840396213956):20441.53340821899473667);",3881.0
"(n3:26003.18825152432691539,(n2:6125.51592624553632049,(n0:4760.49550784157327143,n1:4760.49550784157327143):1365.02041840396213956):19877.67232527879241388);",22828.0
"(n3:28071.33021603887755191,(n2:6125.51592624553632049,(n0:4760.49550784157327143,n1:4760.49550784157327143):1365.02041840396213956):21945.81428979334305041);",36377.0
"(n3:28071.33021603887755191,(n2:5455.21179746930920373,(n0:4760.49550784157327143,n1:4760.49550784157327143):694.71628962773502280):22616.11841856956743868);",47113.0
"(n3:28071.33021603887755191,(n1:6558.14665876899925934,(n2:5455.21179746930920373,n0:5455.21179746930829424):1102.93486129969096510):21513.18355726987647358);",12516.0
"(n3:28071.33021603887755191,(n1:6558.14665876899925934,(n0:5306.79624433608478284,n2:5306.79624433608569234):1251.35041443291447649):21513.18355726987647358);",79468.0
"(n3:28071.33021603887755191,(n2:5306.79624433608569234,(n0:4749.39016831397202623,n1:4749.39016831397202623):557.40607602211366611):22764.53397170279276907);",2144.0
"(n3:28071.33021603887755191,(n2:5306.79624433608569234,(n0:4538.32034091972855094,n1:4538.32034091972855094):768.47590341635623190):22764.53397170279276907);",11527.0
"(n3:27893.19680138711555628,(n2:5306.79624433608569234,(n0:4538.32034091972855094,n1:4538.32034091972855094):768.47590341635623190):22586.40055705103077344);",29967.0
"(n3:27893.19680138711555628,(n2:5306.79624433608569234,(n0:4749.39016831397202623,n1:4749.39016831397202623):557.40607602211366611):22586.40055705103077344);",6476.0
"(n3:25237.90379610493619111,(n2:5306.79624433608569234,(n0:4749.39016831397202623,n1:4749.39016831397202623):557.40607602211366611):19931.10755176885140827);",8932.0
"(n3:25237.90379610493619111,(n2:5306.79624433608569234,(n0:4898.06352714927561465,n1:4898.06352714927561465):408.73271718680916820):19931.10755176885140827);",2733.0
"(n3:25237.90379610493619111,(n2:6558.14665876900016883,(n0:4898.06352714927561465,n1:4898.06352714927561465):1660.08313161972364469):18679.75713733593511279);",8209.0
"(n3:25237.90379610493619111,(n2:6097.56160993521643832,(n0:4898.06352714927561465,n1:4898.06352714927561465):1199.49808278593991417):19140.34218616972066229);",1017.0
"(n3:27893.19680138711555628,(n2:6097.56160993521643832,(n0:4898.06352714927561465,n1:4898.06352714927561465):1199.49808278593991417):21795.63519145190002746);",37340.0
"(n3:26389.03746183359544375,(n2:6097.56160993521643832,(n0:4898.06352714927561465,n1:4898.06352714927561465):1199.49808278593991417):20291.47585189837991493);",4418.0
"(n3:25539.31111569456697907,(n2:6097.56160993521643832,(n0:4898.06352714927561465,n1:4898.06352714927561465):1199.49808278593991417):19441.74950575935145025);",15156.0
"(n3:25539.31111569456697907,(n2:5856.72290999838605785,(n0:4898.06352714927561465,n1:4898.06352714927561465):958.65938284910953371):19682.58820569618183072);",26206.0
"(n3:25237.90379610493619111,(n2:5856.72290999838605785,(n0:4898.06352714927561465,n1:4898.06352714927561465):958.65938284910953371):19381.18088610655104276);",12482.0
"(n3:26389.03746183359544375,(n2:5856.72290999838605785,(n0:4898.06352714927561465,n1:4898.06352714927561465):958.65938284910953371):20532.31455183521029539);",16439.0
"(n3:25237.90379610493619111,(n2:5856.72290999838605785,(n0:4898.06352714927561465,n1:4898.06352714927561465):958.65938284910953371):19381.18088610655104276);",30010.0
"(n3:25237.90379610493619111,(n1:6097.56160993521552882,(n2:5856.72290999838605785,n0:5856.72290999838514836):240.83869993683038047):19140.34218616972066229);",19333.0
"(n3:26389.03746183359544375,(n1:6097.56160993521552882,(n2:5856.72290999838605785,n0:5856.72290999838514836):240.83869993683038047):20291.47585189837991493);",1100.0
"(n3:25204.44757455831859261,(n1:6097.56160993521552882,(n2:5856.72290999838605785,n0:5856.72290999838514836):240.83869993683038047):19106.88596462310306379);",3371.0
"(n3:25204.44757455831859261,(n0:5856.72290999838514836,(n1:5681.25611544327512092,n2:5681.25611544327603042):175.46679455511002743):19347.72466455993344425);",18583.0
"(n3:26567.04933446452923818,(n0:5856.72290999838514836,(n1:5681.25611544327512092,n2:5681.25611544327603042):175.46679455511002743):20710.32642446614408982);",5485.0
"(n3:26800.30328942696723971,(n0:5856.72290999838514836,(n1:5681.25611544327512092,n2:5681.25611544327603042):175.46679455511002743):20943.58037942858209135);",7927.0
"(n3:25204.44757455831859261,(n0:5856.72290999838514836,(n1:5681.25611544327512092,n2:5681.25611544327603042):175.46679455511002743):19347.72466455993344425);",7656.0
"(n3:25204.44757455831859261,(n0:5980.60969712115002039,(n1:5681.25611544327512092,n2:5681.25611544327603042):299.35358167787398997):19223.83787743716675323);",1184.0
"(n3:25204.44757455831859261,(n2:6097.56160993521643832,(n0:5980.60969712115002039,n1:5980.60969712115002039):116.95191281406641792):19106.88596462310306379);",25536.0
"(n3:25550.23263164497257094,(n2:6097.56160993521643832,(n0:5980.60969712115002039,n1:5980.60969712115002039):116.95191281406641792):19452.67102170975704212);",6316.0
"(n3:26003.18825152432691539,(n2:6097.56160993521643832,(n0:5980.60969712115002039,n1:5980.60969712115002039):116.95191281406641792):19905.62664158911138657);",2080.0
"(n3:26003.18825152432691539,(n2:6097.56160993521643832,(n0:4898.06352714927561465,n1:4898.06352714927561465):1199.49808278593991417):19905.62664158911138657);",10146.0
"(n3:26003.18825152432691539,(n2:9559.92863068275801197,(n0:4898.06352714927561465,n1:4898.06352714927561465):4661.86510353348148783):16443.25962084157072240);",18782.0
"(n3:26003.18825152432691539,(n2:7981.97339919199657743,(n0:4898.06352714927561465,n1:4898.06352714927561465):3083.90987204272005329):18021.21485233233033796);",13904.0
"(n3:25772.01165702797152335,(n2:7981.97339919199657743,(n0:4898.06352714927561465,n1:4898.06352714927561465):3083.90987204272005329):17790.03825783597494592);",18979.0
"(n3:25506.63780668481558678,(n2:7981.97339919199657743,(n0:4898.06352714927561465,n1:4898.06352714927561465):3083.90987204272005329):17524.66440749281900935);",2776.0
"(n3:26800.30328942696723971,(n2:7981.97339919199657743,(n0:4898.06352714927561465,n1:4898.06352714927561465):3083.90987204272005329):18818.32989023497066228);",4152.0
"(n3:25701.85864751314147725,(n2:7981.97339919199657743,(n0:4898.06352714927561465,n1:4898.06352714927561465):3083.90987204272005329):17719.88524832114489982);",31433.0
"(n3:27951.62578021824447205,(n2:7981.97339919199657743,(n0:4898.06352714927561465,n1:4898.06352714927561465):3083.90987204272005329):19969.65238102624789462);",36791.0
"(n3:27951.62578021824447205,(n2:7981.97339919199657743,(n0:4687.10931140858338040,n1:4687.10931140858338040):3294.86408778341319703):19969.65238102624789462);",23723.0
"(n3:27951.62578021824447205,(n2:7981.97339919199657743,(n0:4266.89256443368140026,n1:4266.89256443368140026):3715.08083475831517717):19969.65238102624789462);",2048.0
"(n3:25968.13674788938442362,(n2:7981.97339919199657743,(n0:4266.89256443368140026,n1:4266.89256443368140026):3715.08083475831517717):17986.16334869738784619);",37158.0
"(n3:26086.62947638740297407,(n2:7981.97339919199657743,(n0:4266.89256443368140026,n1:4266.89256443368140026):3715.08083475831517717):18104.65607719540639664);",6693.0
"(n3:26086.62947638740297407,(n2:9021.06713576940273924,(n0:4266.89256443368140026,n1:4266.89256443368140026):4754.17457133572133898):17065.56234061800205382);",5113.0
"(n3:27951.62578021824447205,(n2:9021.06713576940273924,(n0:4266.89256443368140026,n1:4266.89256443368140026):4754.17457133572133898):18930.55864444884355180);",17411.0
"(n3:27951.62578021824447205,(n0:9021.06713576940273924,(n1:5304.30664211010480358,n2:5304.30664211010480358):3716.76049365929793566):18930.55864444884355180);",20273.0
"(n3:27951.62578021824447205,(n0:9021.06713576940273924,(n1:5334.88446149471565150,n2:5334.88446149471656099):3686.18267427468617825):18930.55864444884355180);",8620.0
"(n3:25772.01165702797152335,(n0:9021.06713576940273924,(n1:5334.88446149471565150,n2:5334.88446149471656099):3686.18267427468617825):16750.94452125857060309);",9574.0
"(n3:27951.62578021824447205,(n0:9021.06713576940273924,(n1:5334.88446149471565150,n2:5334.88446149471656099):3686.18267427468617825):18930.55864444884355180);",6245.0
