tree,len
"(n3:26301.00851759927536477,(n2:6880.30560092774976511,(n0:4805.92389890590857249,n1:4805.92389890590857249):2074.38170202184119262):19420.70291667152559967);",10858.0
"(n3:26301.00851759927536477,(n2:6880.30560092774976511,(n0:4774.29555422467637982,n1:4774.29555422467637982):2106.01004670307338529):19420.70291667152559967);",21999.0
"(n3:26345.31382198229766800,(n2:6880.30560092774976511,(n0:4774.29555422467637982,n1:4774.29555422467637982):2106.01004670307338529):19465.00822105454790290);",36948.0
"(n3:28601.23305107345368015,(n2:6880.30560092774976511,(n0:4774.29555422467637982,n1:4774.29555422467637982):2106.01004670307338529):21720.92745014570391504);",656.0
"(n3:28601.23305107345368015,(n2:8420.40584419474726019,(n0:4774.29555422467637982,n1:4774.29555422467637982):3646.11028997007088037):20180.82720687870460097);",3164.0
"(n3:28601.23305107345368015,(n2:7242.27421811058411549,(n0:4774.29555422467637982,n1:4774.29555422467637982):2467.97866388590773568):21358.95883296286774566);",10894.0
"(n3:28601.23305107345368015,(n2:6306.73077146396371973,(n0:4774.29555422467637982,n1:4774.29555422467637982):1532.43521723928733991):22294.50227960948905093);",16587.0
"(n3:25597.54858319331106031,(n2:6306.73077146396371973,(n0:4774.29555422467637982,n1:4774.29555422467637982):1532.43521723928733991):19290.81781172934643109);",29023.0
"(n3:25597.54858319331106031,(n1:7013.40513240236577985,(n2:6306.73077146396371973,n0:6306.73077146396281023):706.67436093840296962):18584.14345079094346147);",22007.0
"(n3:28601.23305107345368015,(n1:7013.40513240236577985,(n2:6306.73077146396371973,n0:6306.73077146396281023):706.67436093840296962):21587.82791867108608130);",10304.0
"(n3:25597.54858319331106031,(n1:7013.40513240236577985,(n2:6306.73077146396371973,n0:6306.73077146396281023):706.67436093840296962):18584.14345079094346147);",31242.0
"(n3:25597.54858319331106031,(n1:6386.09772006495586538,(n2:6306.73077146396371973,n0:6306.73077146396281023):79.36694860099214566):19211.45086312835337594);",47445.0
"(n3:25597.54858319331106031,(n2:9000.70571727265996742,(n1:6386.09772006495586538,n0:6386.09772006495586538):2614.60799720770410204):16596.84286592065109289);",5189.0
"(n3:25597.54858319331106031,(n2:9000.70571727265996742,(n0:5205.95932138884018059,n1:5205.95932138884018059):3794.74639588381887734):16596.84286592065109289);",40089.0
"(n3:25597.54858319331106031,(n2:8420.40584419474726019,(n0:5205.95932138884018059,n1:5205.95932138884018059):3214.44652280590617011):17177.14273899856198113);",51310.0
"(n3:25597.54858319331106031,(n2:8420.40584419474726019,(n0:4098.06046102803338727,n1:4098.06046102803338727):4322.34538316671296343):17177.14273899856198113);",15011.0
"(n3:25597.54858319331106031,(n2:8420.40584419474726019,(n0:4630.67899983472671011,n1:4630.67899983472671011):3789.72684436002055008):17177.14273899856198113);",1347.0
"(n3:26124.77019003162786248,(n2:8420.40584419474726019,(n0:4630.67899983472671011,n1:4630.67899983472671011):3789.72684436002055008):17704.36434583688242128);",2462.0
"(n3:25597.54858319331106031,(n2:8420.40584419474726019,(n0:4630.67899983472671011,n1:4630.67899983472671011):3789.72684436002055008):17177.14273899856198113);",4418.0
"(n3:25767.03341651745722629,(n2:8420.40584419474726019,(n0:4630.67899983472671011,n1:4630.67899983472671011):3789.72684436002055008):17346.62757232270814711);",23008.0
"(n3:25767.03341651745722629,(n2:8420.40584419474726019,(n0:5205.95932138884018059,n1:5205.95932138884018059):3214.44652280590617011):17346.62757232270814711);",12490.0
"(n3:26124.77019003162786248,(n2:8420.40584419474726019,(n0:5205.95932138884018059,n1:5205.95932138884018059):3214.44652280590617011):17704.36434583688242128);",56724.0
"(n3:26124.77019003162786248,(n2:5767.52858492702671356,(n0:5205.95932138884018059,n1:5205.95932138884018059):561.56926353818562347):20357.24160510460205842);",20790.0
"(n3:26124.77019003162786248,(n2:8420.40584419474726019,(n0:5205.95932138884018059,n1:5205.95932138884018059):3214.44652280590617011):17704.36434583688242128);",9975.0
"(n3:26124.77019003162786248,(n2:7689.97271755522615422,(n0:5205.95932138884018059,n1:5205.95932138884018059):2484.01339616638506413):18434.79747247640261776);",12150.0
"(n3:26124.77019003162786248,(n2:8420.40584419474726019,(n0:5205.95932138884018059,n1:5205.95932138884018059):3214.44652280590617011):17704.36434583688242128);",33522.0
"(n3:26124.77019003162786248,(n2:8420.40584419474726019,(n0:6386.09772006495586538,n1:6386.09772006495586538):2034.30812412979139481):17704.36434583688242128);",27400.0
"(n3:27072.75055776100271032,(n2:8420.40584419474726019,(n0:6386.09772006495586538,n1:6386.09772006495586538):2034.30812412979139481):18652.34471356625726912);",8038.0
"(n3:27072.75055776100271032,(n1:6386.09772006495586538,(n0:5488.47028656155816861,n2:5488.47028656155907811):897.62743350339678727):20686.65283769604866393);",32043.0
"(n3:27072.75055776100271032,(n1:6386.09772006495586538,(n0:5467.37610357312769338,n2:5467.37610357312860287):918.72161649182726251):20686.65283769604866393);",31676.0
"(n3:27571.94664453484438127,(n1:6386.09772006495586538,(n0:5467.37610357312769338,n2:5467.37610357312860287):918.72161649182726251):21185.84892446988669690);",8957.0
"(n3:26345.31382198229766800,(n1:6386.09772006495586538,(n0:5467.37610357312769338,n2:5467.37610357312860287):918.72161649182726251):19959.21610191734362161);",63115.0
"(n3:26345.31382198229766800,(n2:6386.09772006495586538,(n0:4597.56204691631319292,n1:4597.56204691631319292):1788.53567314864176296):19959.21610191734362161);",41178.0
"(n3:26345.31382198229766800,(n2:9114.66367595283190894,(n0:4597.56204691631319292,n1:4597.56204691631319292):4517.10162903651780653):17230.65014602946757805);",20188.0
"(n3:26345.31382198229766800,(n2:11027.36271196047346166,(n0:4597.56204691631319292,n1:4597.56204691631319292):6429.80066504415935924):15317.95111002182420634);",16481.0
"(n3:26345.31382198229766800,(n2:11027.36271196047346166,(n0:6386.09772006495586538,n1:6386.09772006495586538):4641.26499189551759628):15317.95111002182420634);",4727.0
"(n3:25682.64331589200810413,(n2:11027.36271196047346166,(n0:6386.09772006495586538,n1:6386.09772006495586538):4641.26499189551759628):14655.28060393153464247);",26765.0
"(n3:25682.64331589200810413,(n0:6386.09772006495586538,(n1:5843.47783271920525294,n2:5843.47783271920616244):542.61988734574970294):19296.54559582705405774);",18734.0
"(n3:25682.64331589200810413,(n2:5843.47783271920616244,(n0:4597.56204691631319292,n1:4597.56204691631319292):1245.91578580289206002):19839.16548317280103220);",6318.0
"(n3:25682.64331589200810413,(n2:6386.09772006495586538,(n0:4597.56204691631319292,n1:4597.56204691631319292):1788.53567314864176296):19296.54559582705405774);",22434.0
"(n3:25682.64331589200810413,(n2:6386.09772006495586538,(n0:5215.63684851867947145,n1:5215.63684851867947145):1170.46087154627548443):19296.54559582705405774);",5390.0
"(n3:25682.64331589200810413,(n2:6386.09772006495586538,(n0:4625.10174142974574352,n1:4625.10174142974574352):1760.99597863521012187):19296.54559582705405774);",391.0
"(n3:25682.64331589200810413,(n2:6386.09772006495586538,(n0:5215.63684851867947145,n1:5215.63684851867947145):1170.46087154627548443):19296.54559582705405774);",10263.0
"(n3:25682.64331589200810413,(n2:6386.09772006495586538,(n0:6154.12146171685526497,n1:6154.12146171685526497):231.97625834809969092):19296.54559582705405774);",13915.0
"(n3:25682.64331589200810413,(n1:6386.09772006495586538,(n0:5843.47783271920525294,n2:5843.47783271920616244):542.61988734574970294):19296.54559582705405774);",45437.0
"(n3:25682.64331589200810413,(n1:6413.91448245483661594,(n0:5843.47783271920525294,n2:5843.47783271920616244):570.43664973563136300):19268.72883343716966920);",33381.0
"(n3:25646.14652625278540654,(n1:6413.91448245483661594,(n0:5843.47783271920525294,n2:5843.47783271920616244):570.43664973563136300):19232.23204379794697161);",19779.0
"(n3:25646.14652625278540654,(n1:6413.91448245483661594,(n0:5618.39279793158129905,n2:5618.39279793158129905):795.52168452325622638):19232.23204379794697161);",6580.0
"(n3:25646.14652625278540654,(n2:5618.39279793158129905,(n0:5321.92942646162555320,n1:5321.92942646162555320):296.46337146995574585):20027.75372832120410749);",32857.0
"(n3:25646.14652625278540654,(n2:5618.39279793158129905,(n0:5152.62290286041570653,n1:5152.62290286041570653):465.76989507116468303):20027.75372832120410749);",21256.0
"(n3:28137.61648398694160278,(n2:5618.39279793158129905,(n0:5152.62290286041570653,n1:5152.62290286041570653):465.76989507116468303):22519.22368605536030373);",10897.0
"(n3:25646.14652625278540654,(n2:5618.39279793158129905,(n0:5152.62290286041570653,n1:5152.62290286041570653):465.76989507116468303):20027.75372832120410749);",306.0
"(n3:28137.61648398694160278,(n2:5618.39279793158129905,(n0:5152.62290286041570653,n1:5152.62290286041570653):465.76989507116468303):22519.22368605536030373);",38908.0
"(n3:25348.20180005981092108,(n2:5618.39279793158129905,(n0:5152.62290286041570653,n1:5152.62290286041570653):465.76989507116468303):19729.80900212822962203);",19614.0
"(n3:25437.87457128924870631,(n2:5618.39279793158129905,(n0:5152.62290286041570653,n1:5152.62290286041570653):465.76989507116468303):19819.48177335766740725);",6180.0
"(n3:25648.54967021235643188,(n2:5618.39279793158129905,(n0:5152.62290286041570653,n1:5152.62290286041570653):465.76989507116468303):20030.15687228077513282);",87470.0
"(n3:25648.54967021235643188,(n1:5618.39279793158129905,(n0:5193.24963235197719769,n2:5193.24963235197719769):425.14316557960410137):20030.15687228077513282);",39857.0
"(n3:27571.94664453484438127,(n1:5618.39279793158129905,(n0:5193.24963235197719769,n2:5193.24963235197719769):425.14316557960410137):21953.55384660326308222);",7781.0
"(n3:28137.61648398694160278,(n1:5618.39279793158129905,(n0:5193.24963235197719769,n2:5193.24963235197719769):425.14316557960410137):22519.22368605536030373);",8857.0
"(n3:25988.93371631032277946,(n1:5618.39279793158129905,(n0:5193.24963235197719769,n2:5193.24963235197719769):425.14316557960410137):20370.54091837874148041);",41452.0
"(n3:25988.93371631032277946,(n1:8085.67235881182750745,(n0:5193.24963235197719769,n2:5193.24963235197719769):2892.42272645985121926):17903.26135749849345302);",18565.0
"(n3:28137.61648398694160278,(n1:8085.67235881182750745,(n0:5193.24963235197719769,n2:5193.24963235197719769):2892.42272645985121926):20051.94412517511227634);",193.0
"(n3:28137.61648398694160278,(n1:8085.67235881182750745,(n0:5774.01372981241547677,n2:5774.01372981241547677):2311.65862899941294017):20051.94412517511227634);",2004.0
"(n3:28137.61648398694160278,(n1:8085.67235881182750745,(n0:5384.72528028720444127,n2:5384.72528028720444127):2700.94707852462397568):20051.94412517511227634);",17252.0
"(n3:28137.61648398694160278,(n1:6990.38074105647865508,(n0:5384.72528028720444127,n2:5384.72528028720444127):1605.65546076927421382):21147.23574293046112871);",16051.0
"(n3:26071.83568737260429771,(n1:6990.38074105647865508,(n0:5384.72528028720444127,n2:5384.72528028720444127):1605.65546076927421382):19081.45494631612382364);",1458.0
"(n3:26071.83568737260429771,(n2:8085.67235881182841695,(n1:6990.38074105647865508,n0:6990.38074105647865508):1095.29161775534976186):17986.16332856077497127);",11655.0
"(n3:26367.31688399933773326,(n2:8085.67235881182841695,(n1:6990.38074105647865508,n0:6990.38074105647865508):1095.29161775534976186):18281.64452518750840682);",31698.0
"(n3:25682.64331589200810413,(n2:8085.67235881182841695,(n1:6990.38074105647865508,n0:6990.38074105647865508):1095.29161775534976186):17596.97095708017877769);",18747.0
"(n3:25682.64331589200810413,(n0:8085.67235881182750745,(n1:6734.85290233404884930,n2:6734.85290233404884930):1350.81945647777956765):17596.97095708017877769);",17951.0
"(n3:25682.64331589200810413,(n2:8085.67235881182841695,(n0:4357.94182428435851762,n1:4357.94182428435851762):3727.73053452746989933):17596.97095708017877769);",10299.0
"(n3:25682.64331589200810413,(n2:5384.72528028720444127,(n0:4357.94182428435851762,n1:4357.94182428435851762):1026.78345600284592365):20297.91803560480184387);",19128.0
"(n3:25682.64331589200810413,(n1:8085.67235881182750745,(n2:5384.72528028720444127,n0:5384.72528028720444127):2700.94707852462397568):17596.97095708017877769);",13119.0
"(n3:25682.64331589200810413,(n1:8085.67235881182750745,(n0:6027.73928092529058631,n2:6027.73928092529149581):2057.93307788653692114):17596.97095708017877769);",10366.0
"(n3:25682.64331589200810413,(n1:7750.21871752704282699,(n0:6027.73928092529058631,n2:6027.73928092529149581):1722.47943660175224068):17932.42459836496345815);",3301.0
"(n3:25682.64331589200810413,(n2:7750.21871752704373648,(n0:4510.66653958205461095,n1:4510.66653958205461095):3239.55217794498912554):17932.42459836496345815);",7254.0
"(n3:25682.64331589200810413,(n2:8385.57172492558675003,(n0:4510.66653958205461095,n1:4510.66653958205461095):3874.90518534353213909):17297.07159096642135410);",3626.0
"(n3:25682.64331589200810413,(n2:8385.57172492558675003,(n0:6734.85290233404884930,n1:6734.85290233404884930):1650.71882259153790073):17297.07159096642135410);",35136.0
"(n3:25682.64331589200810413,(n2:8385.57172492558675003,(n0:6646.70375456880356069,n1:6646.70375456880356069):1738.86797035678318935):17297.07159096642135410);",8999.0
"(n3:25682.64331589200810413,(n2:8385.57172492558675003,(n0:4923.80841663144019549,n1:4923.80841663144019549):3461.76330829414655454):17297.07159096642135410);",21660.0
"(n3:25682.64331589200810413,(n2:8385.57172492558675003,(n0:6646.70375456880356069,n1:6646.70375456880356069):1738.86797035678318935):17297.07159096642135410);",1310.0
"(n3:25197.98898471756911022,(n2:8385.57172492558675003,(n0:6646.70375456880356069,n1:6646.70375456880356069):1738.86797035678318935):16812.41725979198236018);",30253.0
"(n3:26130.01207251077357796,(n2:8385.57172492558675003,(n0:6646.70375456880356069,n1:6646.70375456880356069):1738.86797035678318935):17744.44034758518682793);",47629.0
"(n3:26130.01207251077357796,(n1:8385.57172492558675003,(n0:6027.73928092529058631,n2:6027.73928092529149581):2357.83244400029525423):17744.44034758518682793);",34741.0
"(n3:26130.01207251077357796,(n2:8385.57172492558675003,(n0:5424.67802716968799359,n1:5424.67802716968799359):2960.89369775589784695):17744.44034758518682793);",9182.0
"(n3:30598.39641059660061728,(n2:8385.57172492558675003,(n0:5424.67802716968799359,n1:5424.67802716968799359):2960.89369775589784695):22212.82468567101386725);",2988.0
"(n3:30598.39641059660061728,(n2:8310.56838246164988959,(n0:5424.67802716968799359,n1:5424.67802716968799359):2885.89035529196098651):22287.82802813495072769);",14531.0
"(n3:30598.39641059660061728,(n1:8310.56838246164988959,(n0:6027.73928092529058631,n2:6027.73928092529149581):2282.82910153635839379):22287.82802813495072769);",13405.0
"(n3:29747.05594695293984842,(n1:8310.56838246164988959,(n0:6027.73928092529058631,n2:6027.73928092529149581):2282.82910153635839379):21436.48756449128995882);",12356.0
"(n3:29747.05594695293984842,(n1:10664.14959625265146315,(n0:6027.73928092529058631,n2:6027.73928092529149581):4636.41031532735996734):19082.90635070028656628);",46989.0
"(n3:29747.05594695293984842,(n0:6027.73928092529058631,(n1:5419.87173721372164437,n2:5419.87173721372255386):607.86754371156894194):23719.31666602764744312);",1205.0
"(n3:29747.05594695293984842,(n0:10664.14959625265146315,(n1:5419.87173721372164437,n2:5419.87173721372255386):5244.27785903892890929):19082.90635070028656628);",18557.0
"(n3:29747.05594695293984842,(n1:10664.14959625265146315,(n0:5217.19294738212010998,n2:5217.19294738212010998):5446.95664887053135317):19082.90635070028656628);",12438.0
"(n3:25734.11511493257421535,(n1:10664.14959625265146315,(n0:5217.19294738212010998,n2:5217.19294738212010998):5446.95664887053135317):15069.96551867992275220);",1874.0
"(n3:25734.11511493257421535,(n1:10664.14959625265146315,(n0:6646.70375456880356069,n2:6646.70375456880356069):4017.44584168384790246):15069.96551867992275220);",11577.0
"(n3:25197.98898471756911022,(n1:10664.14959625265146315,(n0:6646.70375456880356069,n2:6646.70375456880356069):4017.44584168384790246):14533.83938846491764707);",12321.0
"(n3:25734.11511493257421535,(n1:10664.14959625265146315,(n0:6646.70375456880356069,n2:6646.70375456880356069):4017.44584168384790246):15069.96551867992275220);",9601.0
"(n3:25734.11511493257421535,(n2:6646.70375456880356069,(n0:5767.52858492702580406,n1:5767.52858492702580406):879.17516964177684713):19087.41136036377065466);",71081.0
"(n3:25734.11511493257421535,(n0:6646.70375456880356069,(n1:5699.60158400342697860,n2:5699.60158400342697860):947.10217056537658209):19087.41136036377065466);",31171.0
"(n3:27251.47219328876963118,(n0:6646.70375456880356069,(n1:5699.60158400342697860,n2:5699.60158400342697860):947.10217056537658209):20604.76843871996607049);",2099.0
"(n3:27251.47219328876963118,(n2:5699.60158400342697860,(n0:4148.46815891940059373,n1:4148.46815891940059373):1551.13342508402547537):21551.87060928534265258);",23786.0
"(n3:25852.34277462136742542,(n2:5699.60158400342697860,(n0:4148.46815891940059373,n1:4148.46815891940059373):1551.13342508402547537):20152.74119061794044683);",86514.0
"(n3:25852.34277462136742542,(n2:5699.60158400342697860,(n0:4521.68083427186138579,n1:4521.68083427186138579):1177.92074973156468332):20152.74119061794044683);",5877.0
"(n3:25852.34277462136742542,(n1:6646.70375456880356069,(n2:5699.60158400342697860,n0:5699.60158400342697860):947.10217056537658209):19205.63902005256386474);",3882.0
"(n3:25852.34277462136742542,(n1:6646.70375456880356069,(n0:5642.17829819044891337,n2:5642.17829819044982287):1004.52545637835373782):19205.63902005256386474);",37041.0
"(n3:25852.34277462136742542,(n1:6646.70375456880356069,(n0:6365.55432645745895570,n2:6365.55432645745986520):281.14942811134369549):19205.63902005256386474);",6591.0
"(n3:25852.34277462136742542,(n2:6646.70375456880356069,(n0:5132.09910647815013363,n1:5132.09910647815013363):1514.60464809065251757):19205.63902005256386474);",225.0
"(n3:25852.34277462136742542,(n2:7286.74899541162812966,(n0:5132.09910647815013363,n1:5132.09910647815013363):2154.64988893347708654):18565.59377920973929577);",815.0
"(n3:25706.62542808985381271,(n2:7286.74899541162812966,(n0:5132.09910647815013363,n1:5132.09910647815013363):2154.64988893347708654):18419.87643267822568305);",28525.0
"(n3:28692.64738924274206511,(n2:7286.74899541162812966,(n0:5132.09910647815013363,n1:5132.09910647815013363):2154.64988893347708654):21405.89839383111393545);",39963.0
"(n3:28692.64738924274206511,(n2:7286.74899541162812966,(n0:6646.70375456880356069,n1:6646.70375456880356069):640.04524084282456897):21405.89839383111393545);",11414.0
"(n3:28692.64738924274206511,(n2:7662.31865855460364401,(n0:6646.70375456880356069,n1:6646.70375456880356069):1015.61490398580008332):21030.32873068813933060);",14745.0
"(n3:28692.64738924274206511,(n2:10664.14959625265146315,(n0:6646.70375456880356069,n1:6646.70375456880356069):4017.44584168384790246):18028.49779299009242095);",7794.0
"(n3:28692.64738924274206511,(n2:10664.14959625265146315,(n0:6365.55432645745895570,n1:6365.55432645745895570):4298.59526979519159795):18028.49779299009242095);",2605.0
"(n3:25425.00333960778152687,(n2:10664.14959625265146315,(n0:6365.55432645745895570,n1:6365.55432645745895570):4298.59526979519159795):14760.85374335513006372);",452.0
"(n3:25197.98898471756911022,(n2:10664.14959625265146315,(n0:6365.55432645745895570,n1:6365.55432645745895570):4298.59526979519159795):14533.83938846491764707);",10735.0
"(n3:25197.98898471756911022,(n2:10415.23202611724809685,(n0:6365.55432645745895570,n1:6365.55432645745895570):4049.67769965978823166):14782.75695860032101336);",3326.0
"(n3:25197.98898471756911022,(n1:10415.23202611724809685,(n0:5986.89011926265266084,n2:5986.89011926265357033):4428.34190685459452652):14782.75695860032101336);",43737.0
"(n3:25197.98898471756911022,(n1:10664.14959625265146315,(n0:5986.89011926265266084,n2:5986.89011926265357033):4677.25947698999789282):14533.83938846491764707);",8567.0
"(n3:25197.98898471756911022,(n2:10664.14959625265146315,(n0:5230.08388187371565436,n1:5230.08388187371565436):5434.06571437893580878):14533.83938846491764707);",15496.0
"(n3:25425.00333960778152687,(n2:10664.14959625265146315,(n0:5230.08388187371565436,n1:5230.08388187371565436):5434.06571437893580878):14760.85374335513006372);",16497.0
"(n3:25197.98898471756911022,(n2:10664.14959625265146315,(n0:5230.08388187371565436,n1:5230.08388187371565436):5434.06571437893580878):14533.83938846491764707);",15718.0
"(n3:25477.33582071835917304,(n2:10664.14959625265146315,(n0:5230.08388187371565436,n1:5230.08388187371565436):5434.06571437893580878):14813.18622446570770990);",21335.0
"(n3:25477.33582071835917304,(n2:10909.32180882743523398,(n0:5230.08388187371565436,n1:5230.08388187371565436):5679.23792695371957961):14568.01401189092393906);",32214.0
"(n3:25477.33582071835917304,(n2:10909.32180882743523398,(n0:5226.89051383431797149,n1:5226.89051383431797149):5682.43129499311635300):14568.01401189092393906);",6874.0
"(n3:25477.33582071835917304,(n2:10909.32180882743523398,(n0:4066.23193874880917065,n1:4066.23193874880917065):6843.08987007862560858):14568.01401189092393906);",8369.0
"(n3:25477.33582071835917304,(n2:5849.20753260544552177,(n0:4066.23193874880917065,n1:4066.23193874880917065):1782.97559385663589637):19628.12828811291547026);",36403.0
"(n3:27644.24525712569447933,(n2:5849.20753260544552177,(n0:4066.23193874880917065,n1:4066.23193874880917065):1782.97559385663589637):21795.03772452024713857);",6613.0
"(n3:27644.24525712569447933,(n2:8377.45577204969777085,(n0:4066.23193874880917065,n1:4066.23193874880917065):4311.22383330088814546):19266.78948507599852746);",826.0
"(n3:27644.24525712569447933,(n2:8377.45577204969777085,(n0:5226.89051383431797149,n1:5226.89051383431797149):3150.56525821537888987):19266.78948507599852746);",4588.0
"(n3:27644.24525712569447933,(n2:8377.45577204969777085,(n0:5115.47026898707554210,n1:5115.47026898707554210):3261.98550306262222875):19266.78948507599852746);",4366.0
"(n3:27644.24525712569447933,(n2:13118.58571442918946559,(n0:5115.47026898707554210,n1:5115.47026898707554210):8003.11544544211392349):14525.65954269650501374);",15364.0
"(n3:25477.33582071835917304,(n2:13118.58571442918946559,(n0:5115.47026898707554210,n1:5115.47026898707554210):8003.11544544211392349):12358.75010628916970745);",8645.0
"(n3:25477.33582071835917304,(n2:13118.58571442918946559,(n0:4989.55242559275029635,n1:4989.55242559275029635):8129.03328883643825975):12358.75010628916970745);",10842.0
"(n3:25477.33582071835917304,(n2:13118.58571442918946559,(n0:4237.89930184964941873,n1:4237.89930184964941873):8880.68641257954004686):12358.75010628916970745);",6473.0
"(n3:25425.00333960778152687,(n2:13118.58571442918946559,(n0:4237.89930184964941873,n1:4237.89930184964941873):8880.68641257954004686):12306.41762517859206127);",3281.0
"(n3:25425.00333960778152687,(n2:5230.08388187371565436,(n0:4237.89930184964941873,n1:4237.89930184964941873):992.18458002406623564):20194.91945773406769149);",45957.0
"(n3:25425.00333960778152687,(n2:13118.58571442918946559,(n0:4237.89930184964941873,n1:4237.89930184964941873):8880.68641257954004686):12306.41762517859206127);",31291.0
"(n3:25425.00333960778152687,(n2:11113.78750036366363929,(n0:4237.89930184964941873,n1:4237.89930184964941873):6875.88819851401422056):14311.21583924411788757);",19299.0
"(n3:25425.00333960778152687,(n2:11113.78750036366363929,(n0:6072.69759868920482404,n1:6072.69759868920482404):5041.08990167445881525):14311.21583924411788757);",16767.0
"(n3:25425.00333960778152687,(n2:10909.32180882743523398,(n0:6072.69759868920482404,n1:6072.69759868920482404):4836.62421013823040994):14515.68153078034629289);",60310.0
"(n3:25425.00333960778152687,(n2:7286.74899541162812966,(n0:6072.69759868920482404,n1:6072.69759868920482404):1214.05139672242330562):18138.25434419615339721);",15080.0
"(n3:25706.62542808985381271,(n2:7286.74899541162812966,(n0:6072.69759868920482404,n1:6072.69759868920482404):1214.05139672242330562):18419.87643267822568305);",39285.0
"(n3:25706.62542808985381271,(n2:8411.45214117339855875,(n0:6072.69759868920482404,n1:6072.69759868920482404):2338.75454248419373471):17295.17328691645525396);",62.0
"(n3:25706.62542808985381271,(n2:8411.45214117339855875,(n0:4872.46348780331754824,n1:4872.46348780331754824):3538.98865337008101051):17295.17328691645525396);",10740.0
"(n3:25706.62542808985381271,(n2:7891.17080440771951544,(n0:4872.46348780331754824,n1:4872.46348780331754824):3018.70731660440196720):17815.45462368213338777);",7047.0
"(n3:25706.62542808985381271,(n2:8671.90184416779993626,(n0:4872.46348780331754824,n1:4872.46348780331754824):3799.43835636448238802):17034.72358392205205746);",6031.0
"(n3:25706.62542808985381271,(n2:8671.90184416779993626,(n0:4004.39191858466801932,n1:4004.39191858466801932):4667.50992558313191694):17034.72358392205205746);",5914.0
"(n3:25706.62542808985381271,(n2:13857.40137500779928814,(n0:4004.39191858466801932,n1:4004.39191858466801932):9853.00945642313126882):11849.22405308205452457);",11440.0
"(n3:25706.62542808985381271,(n2:5534.83587678226103890,(n0:4004.39191858466801932,n1:4004.39191858466801932):1530.44395819759256483):20171.78955130759277381);",16549.0
"(n3:25706.62542808985381271,(n2:9916.12209071702818619,(n0:4004.39191858466801932,n1:4004.39191858466801932):5911.73017213236016687):15790.50333737282562652);",24663.0
"(n3:25706.62542808985381271,(n2:7286.74899541162812966,(n0:4004.39191858466801932,n1:4004.39191858466801932):3282.35707682695965559):18419.87643267822568305);",12387.0
"(n3:26046.65651720276218839,(n2:7286.74899541162812966,(n0:4004.39191858466801932,n1:4004.39191858466801932):3282.35707682695965559):18759.90752179113405873);",1289.0
"(n3:26046.65651720276218839,(n2:5419.01750578902283451,(n0:4004.39191858466801932,n1:4004.39191858466801932):1414.62558720435436044):20627.63901141373935388);",3452.0
"(n3:27484.70723223150707781,(n2:5419.01750578902283451,(n0:4004.39191858466801932,n1:4004.39191858466801932):1414.62558720435436044):22065.68972644248424331);",33488.0
