gr,name,start,end,topology,int_1,int_2
1,64,0,87,2,0,1
2,21,88,270,0,3,0
3,23,271,843,0,3,2
4,43,844,1048,1,1,2
5,16,1049,1059,0,2,2
6,15,1060,4462,0,2,1
7,16,4463,5391,0,2,2
8,43,5392,5438,1,1,2
9,44,5439,6354,1,1,3
10,38,6355,6620,1,0,3
11,44,6621,6787,1,1,3
12,38,6788,8669,1,0,3
13,44,8670,8743,1,1,3
14,92,8744,9405,3,0,1
15,1,9406,10366,0,0,1
16,0,10367,12634,0,0,0
17,3,12635,13320,0,0,3
18,10,13321,13538,0,1,3
19,3,13539,13747,0,0,3
20,44,13748,14544,1,1,3
21,38,14545,15754,1,0,3
22,41,15755,16417,1,0,6
23,38,16418,17343,1,0,3
24,3,17344,18280,0,0,3
25,66,18281,19670,2,0,3
26,0,19671,20995,0,0,0
27,3,20996,22242,0,0,3
28,0,22243,23254,0,0,0
29,63,23255,25403,2,0,0
30,21,25404,26775,0,3,0
31,24,26776,27225,0,3,3
32,27,27226,28181,0,3,6
33,26,28182,29918,0,3,5
34,12,29919,30287,0,1,5
35,7,30288,30495,0,1,0
36,12,30496,32346,0,1,5
37,13,32347,32477,0,1,6
38,27,32478,34215,0,3,6
39,6,34216,34648,0,0,6
40,4,34649,35064,0,0,4
41,25,35065,35069,0,3,4
42,24,35070,35416,0,3,3
43,38,35417,36645,1,0,3
44,49,36646,37700,1,2,3
45,109,37701,37884,3,3,3
46,77,37885,40659,2,2,3
47,2,40660,42133,0,0,2
48,9,42134,42463,0,1,2
49,77,42464,42534,2,2,3
50,16,42535,42679,0,2,2
51,17,42680,42773,0,2,3
52,53,42774,43215,1,3,3
53,56,43216,43430,1,3,6
54,69,43431,43515,2,0,6
55,65,43516,44149,2,0,2
56,16,44150,46869,0,2,2
57,65,46870,46967,2,0,2
58,99,46968,47093,3,1,2
59,1,47094,47104,0,0,1
60,99,47105,47589,3,1,2
61,15,47590,47738,0,2,1
62,16,47739,48178,0,2,2
63,2,48179,48995,0,0,2
64,1,48996,49788,0,0,1
65,0,49789,50186,0,0,0
66,93,50187,50196,3,0,2
67,9,50197,50761,0,1,2
68,11,50762,50923,0,1,4
69,13,50924,51694,0,1,6
70,56,51695,52004,1,3,6
71,47,52005,52049,1,1,6
72,98,52050,52085,3,1,1
73,22,52086,52182,0,3,1
74,21,52183,52271,0,3,0
75,64,52272,53031,2,0,1
76,46,53032,54307,1,1,5
77,47,54308,54368,1,1,6
78,46,54369,54473,1,1,5
79,12,54474,55099,0,1,5
80,19,55100,55422,0,2,5
81,46,55423,55601,1,1,5
82,42,55602,56270,1,1,1
83,74,56271,57650,2,1,5
84,71,57651,59747,2,1,2
85,75,59748,59882,2,1,6
86,97,59883,59963,3,0,6
87,96,59964,60273,3,0,5
88,40,60274,61340,1,0,5
89,35,61341,61368,1,0,0
90,96,61369,62029,3,0,5
91,97,62030,62188,3,0,6
92,92,62189,62226,3,0,1
93,15,62227,63222,0,2,1
94,8,63223,65446,0,1,1
95,36,65447,65486,1,0,1
96,70,65487,66307,2,1,1
97,36,66308,67733,1,0,1
98,64,67734,68110,2,0,1
99,68,68111,68146,2,0,5
100,40,68147,68799,1,0,5
101,63,68800,70430,2,0,0
102,0,70431,72090,0,0,0
103,91,72091,72092,3,0,0
104,96,72093,72177,3,0,5
105,21,72178,72448,0,3,0
106,26,72449,72524,0,3,5
107,12,72525,72865,0,1,5
108,68,72866,73336,2,0,5
109,69,73337,73368,2,0,6
110,89,73369,73482,2,5,6
111,47,73483,74112,1,1,6
112,117,74113,74200,3,5,6
113,89,74201,75575,2,5,6
114,90,75576,76628,2,6,6
115,47,76629,76706,1,1,6
116,13,76707,77070,0,1,6
117,69,77071,77157,2,0,6
118,91,77158,77435,3,0,0
119,35,77436,78694,1,0,0
120,41,78695,79053,1,0,6
121,27,79054,80077,0,3,6
122,22,80078,80185,0,3,1
123,27,80186,80488,0,3,6
124,26,80489,80865,0,3,5
125,12,80866,80869,0,1,5
126,8,80870,81919,0,1,1
127,22,81920,82769,0,3,1
128,36,82770,82836,1,0,1
129,41,82837,83609,1,0,6
130,6,83610,84758,0,0,6
131,5,84759,84999,0,0,5
132,6,85000,85208,0,0,6
133,34,85209,86473,0,4,6
134,47,86474,86521,1,1,6
135,45,86522,87130,1,1,4
136,95,87131,87649,3,0,4
137,97,87650,90938,3,0,6
138,96,90939,90998,3,0,5
