gr,name,start,end,topology,int_1,int_2
1,7,0,1165,0,1,0
2,21,1166,2575,0,3,0
3,66,2576,2643,2,0,3
4,21,2644,2763,0,3,0
5,7,2764,2777,0,1,0
6,66,2778,3087,2,0,3
7,7,3088,6263,0,1,0
8,21,6264,6278,0,3,0
9,63,6279,6280,2,0,0
10,21,6281,8197,0,3,0
11,7,8198,8259,0,1,0
12,63,8260,8723,2,0,0
13,37,8724,10549,1,0,2
14,36,10550,12766,1,0,1
15,37,12767,13057,1,0,2
16,36,13058,15962,1,0,1
17,37,15963,16556,1,0,2
18,36,16557,17209,1,0,1
19,29,17210,17578,0,4,1
20,28,17579,18281,0,4,0
21,30,18282,19634,0,4,2
22,79,19635,19767,2,2,5
23,30,19768,20975,0,4,2
24,16,20976,21337,0,2,2
25,19,21338,22103,0,2,5
26,107,22104,23017,3,2,5
27,68,23018,23020,2,0,5
28,21,23021,23081,0,3,0
29,28,23082,23541,0,4,0
30,21,23542,23593,0,3,0
31,26,23594,24285,0,3,5
32,74,24286,24293,2,1,5
33,73,24294,24797,2,1,4
34,58,24798,25598,1,4,5
35,59,25599,26935,1,4,6
36,58,26936,28462,1,4,5
37,40,28463,29475,1,0,5
38,36,29476,29487,1,0,1
39,29,29488,29795,0,4,1
40,64,29796,30158,2,0,1
41,42,30159,30885,1,1,1
42,46,30886,31160,1,1,5
43,42,31161,31704,1,1,1
44,64,31705,33060,2,0,1
45,98,33061,34005,3,1,1
46,92,34006,34162,3,0,1
47,43,34163,34976,1,1,2
48,9,34977,35243,0,1,2
49,8,35244,37762,0,1,1
50,98,37763,38070,3,1,1
51,64,38071,38791,2,0,1
52,98,38792,38920,3,1,1
53,44,38921,39587,1,1,3
54,46,39588,40934,1,1,5
55,70,40935,42060,2,1,1
56,42,42061,42120,1,1,1
57,8,42121,44361,0,1,1
58,64,44362,47827,2,0,1
59,29,47828,47911,0,4,1
60,64,47912,48355,2,0,1
61,42,48356,48842,1,1,1
62,64,48843,51381,2,0,1
63,47,51382,52464,1,1,6
64,45,52465,52798,1,1,4
65,39,52799,52938,1,0,4
66,40,52939,53252,1,0,5
67,36,53253,56230,1,0,1
68,98,56231,56870,3,1,1
69,1,56871,57018,0,0,1
70,70,57019,57116,2,1,1
71,1,57117,57437,0,0,1
72,70,57438,57858,2,1,1
73,92,57859,58484,3,0,1
74,64,58485,60197,2,0,1
75,68,60198,60740,2,0,5
76,74,60741,61033,2,1,5
77,75,61034,61549,2,1,6
78,74,61550,61618,2,1,5
79,75,61619,61855,2,1,6
80,42,61856,62276,1,1,1
81,64,62277,62542,2,0,1
82,14,62543,64019,0,2,0
83,15,64020,64911,0,2,1
84,14,64912,65394,0,2,0
85,0,65395,66357,0,0,0
86,7,66358,67328,0,1,0
87,8,67329,67578,0,1,1
88,12,67579,68654,0,1,5
89,13,68655,68693,0,1,6
90,10,68694,70764,0,1,3
91,7,70765,72303,0,1,0
92,28,72304,72395,0,4,0
93,66,72396,73361,2,0,3
94,63,73362,73687,2,0,0
95,7,73688,74829,0,1,0
96,12,74830,74845,0,1,5
97,9,74846,76676,0,1,2
98,37,76677,78758,1,0,2
99,30,78759,79270,0,4,2
100,29,79271,80735,0,4,1
101,64,80736,81051,2,0,1
102,102,81052,81783,3,1,5
103,107,81784,82206,3,2,5
104,5,82207,83825,0,0,5
105,33,83826,84589,0,4,5
106,28,84590,85124,0,4,0
107,96,85125,85175,3,0,5
108,97,85176,87399,3,0,6
109,96,87400,87765,3,0,5
110,74,87766,88205,2,1,5
111,71,88206,91938,2,1,2
112,8,91939,92642,0,1,1
113,99,92643,93534,3,1,2
114,8,93535,93570,0,1,1
115,9,93571,94282,0,1,2
116,8,94283,95217,0,1,1
117,36,95218,97117,1,0,1
118,29,97118,97200,0,4,1
119,34,97201,97330,0,4,6
120,103,97331,98105,3,1,6
121,101,98106,99168,3,1,4
122,103,99169,99539,3,1,6
123,101,99540,99716,3,1,4
124,8,99717,100110,0,1,1
125,101,100111,100142,3,1,4
126,45,100143,100527,1,1,4
127,110,100528,101371,3,3,4
128,25,101372,101806,0,3,4
129,11,101807,102205,0,1,4
130,25,102206,102540,0,3,4
131,39,102541,103177,1,0,4
132,32,103178,107317,0,4,4
133,33,107318,108004,0,4,5
134,28,108005,108811,0,4,0
135,33,108812,110765,0,4,5
136,28,110766,110966,0,4,0
137,96,110967,110997,3,0,5
138,46,110998,111858,1,1,5
139,26,111859,113519,0,3,5
140,96,113520,114117,3,0,5
141,94,114118,116340,3,0,3
142,97,116341,116580,3,0,6
143,93,116581,116842,3,0,2
144,94,116843,116980,3,0,3
145,96,116981,117383,3,0,5
146,92,117384,118692,3,0,1
147,28,118693,120148,0,4,0
148,63,120149,120157,2,0,0
149,92,120158,121442,3,0,1
150,28,121443,122282,0,4,0
151,68,122283,123273,2,0,5
152,28,123274,124113,0,4,0
153,95,124114,124637,3,0,4
154,94,124638,124930,3,0,3
155,77,124931,125102,2,2,3
156,78,125103,125916,2,2,4
