gr,name,start,end,topology,int_1,int_2
1,72,0,506,2,1,3
2,36,507,1762,1,0,1
3,37,1763,2752,1,0,2
4,43,2753,4926,1,1,2
5,105,4927,5140,3,2,3
6,66,5141,5663,2,0,3
7,3,5664,6145,0,0,3
8,2,6146,6342,0,0,2
9,3,6343,6414,0,0,3
10,66,6415,7610,2,0,3
11,49,7611,8075,1,2,3
12,94,8076,8380,3,0,3
13,77,8381,9047,2,2,3
14,17,9048,10482,0,2,3
15,77,10483,10998,2,2,3
16,109,10999,11458,3,3,3
17,83,11459,11662,2,3,5
18,26,11663,11668,0,3,5
19,33,11669,12241,0,4,5
20,34,12242,12344,0,4,6
21,31,12345,12801,0,4,3
22,44,12802,13123,1,1,3
23,81,13124,13264,2,3,3
24,94,13265,13456,3,0,3
25,96,13457,13967,3,0,5
26,93,13968,14351,3,0,2
27,28,14352,16546,0,4,0
28,33,16547,16601,0,4,5
29,30,16602,16710,0,4,2
30,33,16711,16901,0,4,5
31,30,16902,17211,0,4,2
32,33,17212,18246,0,4,5
33,51,18247,18644,1,2,5
34,26,18645,19079,0,3,5
35,24,19080,20037,0,3,3
36,26,20038,20597,0,3,5
37,24,20598,20894,0,3,3
38,111,20895,21385,3,3,5
39,51,21386,21970,1,2,5
40,65,21971,22783,2,0,2
41,51,22784,25678,1,2,5
42,46,25679,26111,1,1,5
43,111,26112,26711,3,3,5
44,109,26712,27805,3,3,3
45,111,27806,28002,3,3,5
46,112,28003,28859,3,3,6
47,47,28860,29083,1,1,6
48,20,29084,29292,0,2,6
49,6,29293,29916,0,0,6
50,13,29917,29929,0,1,6
51,34,29930,30379,0,4,6
52,13,30380,30440,0,1,6
53,12,30441,31232,0,1,5
54,33,31233,31807,0,4,5
55,34,31808,32787,0,4,6
56,52,32788,34055,1,2,6
57,34,34056,35270,0,4,6
58,30,35271,37196,0,4,2
59,23,37197,38245,0,3,2
60,25,38246,38459,0,3,4
61,18,38460,38553,0,2,4
62,39,38554,40521,1,0,4
63,41,40522,41481,1,0,6
64,6,41482,41760,0,0,6
65,20,41761,44107,0,2,6
66,115,44108,44143,3,4,6
67,85,44144,44483,2,4,4
68,45,44484,45213,1,1,4
69,54,45214,45694,1,3,4
70,45,45695,46954,1,1,4
71,46,46955,47298,1,1,5
72,40,47299,47749,1,0,5
73,33,47750,48057,0,4,5
74,32,48058,48490,0,4,4
75,45,48491,48741,1,1,4
76,18,48742,48759,0,2,4
77,15,48760,48907,0,2,1
78,19,48908,51291,0,2,5
79,18,51292,51896,0,2,4
80,14,51897,51924,0,2,0
81,19,51925,52677,0,2,5
82,16,52678,53602,0,2,2
83,19,53603,54650,0,2,5
84,16,54651,55608,0,2,2
85,37,55609,56075,1,0,2
86,78,56076,57939,2,2,4
87,32,57940,59297,0,4,4
88,67,59298,59308,2,0,4
89,73,59309,59582,2,1,4
90,32,59583,60288,0,4,4
91,33,60289,60743,0,4,5
92,34,60744,61350,0,4,6
93,31,61351,61907,0,4,3
94,33,61908,62013,0,4,5
95,28,62014,62441,0,4,0
96,30,62442,62795,0,4,2
97,28,62796,65113,0,4,0
98,93,65114,65284,3,0,2
99,37,65285,65591,1,0,2
100,43,65592,65605,1,1,2
101,65,65606,67694,2,0,2
102,28,67695,70446,0,4,0
103,33,70447,73029,0,4,5
104,40,73030,74231,1,0,5
105,39,74232,74282,1,0,4
106,32,74283,75231,0,4,4
107,67,75232,75332,2,0,4
108,68,75333,75450,2,0,5
109,67,75451,75535,2,0,4
110,95,75536,75547,3,0,4
111,94,75548,76249,3,0,3
112,66,76250,77389,2,0,3
113,31,77390,79164,0,4,3
114,17,79165,79420,0,2,3
115,3,79421,79844,0,0,3
116,0,79845,81034,0,0,0
117,94,81035,83202,3,0,3
118,96,83203,83898,3,0,5
119,0,83899,84396,0,0,0
120,5,84397,84422,0,0,5
121,19,84423,85890,0,2,5
122,12,85891,86061,0,1,5
123,11,86062,86701,0,1,4
124,12,86702,87096,0,1,5
125,19,87097,87190,0,2,5
126,46,87191,87559,1,1,5
127,47,87560,87907,1,1,6
128,46,87908,88515,1,1,5
129,44,88516,88796,1,1,3
130,64,88797,89490,2,0,1
131,0,89491,90181,0,0,0
132,14,90182,90197,0,2,0
133,21,90198,90259,0,3,0
134,22,90260,91394,0,3,1
135,25,91395,91573,0,3,4
136,22,91574,92019,0,3,1
137,29,92020,92315,0,4,1
138,28,92316,95319,0,4,0
139,29,95320,96676,0,4,1
140,92,96677,97560,3,0,1
141,93,97561,98625,3,0,2
142,65,98626,98812,2,0,2
143,99,98813,98918,3,1,2
144,93,98919,100284,3,0,2
145,30,100285,100448,0,4,2
146,31,100449,101639,0,4,3
147,100,101640,103699,3,1,3
148,101,103700,103825,3,1,4
149,103,103826,104185,3,1,6
150,64,104186,104508,2,0,1
151,1,104509,105669,0,0,1
152,74,105670,110350,2,1,5
153,33,110351,110588,0,4,5
154,12,110589,111508,0,1,5
155,33,111509,111688,0,4,5
156,19,111689,112256,0,2,5
157,33,112257,112264,0,4,5
158,74,112265,112602,2,1,5
159,15,112603,113532,0,2,1
160,8,113533,114711,0,1,1
161,7,114712,115484,0,1,0
162,14,115485,116629,0,2,0
163,69,116630,117782,2,0,6
164,28,117783,120129,0,4,0
165,14,120130,120402,0,2,0
166,18,120403,120676,0,2,4
167,14,120677,121175,0,2,0
168,28,121176,121590,0,4,0
169,29,121591,121596,0,4,1
170,42,121597,122500,1,1,1
171,8,122501,124423,0,1,1
172,36,124424,125217,1,0,1
173,42,125218,125532,1,1,1
174,100,125533,126372,3,1,3
175,17,126373,126656,0,2,3
176,10,126657,126842,0,1,3
177,100,126843,127101,3,1,3
178,103,127102,127587,3,1,6
179,36,127588,128199,1,0,1
180,41,128200,128227,1,0,6
181,40,128228,128316,1,0,5
182,41,128317,129789,1,0,6
183,27,129790,131295,0,3,6
184,24,131296,132467,0,3,3
185,17,132468,132880,0,2,3
186,24,132881,133666,0,3,3
187,17,133667,134000,0,2,3
188,19,134001,134038,0,2,5
189,12,134039,134098,0,1,5
190,19,134099,134340,0,2,5
191,17,134341,134363,0,2,3
192,24,134364,134908,0,3,3
193,26,134909,135869,0,3,5
194,21,135870,142025,0,3,0
195,68,142026,143564,2,0,5
196,74,143565,145899,2,1,5
197,29,145900,145916,0,4,1
198,36,145917,146195,1,0,1
199,98,146196,146575,3,1,1
200,29,146576,146611,0,4,1
201,30,146612,146812,0,4,2
202,9,146813,147275,0,1,2
203,8,147276,149421,0,1,1
204,7,149422,149483,0,1,0
205,21,149484,149579,0,3,0
206,7,149580,150903,0,1,0
207,21,150904,152491,0,3,0
208,22,152492,154705,0,3,1
209,27,154706,155371,0,3,6
210,62,155372,155771,1,6,6
211,118,155772,156933,3,6,6
212,108,156934,157037,3,2,6
213,118,157038,157680,3,6,6
214,90,157681,157884,2,6,6
215,61,157885,158471,1,5,6
216,115,158472,159635,3,4,6
217,45,159636,159838,1,1,4
218,43,159839,160293,1,1,2
219,47,160294,160613,1,1,6
220,20,160614,161062,0,2,6
221,19,161063,162242,0,2,5
222,15,162243,162627,0,2,1
223,29,162628,163358,0,4,1
224,28,163359,163708,0,4,0
225,68,163709,165197,2,0,5
226,91,165198,167725,3,0,0
227,40,167726,168269,1,0,5
228,5,168270,168908,0,0,5
229,2,168909,171293,0,0,2
230,6,171294,171327,0,0,6
231,5,171328,171604,0,0,5
232,0,171605,171898,0,0,0
233,5,171899,172264,0,0,5
234,0,172265,172939,0,0,0
235,1,172940,173127,0,0,1
236,0,173128,173733,0,0,0
237,6,173734,175230,0,0,6
238,2,175231,175455,0,0,2
239,37,175456,176224,1,0,2
240,30,176225,176705,0,4,2
241,28,176706,178377,0,4,0
242,32,178378,178595,0,4,4
243,11,178596,178906,0,1,4
244,13,178907,179920,0,1,6
245,12,179921,180078,0,1,5
246,7,180079,180462,0,1,0
247,14,180463,180841,0,2,0
248,7,180842,181034,0,1,0
249,8,181035,181980,0,1,1
250,12,181981,182034,0,1,5
251,10,182035,183686,0,1,3
252,8,183687,184943,0,1,1
253,10,184944,185089,0,1,3
254,44,185090,185522,1,1,3
255,47,185523,185960,1,1,6
256,103,185961,186260,3,1,6
257,75,186261,186710,2,1,6
258,36,186711,186780,1,0,1
259,37,186781,187136,1,0,2
260,41,187137,187266,1,0,6
261,47,187267,187731,1,1,6
262,6,187732,188104,0,0,6
263,47,188105,188498,1,1,6
264,52,188499,188596,1,2,6
265,13,188597,189138,0,1,6
266,52,189139,189510,1,2,6
267,47,189511,189625,1,1,6
268,43,189626,190077,1,1,2
269,37,190078,190351,1,0,2
270,41,190352,190884,1,0,6
271,40,190885,191373,1,0,5
272,46,191374,191467,1,1,5
273,43,191468,192362,1,1,2
274,47,192363,192665,1,1,6
275,43,192666,193103,1,1,2
276,47,193104,194345,1,1,6
277,44,194346,194616,1,1,3
278,100,194617,194823,3,1,3
279,1,194824,198997,0,0,1
280,72,198998,199999,2,1,3
