gr,name,start,end,topology,int_1,int_2
1,43,0,103,1,1,2
2,47,104,706,1,1,6
3,13,707,2528,0,1,6
4,8,2529,2974,0,1,1
5,71,2975,4220,2,1,2
6,52,4221,5328,1,2,6
7,13,5329,6048,0,1,6
8,27,6049,6723,0,3,6
9,47,6724,6802,1,1,6
10,52,6803,6934,1,2,6
11,112,6935,7781,3,3,6
12,117,7782,8097,3,5,6
13,26,8098,8680,0,3,5
14,117,8681,9623,3,5,6
15,55,9624,10375,1,3,5
16,46,10376,10814,1,1,5
17,47,10815,11383,1,1,6
18,89,11384,11393,2,5,6
19,13,11394,13458,0,1,6
20,115,13459,13808,3,4,6
21,13,13809,14182,0,1,6
22,12,14183,14507,0,1,5
23,5,14508,14647,0,0,5
24,12,14648,16392,0,1,5
25,13,16393,16441,0,1,6
26,8,16442,17377,0,1,1
27,12,17378,17609,0,1,5
28,9,17610,18039,0,1,2
29,12,18040,19263,0,1,5
30,10,19264,19683,0,1,3
31,82,19684,19684,2,3,4
32,39,19685,19882,1,0,4
33,11,19883,21216,0,1,4
34,39,21217,21269,1,0,4
35,37,21270,21405,1,0,2
36,43,21406,21662,1,1,2
37,45,21663,22707,1,1,4
38,50,22708,24337,1,2,4
39,101,24338,25078,3,1,4
40,103,25079,25629,3,1,6
41,108,25630,25712,3,2,6
42,30,25713,25904,0,4,2
43,29,25905,26106,0,4,1
44,34,26107,26324,0,4,6
45,41,26325,26991,1,0,6
46,40,26992,27169,1,0,5
47,33,27170,27280,0,4,5
48,12,27281,27311,0,1,5
49,33,27312,27463,0,4,5
50,28,27464,28345,0,4,0
51,7,28346,28665,0,1,0
52,28,28666,30519,0,4,0
53,33,30520,30574,0,4,5
54,30,30575,30688,0,4,2
55,37,30689,30852,1,0,2
56,36,30853,31106,1,0,1
57,29,31107,32001,0,4,1
58,30,32002,32265,0,4,2
59,28,32266,32711,0,4,0
60,21,32712,32739,0,3,0
61,28,32740,33195,0,4,0
62,91,33196,33761,3,0,0
63,37,33762,34035,1,0,2
64,35,34036,34510,1,0,0
65,28,34511,34867,0,4,0
66,35,34868,35052,1,0,0
67,36,35053,36024,1,0,1
68,42,36025,36921,1,1,1
69,43,36922,37256,1,1,2
70,93,37257,39349,3,0,2
71,37,39350,40195,1,0,2
72,38,40196,41252,1,0,3
73,36,41253,41976,1,0,1
74,38,41977,42081,1,0,3
75,17,42082,43145,0,2,3
76,15,43146,43303,0,2,1
77,17,43304,43304,0,2,3
78,18,43305,43682,0,2,4
79,14,43683,45771,0,2,0
80,18,45772,46295,0,2,4
81,101,46296,46360,3,1,4
82,18,46361,47651,0,2,4
83,101,47652,47972,3,1,4
84,103,47973,48142,3,1,6
85,34,48143,48615,0,4,6
86,52,48616,49323,1,2,6
87,27,49324,49358,0,3,6
88,21,49359,49688,0,3,0
89,69,49689,51223,2,0,6
90,67,51224,51615,2,0,4
91,21,51616,51783,0,3,0
92,95,51784,51867,3,0,4
