gr,name,start,end,topology,int_1,int_2
1,97,0,212,3,0,6
2,115,213,1017,3,4,6
3,103,1018,1032,3,1,6
4,115,1033,1343,3,4,6
5,80,1344,1903,2,2,6
6,23,1904,1984,0,3,2
7,27,1985,2571,0,3,6
8,13,2572,3224,0,1,6
9,8,3225,3978,0,1,1
10,22,3979,4300,0,3,1
11,24,4301,4303,0,3,3
12,10,4304,4426,0,1,3
13,24,4427,4813,0,3,3
14,22,4814,5209,0,3,1
15,21,5210,5596,0,3,0
16,22,5597,6020,0,3,1
17,70,6021,6148,2,1,1
18,74,6149,7168,2,1,5
19,68,7169,7757,2,0,5
20,74,7758,7889,2,1,5
21,75,7890,8402,2,1,6
22,108,8403,8918,3,2,6
23,117,8919,9403,3,5,6
24,26,9404,9567,0,3,5
25,27,9568,9860,0,3,6
26,118,9861,10174,3,6,6
27,87,10175,10323,2,4,6
28,69,10324,10751,2,0,6
29,75,10752,11311,2,1,6
30,103,11312,11679,3,1,6
31,75,11680,11873,2,1,6
32,29,11874,12436,0,4,1
33,92,12437,13105,3,0,1
34,47,13106,13293,1,1,6
35,46,13294,13711,1,1,5
36,44,13712,14524,1,1,3
37,10,14525,14593,0,1,3
38,17,14594,15036,0,2,3
39,15,15037,16062,0,2,1
40,1,16063,21516,0,0,1
41,101,21517,21828,3,1,4
42,102,21829,22252,3,1,5
43,86,22253,22933,2,4,5
44,5,22934,23529,0,0,5
45,86,23530,23856,2,4,5
46,117,23857,24124,3,5,6
47,103,24125,24872,3,1,6
48,102,24873,25629,3,1,5
49,1,25630,28978,0,0,1
50,5,28979,29939,0,0,5
51,4,29940,30080,0,0,4
52,0,30081,30385,0,0,0
53,1,30386,30538,0,0,1
54,0,30539,31977,0,0,0
55,1,31978,35446,0,0,1
56,5,35447,37394,0,0,5
57,12,37395,38398,0,1,5
58,11,38399,39947,0,1,4
59,13,39948,40060,0,1,6
60,59,40061,40811,1,4,6
61,95,40812,41029,3,0,4
62,94,41030,41040,3,0,3
63,100,41041,41051,3,1,3
64,94,41052,41989,3,0,3
65,100,41990,42082,3,1,3
66,15,42083,42162,0,2,1
67,64,42163,42280,2,0,1
68,92,42281,42587,3,0,1
69,14,42588,44155,0,2,0
70,15,44156,44366,0,2,1
71,18,44367,44452,0,2,4
72,17,44453,44631,0,2,3
73,66,44632,47953,2,0,3
74,67,47954,48815,2,0,4
75,69,48816,51901,2,0,6
76,34,51902,53014,0,4,6
77,28,53015,54745,0,4,0
78,7,54746,56108,0,1,0
79,28,56109,58690,0,4,0
80,14,58691,59414,0,2,0
81,28,59415,59450,0,4,0
82,7,59451,59738,0,1,0
83,28,59739,62267,0,4,0
84,64,62268,62328,2,0,1
85,66,62329,62358,2,0,3
86,65,62359,63118,2,0,2
87,104,63119,64202,3,2,2
88,65,64203,65010,2,0,2
89,48,65011,65216,1,2,2
90,50,65217,66101,1,2,4
91,93,66102,66863,3,0,2
92,50,66864,68677,1,2,4
93,95,68678,69527,3,0,4
94,101,69528,70653,3,1,4
95,36,70654,71277,1,0,1
96,63,71278,71697,2,0,0
97,28,71698,71740,0,4,0
98,63,71741,74107,2,0,0
99,91,74108,74933,3,0,0
100,63,74934,75091,2,0,0
101,92,75092,76190,3,0,1
102,91,76191,76683,3,0,0
103,28,76684,77661,0,4,0
104,64,77662,79751,2,0,1
105,28,79752,79972,0,4,0
106,64,79973,80895,2,0,1
107,7,80896,81216,0,1,0
108,28,81217,84902,0,4,0
109,21,84903,85893,0,3,0
110,28,85894,85940,0,4,0
111,97,85941,86098,3,0,6
112,94,86099,87577,3,0,3
113,10,87578,87789,0,1,3
114,12,87790,90082,0,1,5
115,13,90083,90781,0,1,6
116,8,90782,91772,0,1,1
117,7,91773,92105,0,1,0
118,8,92106,93007,0,1,1
119,7,93008,93187,0,1,0
120,8,93188,95240,0,1,1
121,7,95241,96169,0,1,0
122,21,96170,96642,0,3,0
123,14,96643,97001,0,2,0
124,20,97002,97507,0,2,6
125,27,97508,98422,0,3,6
126,20,98423,98518,0,2,6
127,19,98519,99032,0,2,5
128,16,99033,99605,0,2,2
129,43,99606,99852,1,1,2
130,30,99853,100329,0,4,2
131,43,100330,100744,1,1,2
132,23,100745,101962,0,3,2
133,43,101963,102224,1,1,2
134,104,102225,102327,3,2,2
135,23,102328,102770,0,3,2
136,43,102771,103099,1,1,2
137,37,103100,103808,1,0,2
138,30,103809,104289,0,4,2
139,76,104290,104681,2,2,2
140,99,104682,104763,3,1,2
141,102,104764,104802,3,1,5
142,68,104803,105037,2,0,5
143,69,105038,106701,2,0,6
144,103,106702,106938,3,1,6
145,13,106939,107316,0,1,6
146,10,107317,107895,0,1,3
147,100,107896,109325,3,1,3
148,101,109326,109960,3,1,4
149,100,109961,110114,3,1,3
150,38,110115,110207,1,0,3
151,72,110208,111106,2,1,3
152,38,111107,111820,1,0,3
153,39,111821,112915,1,0,4
154,32,112916,112991,0,4,4
155,33,112992,113145,0,4,5
156,34,113146,113662,0,4,6
157,33,113663,114545,0,4,5
158,12,114546,115107,0,1,5
159,9,115108,115379,0,1,2
160,7,115380,115398,0,1,0
161,28,115399,115703,0,4,0
162,30,115704,116327,0,4,2
163,28,116328,116650,0,4,0
164,30,116651,116879,0,4,2
165,23,116880,117083,0,3,2
166,30,117084,117811,0,4,2
167,65,117812,117977,2,0,2
168,7,117978,118921,0,1,0
169,65,118922,119632,2,0,2
170,48,119633,119781,1,2,2
171,9,119782,121373,0,1,2
172,8,121374,122408,0,1,1
173,9,122409,123564,0,1,2
174,10,123565,124145,0,1,3
175,9,124146,124607,0,1,2
176,105,124608,125135,3,2,3
177,100,125136,125402,3,1,3
178,105,125403,125459,3,2,3
179,107,125460,126147,3,2,5
180,108,126148,126701,3,2,6
181,13,126702,127055,0,1,6
182,8,127056,127216,0,1,1
183,13,127217,127382,0,1,6
184,80,127383,127522,2,2,6
185,115,127523,127678,3,4,6
186,112,127679,127757,3,3,6
187,34,127758,128278,0,4,6
188,27,128279,128388,0,3,6
189,24,128389,129844,0,3,3
190,10,129845,130215,0,1,3
191,8,130216,131615,0,1,1
192,36,131616,131950,1,0,1
193,15,131951,132243,0,2,1
194,36,132244,134272,1,0,1
195,22,134273,134505,0,3,1
196,36,134506,134567,1,0,1
197,29,134568,134800,0,4,1
198,72,134801,136057,2,1,3
199,53,136058,136920,1,3,3
200,54,136921,138124,1,3,4
201,39,138125,138375,1,0,4
202,35,138376,139995,1,0,0
203,91,139996,140076,3,0,0
204,39,140077,140680,1,0,4
205,54,140681,141282,1,3,4
206,66,141283,142204,2,0,3
207,94,142205,142265,3,0,3
208,66,142266,143114,2,0,3
209,67,143115,143644,2,0,4
210,101,143645,143703,3,1,4
211,15,143704,144775,0,2,1
212,8,144776,145655,0,1,1
213,101,145656,146254,3,1,4
214,11,146255,146924,0,1,4
