gr,name,start,end,topology,int_1,int_2
1,17,0,323,0,2,3
2,19,324,1627,0,2,5
3,111,1628,2475,3,3,5
4,31,2476,2665,0,4,3
5,29,2666,3016,0,4,1
6,31,3017,3617,0,4,3
7,94,3618,3989,3,0,3
8,35,3990,5321,1,0,0
9,38,5322,5324,1,0,3
10,100,5325,5803,3,1,3
11,36,5804,6575,1,0,1
12,29,6576,9318,0,4,1
13,102,9319,9742,3,1,5
14,99,9743,10283,3,1,2
15,42,10284,11683,1,1,1
16,45,11684,12048,1,1,4
17,44,12049,12875,1,1,3
18,3,12876,15279,0,0,3
19,17,15280,15578,0,2,3
20,66,15579,16945,2,0,3
21,10,16946,16946,0,1,3
22,11,16947,17817,0,1,4
23,10,17818,18956,0,1,3
24,9,18957,20577,0,1,2
25,8,20578,20631,0,1,1
26,22,20632,21228,0,3,1
27,8,21229,22904,0,1,1
28,1,22905,24060,0,0,1
29,75,24061,25633,2,1,6
30,70,25634,25648,2,1,1
31,98,25649,26167,3,1,1
32,29,26168,29157,0,4,1
33,8,29158,30818,0,1,1
34,70,30819,31178,2,1,1
35,29,31179,32908,0,4,1
36,34,32909,32940,0,4,6
37,29,32941,34330,0,4,1
38,36,34331,34975,1,0,1
39,41,34976,35251,1,0,6
40,38,35252,37262,1,0,3
41,44,37263,40169,1,1,3
42,100,40170,41613,3,1,3
43,22,41614,41659,0,3,1
44,100,41660,41677,3,1,3
45,22,41678,42290,0,3,1
46,72,42291,42308,2,1,3
47,75,42309,43028,2,1,6
48,69,43029,43426,2,0,6
49,108,43427,43621,3,2,6
50,41,43622,43969,1,0,6
51,27,43970,44395,0,3,6
52,108,44396,44643,3,2,6
53,41,44644,44956,1,0,6
54,108,44957,46846,3,2,6
55,48,46847,51146,1,2,2
56,93,51147,53232,3,0,2
57,30,53233,57728,0,4,2
58,29,57729,60700,0,4,1
59,32,60701,62131,0,4,4
60,45,62132,62444,1,1,4
61,11,62445,62759,0,1,4
62,8,62760,62872,0,1,1
63,101,62873,62958,3,1,4
64,32,62959,63106,0,4,4
65,25,63107,63910,0,3,4
66,45,63911,63987,1,1,4
67,25,63988,65243,0,3,4
68,4,65244,66634,0,0,4
69,3,66635,68425,0,0,3
70,4,68426,69499,0,0,4
71,0,69500,69663,0,0,0
72,64,69664,69681,2,0,1
73,45,69682,69855,1,1,4
74,25,69856,69990,0,3,4
75,22,69991,71187,0,3,1
76,21,71188,71528,0,3,0
77,64,71529,72106,2,0,1
78,21,72107,73220,0,3,0
79,23,73221,73689,0,3,2
80,93,73690,74235,3,0,2
81,91,74236,74903,3,0,0
82,37,74904,75190,1,0,2
83,76,75191,76221,2,2,2
84,77,76222,77215,2,2,3
85,109,77216,77310,3,3,3
86,110,77311,77992,3,3,4
87,109,77993,78147,3,3,3
88,38,78148,78530,1,0,3
89,66,78531,79182,2,0,3
90,64,79183,79283,2,0,1
91,1,79284,79754,0,0,1
92,4,79755,79979,0,0,4
93,2,79980,80833,0,0,2
94,37,80834,81570,1,0,2
95,63,81571,81977,2,0,0
96,37,81978,82100,1,0,2
97,63,82101,82527,2,0,0
98,65,82528,83196,2,0,2
99,14,83197,83809,0,2,0
100,16,83810,83929,0,2,2
101,14,83930,84160,0,2,0
102,28,84161,86419,0,4,0
103,14,86420,88401,0,2,0
104,28,88402,88783,0,4,0
105,21,88784,90869,0,3,0
106,28,90870,94017,0,4,0
107,64,94018,95422,2,0,1
108,46,95423,95632,1,1,5
109,44,95633,96214,1,1,3
110,64,96215,96706,2,0,1
111,98,96707,97231,3,1,1
112,92,97232,97928,3,0,1
113,98,97929,98718,3,1,1
114,101,98719,100761,3,1,4
115,36,100762,101049,1,0,1
116,70,101050,101560,2,1,1
117,92,101561,101624,3,0,1
118,91,101625,101811,3,0,0
119,63,101812,102174,2,0,0
120,91,102175,102921,3,0,0
121,36,102922,102971,1,0,1
122,39,102972,103027,1,0,4
123,11,103028,103608,0,1,4
124,7,103609,104187,0,1,0
125,91,104188,105094,3,0,0
126,14,105095,107809,0,2,0
127,91,107810,107915,3,0,0
128,92,107916,108011,3,0,1
129,95,108012,109014,3,0,4
130,7,109015,109650,0,1,0
131,12,109651,110142,0,1,5
132,7,110143,110163,0,1,0
133,12,110164,112331,0,1,5
134,13,112332,112469,0,1,6
135,11,112470,112479,0,1,4
136,7,112480,112693,0,1,0
137,95,112694,112826,3,0,4
138,91,112827,114298,3,0,0
139,7,114299,115244,0,1,0
140,28,115245,116269,0,4,0
141,91,116270,116352,3,0,0
142,68,116353,116524,2,0,5
143,91,116525,116880,3,0,0
144,35,116881,118366,1,0,0
145,91,118367,118675,3,0,0
146,37,118676,119989,1,0,2
147,71,119990,120047,2,1,2
148,93,120048,120315,3,0,2
149,71,120316,121159,2,1,2
150,93,121160,121415,3,0,2
151,7,121416,121647,0,1,0
152,67,121648,121689,2,0,4
153,78,121690,121929,2,2,4
154,32,121930,122961,0,4,4
155,78,122962,123109,2,2,4
156,67,123110,123427,2,0,4
157,69,123428,123686,2,0,6
158,28,123687,125298,0,4,0
159,21,125299,126268,0,3,0
160,28,126269,129767,0,4,0
161,7,129768,130327,0,1,0
162,28,130328,133477,0,4,0
163,63,133478,133528,2,0,0
164,91,133529,133881,3,0,0
165,92,133882,134334,3,0,1
166,8,134335,137819,0,1,1
167,7,137820,138354,0,1,0
168,8,138355,138658,0,1,1
169,1,138659,140603,0,0,1
170,6,140604,141708,0,0,6
171,13,141709,142181,0,1,6
172,7,142182,143052,0,1,0
173,69,143053,143128,2,0,6
174,68,143129,143351,2,0,5
175,69,143352,143723,2,0,6
176,34,143724,144585,0,4,6
177,33,144586,144997,0,4,5
178,28,144998,148927,0,4,0
179,69,148928,149063,2,0,6
180,67,149064,149102,2,0,4
181,59,149103,149216,1,4,6
182,113,149217,149316,3,4,4
183,73,149317,149478,2,1,4
184,67,149479,149798,2,0,4
185,28,149799,150104,0,4,0
186,7,150105,150894,0,1,0
187,8,150895,150939,0,1,1
188,36,150940,151237,1,0,1
189,8,151238,151396,0,1,1
190,36,151397,152965,1,0,1
191,63,152966,154644,2,0,0
192,91,154645,154919,3,0,0
193,63,154920,155579,2,0,0
194,67,155580,156405,2,0,4
195,68,156406,156646,2,0,5
196,64,156647,157011,2,0,1
197,68,157012,157119,2,0,5
198,66,157120,158143,2,0,3
199,28,158144,159217,0,4,0
200,63,159218,159672,2,0,0
201,21,159673,160346,0,3,0
202,22,160347,161522,0,3,1
203,36,161523,161773,1,0,1
204,22,161774,163431,0,3,1
205,26,163432,164553,0,3,5
206,21,164554,164915,0,3,0
207,7,164916,165163,0,1,0
208,12,165164,165189,0,1,5
209,11,165190,165787,0,1,4
210,12,165788,168782,0,1,5
211,13,168783,169047,0,1,6
212,9,169048,170090,0,1,2
213,11,170091,170534,0,1,4
214,7,170535,170628,0,1,0
215,12,170629,170753,0,1,5
216,96,170754,171834,3,0,5
217,97,171835,171949,3,0,6
218,93,171950,173873,3,0,2
219,92,173874,174352,3,0,1
220,93,174353,177543,3,0,2
221,30,177544,180155,0,4,2
222,9,180156,183369,0,1,2
223,71,183370,184158,2,1,2
224,65,184159,186047,2,0,2
225,107,186048,187214,3,2,5
226,23,187215,188859,0,3,2
227,105,188860,189050,3,2,3
228,107,189051,189120,3,2,5
229,30,189121,190093,0,4,2
230,79,190094,190792,2,2,5
231,55,190793,191350,1,3,5
232,79,191351,193005,2,2,5
233,68,193006,194087,2,0,5
234,69,194088,194677,2,0,6
235,59,194678,194798,1,4,6
236,56,194799,195056,1,3,6
237,69,195057,195146,2,0,6
238,67,195147,196851,2,0,4
239,65,196852,197773,2,0,2
240,43,197774,197938,1,1,2
241,70,197939,198483,2,1,1
242,64,198484,199506,2,0,1
243,28,199507,199679,0,4,0
244,29,199680,199785,0,4,1
245,22,199786,199999,0,3,1
