gr,name,start,end,topology,int_1,int_2
77,92,58145,58148,3,0,1
78,95,58149,58802,3,0,4
79,92,58803,59427,3,0,1
80,94,59428,59453,3,0,3
81,82,59454,59520,2,3,4
82,101,59521,59632,3,1,4
83,29,59633,60268,0,4,1
84,32,60269,60390,0,4,4
85,34,60391,63111,0,4,6
86,32,63112,63528,0,4,4
87,11,63529,63782,0,1,4
88,7,63783,64218,0,1,0
89,95,64219,64264,3,0,4
90,106,64265,64633,3,2,4
91,57,64634,66018,1,4,4
92,73,66019,66374,2,1,4
93,75,66375,66565,2,1,6
94,74,66566,66665,2,1,5
95,22,66666,66905,0,3,1
96,1,66906,70528,0,0,1
97,5,70529,71793,0,0,5
98,68,71794,72010,2,0,5
99,67,72011,72151,2,0,4
100,25,72152,74730,0,3,4
101,22,74731,75809,0,3,1
102,1,75810,76659,0,0,1
103,42,76660,77271,1,1,1
104,15,77272,79337,0,2,1
105,20,79338,79740,0,2,6
106,69,79741,79762,2,0,6
107,103,79763,80122,3,1,6
108,6,80123,80633,0,0,6
109,5,80634,81617,0,0,5
110,74,81618,81686,2,1,5
111,36,81687,82548,1,0,1
112,64,82549,82648,2,0,1
113,46,82649,83885,1,1,5
114,47,83886,83886,1,1,6
115,6,83887,84079,0,0,6
116,47,84080,84110,1,1,6
117,46,84111,84342,1,1,5
118,45,84343,84485,1,1,4
119,46,84486,85195,1,1,5
120,5,85196,87971,0,0,5
121,19,87972,89337,0,2,5
122,33,89338,90446,0,4,5
123,28,90447,90902,0,4,0
124,96,90903,92779,3,0,5
125,79,92780,92859,2,2,5
126,33,92860,92999,0,4,5
127,40,93000,93600,1,0,5
128,39,93601,93958,1,0,4
129,86,93959,94378,2,4,5
130,39,94379,94381,1,0,4
131,86,94382,94462,2,4,5
132,74,94463,94515,2,1,5
133,19,94516,94568,0,2,5
134,74,94569,94626,2,1,5
135,36,94627,94921,1,0,1
136,74,94922,96289,2,1,5
137,98,96290,96967,3,1,1
138,46,96968,97875,1,1,5
139,102,97876,99348,3,1,5
140,74,99349,99668,2,1,5
141,15,99669,99924,0,2,1
142,1,99925,100193,0,0,1
143,75,100194,100493,2,1,6
144,71,100494,100592,2,1,2
145,93,100593,101526,3,0,2
146,97,101527,102464,3,0,6
147,94,102465,102535,3,0,3
148,95,102536,102972,3,0,4
149,7,102973,102979,0,1,0
150,8,102980,103372,0,1,1
151,101,103373,103407,3,1,4
152,67,103408,103479,2,0,4
153,69,103480,103568,2,0,6
154,47,103569,105216,1,1,6
155,6,105217,106568,0,0,6
156,1,106569,107993,0,0,1
157,70,107994,108460,2,1,1
158,45,108461,108754,1,1,4
159,4,108755,109180,0,0,4
160,32,109181,109306,0,4,4
161,29,109307,109330,0,4,1
162,36,109331,109451,1,0,1
163,1,109452,109660,0,0,1
164,29,109661,110122,0,4,1
165,32,110123,110242,0,4,4
166,31,110243,110269,0,4,3
167,32,110270,110521,0,4,4
168,31,110522,111066,0,4,3
169,29,111067,111343,0,4,1
170,31,111344,111658,0,4,3
171,44,111659,111701,1,1,3
172,43,111702,112921,1,1,2
173,71,112922,114882,2,1,2
174,92,114883,115730,3,0,1
175,71,115731,119104,2,1,2
176,36,119105,119819,1,0,1
177,1,119820,120478,0,0,1
178,36,120479,120733,1,0,1
179,63,120734,120784,2,0,0
180,36,120785,122511,1,0,1
181,8,122512,122884,0,1,1
182,36,122885,123748,1,0,1
183,74,123749,125582,2,1,5
184,46,125583,126369,1,1,5
185,19,126370,128560,0,2,5
186,46,128561,128739,1,1,5
187,33,128740,129456,0,4,5
188,46,129457,129600,1,1,5
189,43,129601,130214,1,1,2
190,70,130215,131140,2,1,1
191,36,131141,131856,1,0,1
192,29,131857,131899,0,4,1
193,28,131900,133375,0,4,0
194,92,133376,133810,3,0,1
195,64,133811,133963,2,0,1
196,69,133964,136398,2,0,6
197,65,136399,140196,2,0,2
198,69,140197,140761,2,0,6
199,28,140762,142001,0,4,0
200,91,142002,142190,3,0,0
201,39,142191,142461,1,0,4
202,95,142462,144051,3,0,4
203,97,144052,145338,3,0,6
204,14,145339,148624,0,2,0
205,16,148625,149760,0,2,2
206,15,149761,151217,0,2,1
207,99,151218,151383,3,1,2
208,15,151384,152182,0,2,1
209,92,152183,152281,3,0,1
210,93,152282,153916,3,0,2
211,97,153917,154618,3,0,6
212,96,154619,154773,3,0,5
213,93,154774,155968,3,0,2
214,96,155969,156274,3,0,5
215,28,156275,157046,0,4,0
216,33,157047,157121,0,4,5
217,26,157122,157526,0,3,5
218,102,157527,157782,3,1,5
219,79,157783,157891,2,2,5
220,80,157892,157949,2,2,6
221,23,157950,158294,0,3,2
222,25,158295,158771,0,3,4
223,87,158772,159928,2,4,6
224,45,159929,160774,1,1,4
225,47,160775,161054,1,1,6
226,46,161055,162300,1,1,5
227,45,162301,163439,1,1,4
228,11,163440,163798,0,1,4
229,13,163799,164276,0,1,6
230,12,164277,164710,0,1,5
231,13,164711,164882,0,1,6
232,47,164883,165811,1,1,6
233,42,165812,165849,1,1,1
234,103,165850,166197,3,1,6
235,89,166198,166245,2,5,6
236,60,166246,166378,1,5,5
237,33,166379,166944,0,4,5
238,30,166945,168051,0,4,2
239,33,168052,168429,0,4,5
240,30,168430,168902,0,4,2
241,29,168903,168978,0,4,1
242,33,168979,168996,0,4,5
243,34,168997,170274,0,4,6
244,29,170275,170302,0,4,1
245,34,170303,170310,0,4,6
246,29,170311,170534,0,4,1
247,75,170535,170713,2,1,6
248,29,170714,170772,0,4,1
249,31,170773,171301,0,4,3
250,10,171302,171709,0,1,3
251,31,171710,176540,0,4,3
252,94,176541,179487,3,0,3
253,56,179488,179980,1,3,6
254,52,179981,180615,1,2,6
255,34,180616,181112,0,4,6
256,31,181113,181199,0,4,3
257,49,181200,182404,1,2,3
258,110,182405,184025,3,3,4
259,106,184026,185378,3,2,4
260,59,185379,185575,1,4,6
261,115,185576,186063,3,4,6
262,41,186064,186463,1,0,6
263,34,186464,186655,0,4,6
264,41,186656,187311,1,0,6
265,6,187312,187616,0,0,6
266,4,187617,189068,0,0,4
267,18,189069,191298,0,2,4
268,16,191299,191563,0,2,2
269,37,191564,191828,1,0,2
270,107,191829,192063,3,2,5
271,30,192064,194893,0,4,2
272,33,194894,195296,0,4,5
273,34,195297,195972,0,4,6
274,29,195973,198861,0,4,1
275,31,198862,199797,0,4,3
276,17,199798,199971,0,2,3
277,16,199972,199999,0,2,2
