gr,name,start,end,topology,int_1,int_2
1,95,0,70,3,0,4
2,4,71,159,0,0,4
3,95,160,1231,3,0,4
4,18,1232,1749,0,2,4
5,39,1750,3093,1,0,4
6,4,3094,3209,0,0,4
7,18,3210,5167,0,2,4
8,39,5168,5170,1,0,4
9,18,5171,5299,0,2,4
10,39,5300,5930,1,0,4
11,45,5931,7252,1,1,4
12,47,7253,7554,1,1,6
13,46,7555,7581,1,1,5
14,19,7582,8029,0,2,5
15,46,8030,8556,1,1,5
16,43,8557,8643,1,1,2
17,93,8644,9775,3,0,2
18,71,9776,10487,2,1,2
19,16,10488,11032,0,2,2
20,18,11033,13349,0,2,4
21,11,13350,13968,0,1,4
22,7,13969,15131,0,1,0
23,67,15132,15866,2,0,4
24,18,15867,16028,0,2,4
25,14,16029,16073,0,2,0
26,18,16074,16216,0,2,4
27,19,16217,16577,0,2,5
28,18,16578,16785,0,2,4
29,16,16786,17454,0,2,2
30,43,17455,19538,1,1,2
31,76,19539,19673,2,2,2
32,71,19674,19733,2,1,2
33,65,19734,20130,2,0,2
34,71,20131,20212,2,1,2
35,65,20213,20794,2,0,2
36,28,20795,22149,0,4,0
37,30,22150,24069,0,4,2
38,31,24070,24664,0,4,3
39,94,24665,24683,3,0,3
40,105,24684,25036,3,2,3
41,94,25037,25593,3,0,3
42,35,25594,25984,1,0,0
43,65,25985,26017,2,0,2
44,35,26018,26891,1,0,0
45,66,26892,28475,2,0,3
46,3,28476,28758,0,0,3
47,17,28759,29109,0,2,3
48,14,29110,29374,0,2,0
49,94,29375,29526,3,0,3
50,92,29527,30808,3,0,1
51,71,30809,31532,2,1,2
52,8,31533,32180,0,1,1
53,92,32181,33593,3,0,1
54,63,33594,34452,2,0,0
55,64,34453,35412,2,0,1
56,63,35413,36356,2,0,0
57,64,36357,37020,2,0,1
58,8,37021,37736,0,1,1
59,22,37737,37955,0,3,1
60,64,37956,38410,2,0,1
61,63,38411,39693,2,0,0
62,7,39694,40716,0,1,0
63,0,40717,41187,0,0,0
64,65,41188,42297,2,0,2
65,68,42298,43477,2,0,5
66,69,43478,43832,2,0,6
67,7,43833,44196,0,1,0
68,0,44197,45146,0,0,0
69,6,45147,46055,0,0,6
70,34,46056,46945,0,4,6
71,13,46946,48001,0,1,6
72,7,48002,48623,0,1,0
73,97,48624,49225,3,0,6
74,7,49226,51022,0,1,0
75,13,51023,51404,0,1,6
76,52,51405,51876,1,2,6
77,51,51877,52895,1,2,5
78,52,52896,53076,1,2,6
79,84,53077,53265,2,3,6
80,83,53266,53515,2,3,5
81,51,53516,53668,1,2,5
82,111,53669,56526,3,3,5
83,102,56527,57883,3,1,5
84,79,57884,58255,2,2,5
85,80,58256,60039,2,2,6
86,27,60040,61004,0,3,6
87,84,61005,61628,2,3,6
88,105,61629,61798,3,2,3
89,56,61799,63347,1,3,6
90,69,63348,63992,2,0,6
91,56,63993,65672,1,3,6
92,54,65673,65895,1,3,4
93,18,65896,66306,0,2,4
94,45,66307,66522,1,1,4
95,54,66523,67452,1,3,4
96,39,67453,67557,1,0,4
97,54,67558,67680,1,3,4
98,105,67681,67956,3,2,3
99,3,67957,68316,0,0,3
100,4,68317,68780,0,0,4
101,18,68781,68904,0,2,4
102,54,68905,68983,1,3,4
103,110,68984,70029,3,3,4
104,111,70030,70112,3,3,5
105,26,70113,70662,0,3,5
106,111,70663,70880,3,3,5
107,40,70881,71836,1,0,5
108,111,71837,71869,3,3,5
109,96,71870,73425,3,0,5
110,35,73426,74938,1,0,0
111,96,74939,75795,3,0,5
112,35,75796,76400,1,0,0
113,28,76401,76603,0,4,0
114,35,76604,77070,1,0,0
115,97,77071,77343,3,0,6
116,108,77344,77524,3,2,6
117,37,77525,80656,1,0,2
118,36,80657,80928,1,0,1
119,101,80929,82885,3,1,4
120,32,82886,84174,0,4,4
121,95,84175,85029,3,0,4
122,11,85030,85262,0,1,4
123,12,85263,85278,0,1,5
124,11,85279,85423,0,1,4
125,8,85424,87866,0,1,1
126,12,87867,88264,0,1,5
127,7,88265,88766,0,1,0
128,0,88767,88881,0,0,0
129,21,88882,89255,0,3,0
130,68,89256,90264,2,0,5
131,35,90265,90855,1,0,0
132,92,90856,91204,3,0,1
133,74,91205,91225,2,1,5
134,72,91226,92241,2,1,3
135,22,92242,93187,0,3,1
136,1,93188,94095,0,0,1
137,22,94096,94955,0,3,1
138,24,94956,95659,0,3,3
139,94,95660,95796,3,0,3
140,93,95797,96847,3,0,2
141,77,96848,99185,2,2,3
142,31,99186,101683,0,4,3
143,3,101684,104195,0,0,3
144,31,104196,106023,0,4,3
145,77,106024,107431,2,2,3
146,53,107432,107537,1,3,3
147,84,107538,107634,2,3,6
148,108,107635,108283,3,2,6
149,71,108284,109069,2,1,2
150,9,109070,110342,0,1,2
151,23,110343,112905,0,3,2
152,27,112906,114149,0,3,6
153,23,114150,114203,0,3,2
154,99,114204,114490,3,1,2
155,103,114491,114749,3,1,6
156,108,114750,114895,3,2,6
157,105,114896,115115,3,2,3
158,2,115116,117314,0,0,2
159,0,117315,119677,0,0,0
160,21,119678,119955,0,3,0
161,94,119956,119983,3,0,3
162,66,119984,123330,2,0,3
163,38,123331,123643,1,0,3
164,49,123644,123709,1,2,3
165,50,123710,124825,1,2,4
166,78,124826,126282,2,2,4
167,11,126283,127475,0,1,4
168,50,127476,127892,1,2,4
169,11,127893,128463,0,1,4
170,13,128464,128875,0,1,6
171,11,128876,129383,0,1,4
172,4,129384,129770,0,0,4
173,11,129771,130342,0,1,4
174,50,130343,134330,1,2,4
175,25,134331,134577,0,3,4
176,50,134578,135371,1,2,4
177,39,135372,135741,1,0,4
178,87,135742,136174,2,4,6
