gr,name,start,end,topology,int_1,int_2
106,45,87584,88628,1,1,4
107,25,88629,88741,0,3,4
108,22,88742,90901,0,3,1
109,73,90902,91464,2,1,4
110,39,91465,91472,1,0,4
111,25,91473,92972,0,3,4
112,24,92973,93135,0,3,3
113,100,93136,93778,3,1,3
114,31,93779,94582,0,4,3
115,32,94583,94725,0,4,4
116,54,94726,95513,1,3,4
117,32,95514,97269,0,4,4
118,106,97270,98453,3,2,4
119,105,98454,98616,3,2,3
120,106,98617,100551,3,2,4
121,108,100552,101524,3,2,6
122,106,101525,101600,3,2,4
123,108,101601,103382,3,2,6
124,97,103383,103831,3,0,6
125,95,103832,103882,3,0,4
126,67,103883,104050,2,0,4
127,101,104051,104376,3,1,4
128,32,104377,104648,0,4,4
129,34,104649,104930,0,4,6
130,75,104931,105023,2,1,6
131,74,105024,105137,2,1,5
132,96,105138,105921,3,0,5
133,79,105922,106906,2,2,5
134,30,106907,106938,0,4,2
135,33,106939,107970,0,4,5
136,5,107971,108237,0,0,5
137,33,108238,108612,0,4,5
138,58,108613,108697,1,4,5
139,111,108698,109672,3,3,5
140,51,109673,110631,1,2,5
141,52,110632,110804,1,2,6
142,65,110805,112699,2,0,2
143,30,112700,113808,0,4,2
144,78,113809,114644,2,2,4
145,80,114645,115296,2,2,6
146,37,115297,115575,1,0,2
147,30,115576,116434,0,4,2
148,33,116435,117661,0,4,5
149,30,117662,117937,0,4,2
150,33,117938,118453,0,4,5
151,12,118454,118636,0,1,5
152,51,118637,118757,1,2,5
153,12,118758,118788,0,1,5
154,13,118789,118959,0,1,6
155,9,118960,119191,0,1,2
156,13,119192,119439,0,1,6
157,34,119440,119924,0,4,6
158,13,119925,120735,0,1,6
159,9,120736,120763,0,1,2
160,13,120764,121124,0,1,6
161,10,121125,121392,0,1,3
162,7,121393,122707,0,1,0
163,94,122708,123149,3,0,3
164,93,123150,123887,3,0,2
165,94,123888,124197,3,0,3
166,7,124198,124476,0,1,0
167,10,124477,125591,0,1,3
168,9,125592,126831,0,1,2
169,10,126832,127011,0,1,3
170,94,127012,128012,3,0,3
171,93,128013,128218,3,0,2
172,49,128219,128688,1,2,3
173,10,128689,132766,0,1,3
174,11,132767,136089,0,1,4
175,25,136090,136607,0,3,4
176,4,136608,136975,0,0,4
177,2,136976,137243,0,0,2
178,4,137244,137552,0,0,4
179,11,137553,139082,0,1,4
180,7,139083,140521,0,1,0
181,67,140522,142290,2,0,4
182,0,142291,142898,0,0,0
183,7,142899,145354,0,1,0
184,95,145355,145760,3,0,4
185,14,145761,146859,0,2,0
186,67,146860,147494,2,0,4
187,64,147495,147594,2,0,1
188,65,147595,149030,2,0,2
189,107,149031,149275,3,2,5
190,19,149276,149302,0,2,5
191,107,149303,149560,3,2,5
192,19,149561,149644,0,2,5
193,20,149645,150505,0,2,6
194,13,150506,151493,0,1,6
195,27,151494,151596,0,3,6
196,26,151597,153520,0,3,5
197,46,153521,154043,1,1,5
198,43,154044,155266,1,1,2
199,47,155267,155295,1,1,6
200,20,155296,155589,0,2,6
201,14,155590,155702,0,2,0
202,21,155703,155828,0,3,0
203,26,155829,158047,0,3,5
204,19,158048,158222,0,2,5
205,18,158223,160781,0,2,4
206,15,160782,163064,0,2,1
207,8,163065,163958,0,1,1
208,15,163959,164573,0,2,1
209,8,164574,165283,0,1,1
210,7,165284,165468,0,1,0
211,8,165469,165615,0,1,1
212,15,165616,165642,0,2,1
213,18,165643,167107,0,2,4
214,11,167108,167581,0,1,4
215,4,167582,167971,0,0,4
216,18,167972,168345,0,2,4
217,4,168346,168727,0,0,4
218,0,168728,168825,0,0,0
219,7,168826,172102,0,1,0
220,11,172103,172416,0,1,4
221,7,172417,172958,0,1,0
222,8,172959,173361,0,1,1
223,9,173362,173775,0,1,2
224,7,173776,176338,0,1,0
225,13,176339,177859,0,1,6
226,87,177860,178172,2,4,6
227,13,178173,178581,0,1,6
228,87,178582,178623,2,4,6
229,95,178624,179291,3,0,4
230,59,179292,179304,1,4,6
231,61,179305,179432,1,5,6
232,114,179433,179498,3,4,5
233,55,179499,180708,1,3,5
234,72,180709,181975,2,1,3
235,74,181976,182637,2,1,5
236,75,182638,183507,2,1,6
237,34,183508,184484,0,4,6
238,103,184485,185826,3,1,6
239,102,185827,186612,3,1,5
240,96,186613,186649,3,0,5
241,102,186650,187734,3,1,5
242,96,187735,189373,3,0,5
243,7,189374,190137,0,1,0
244,96,190138,190166,3,0,5
245,102,190167,190321,3,1,5
246,96,190322,190405,3,0,5
247,26,190406,190526,0,3,5
248,22,190527,192625,0,3,1
249,92,192626,193522,3,0,1
250,22,193523,194034,0,3,1
251,21,194035,194369,0,3,0
252,22,194370,194735,0,3,1
253,92,194736,197182,3,0,1
254,95,197183,198136,3,0,4
255,63,198137,199999,2,0,0
