gr,name,start,end,topology,int_1,int_2
1,82,0,258,2,3,4
2,84,259,1598,2,3,6
3,81,1599,2549,2,3,3
4,53,2550,3239,1,3,3
5,112,3240,4333,3,3,6
6,52,4334,5776,1,2,6
7,75,5777,6898,2,1,6
8,74,6899,7268,2,1,5
9,75,7269,7750,2,1,6
10,20,7751,8340,0,2,6
11,112,8341,8392,3,3,6
12,108,8393,9085,3,2,6
13,65,9086,9320,2,0,2
14,52,9321,9469,1,2,6
15,6,9470,9632,0,0,6
16,20,9633,9773,0,2,6
17,15,9774,10471,0,2,1
18,1,10472,12028,0,0,1
19,36,12029,12376,1,0,1
20,8,12377,13234,0,1,1
21,13,13235,13502,0,1,6
22,7,13503,13772,0,1,0
23,13,13773,14073,0,1,6
24,12,14074,14465,0,1,5
25,7,14466,15407,0,1,0
26,63,15408,16190,2,0,0
27,0,16191,16456,0,0,0
28,95,16457,16694,3,0,4
29,93,16695,17318,3,0,2
30,99,17319,18434,3,1,2
31,1,18435,18453,0,0,1
32,2,18454,21027,0,0,2
33,37,21028,25205,1,0,2
34,76,25206,25226,2,2,2
35,80,25227,25371,2,2,6
36,93,25372,26548,3,0,2
37,96,26549,26559,3,0,5
38,107,26560,26860,3,2,5
39,86,26861,27321,2,4,5
40,25,27322,27644,0,3,4
41,26,27645,31702,0,3,5
42,88,31703,33484,2,5,5
43,55,33485,34962,1,3,5
44,88,34963,35314,2,5,5
45,51,35315,35664,1,2,5
46,52,35665,37004,1,2,6
47,27,37005,37346,0,3,6
48,26,37347,37696,0,3,5
49,51,37697,37818,1,2,5
50,49,37819,38095,1,2,3
51,38,38096,38105,1,0,3
52,37,38106,38278,1,0,2
53,36,38279,38337,1,0,1
54,22,38338,38916,0,3,1
55,36,38917,39106,1,0,1
56,29,39107,39438,0,4,1
57,15,39439,39928,0,2,1
58,16,39929,41212,0,2,2
59,15,41213,42047,0,2,1
60,16,42048,42234,0,2,2
61,15,42235,43903,0,2,1
62,75,43904,45365,2,1,6
63,36,45366,45754,1,0,1
64,8,45755,45839,0,1,1
65,36,45840,46756,1,0,1
66,37,46757,48140,1,0,2
67,78,48141,50083,2,2,4
68,101,50084,50495,3,1,4
69,59,50496,50512,1,4,6
70,20,50513,51288,0,2,6
71,59,51289,52328,1,4,6
72,27,52329,52810,0,3,6
73,25,52811,53672,0,3,4
74,27,53673,53992,0,3,6
75,23,53993,54370,0,3,2
76,22,54371,54546,0,3,1
77,26,54547,55664,0,3,5
78,21,55665,55861,0,3,0
79,26,55862,57829,0,3,5
80,68,57830,58137,2,0,5
81,74,58138,59011,2,1,5
82,33,59012,59580,0,4,5
83,26,59581,60016,0,3,5
84,21,60017,60393,0,3,0
85,0,60394,60819,0,0,0
86,21,60820,61205,0,3,0
87,27,61206,61306,0,3,6
88,26,61307,62119,0,3,5
89,25,62120,62476,0,3,4
90,26,62477,63600,0,3,5
91,27,63601,63821,0,3,6
92,24,63822,64394,0,3,3
93,81,64395,64503,2,3,3
94,3,64504,64729,0,0,3
95,6,64730,64955,0,0,6
96,56,64956,65206,1,3,6
97,61,65207,66310,1,5,6
98,86,66311,67692,2,4,5
99,96,67693,67909,3,0,5
100,7,67910,68668,0,1,0
101,12,68669,68696,0,1,5
102,7,68697,70751,0,1,0
103,21,70752,73602,0,3,0
104,28,73603,73758,0,4,0
105,31,73759,73840,0,4,3
106,10,73841,74611,0,1,3
107,11,74612,76612,0,1,4
108,32,76613,77255,0,4,4
109,28,77256,77461,0,4,0
110,32,77462,78481,0,4,4
111,54,78482,79415,1,3,4
112,85,79416,79524,2,4,4
113,95,79525,79540,3,0,4
114,45,79541,80681,1,1,4
115,39,80682,82538,1,0,4
116,4,82539,82545,0,0,4
117,39,82546,82836,1,0,4
118,40,82837,83627,1,0,5
119,26,83628,83854,0,3,5
120,24,83855,84945,0,3,3
121,22,84946,85121,0,3,1
122,36,85122,85640,1,0,1
123,72,85641,85936,2,1,3
124,74,85937,86445,2,1,5
125,72,86446,87116,2,1,3
126,15,87117,87169,0,2,1
127,72,87170,87302,2,1,3
128,29,87303,87404,0,4,1
129,15,87405,88299,0,2,1
130,22,88300,88886,0,3,1
131,23,88887,89493,0,3,2
132,30,89494,89708,0,4,2
133,23,89709,89995,0,3,2
134,24,89996,90137,0,3,3
135,82,90138,90343,2,3,4
136,11,90344,90677,0,1,4
137,82,90678,91000,2,3,4
138,44,91001,91811,1,1,3
139,3,91812,93347,0,0,3
140,44,93348,94134,1,1,3
141,38,94135,94299,1,0,3
142,66,94300,94608,2,0,3
143,67,94609,94624,2,0,4
144,65,94625,95118,2,0,2
145,43,95119,95538,1,1,2
146,44,95539,96406,1,1,3
147,43,96407,96475,1,1,2
148,16,96476,96711,0,2,2
149,15,96712,96886,0,2,1
150,17,96887,98622,0,2,3
151,38,98623,98707,1,0,3
152,44,98708,101155,1,1,3
153,72,101156,102022,2,1,3
154,73,102023,102448,2,1,4
155,75,102449,102690,2,1,6
156,74,102691,104703,2,1,5
157,73,104704,104753,2,1,4
158,45,104754,105039,1,1,4
159,73,105040,106734,2,1,4
160,67,106735,107403,2,0,4
161,95,107404,109181,3,0,4
162,7,109182,109550,0,1,0
163,14,109551,109756,0,2,0
164,28,109757,109884,0,4,0
165,95,109885,115475,3,0,4
166,93,115476,117120,3,0,2
167,23,117121,117834,0,3,2
168,9,117835,118493,0,1,2
169,7,118494,118675,0,1,0
170,28,118676,118845,0,4,0
171,21,118846,119148,0,3,0
172,28,119149,119666,0,4,0
173,35,119667,121289,1,0,0
174,7,121290,123284,0,1,0
175,64,123285,123882,2,0,1
176,21,123883,124103,0,3,0
177,92,124104,126819,3,0,1
178,7,126820,128537,0,1,0
179,8,128538,128548,0,1,1
180,7,128549,128984,0,1,0
181,35,128985,129030,1,0,0
182,7,129031,130078,0,1,0
183,63,130079,130254,2,0,0
184,67,130255,130727,2,0,4
185,65,130728,131518,2,0,2
186,9,131519,131630,0,1,2
187,11,131631,132180,0,1,4
188,10,132181,133271,0,1,3
189,11,133272,133676,0,1,4
190,67,133677,133893,2,0,4
191,66,133894,134381,2,0,3
192,110,134382,135341,3,3,4
193,17,135342,135515,0,2,3
194,82,135516,136268,2,3,4
195,45,136269,136575,1,1,4
196,82,136576,137311,2,3,4
197,85,137312,137464,2,4,4
198,58,137465,137502,1,4,5
199,46,137503,137985,1,1,5
200,58,137986,138226,1,4,5
201,12,138227,138810,0,1,5
202,8,138811,139605,0,1,1
203,12,139606,139702,0,1,5
204,9,139703,140457,0,1,2
205,30,140458,141523,0,4,2
206,34,141524,141748,0,4,6
207,13,141749,141886,0,1,6
208,34,141887,144481,0,4,6
209,13,144482,145545,0,1,6
210,6,145546,145728,0,0,6
211,2,145729,145946,0,0,2
212,6,145947,146591,0,0,6
213,5,146592,147432,0,0,5
214,2,147433,148450,0,0,2
215,5,148451,148958,0,0,5
216,12,148959,149313,0,1,5
217,74,149314,149736,2,1,5
218,107,149737,149829,3,2,5
219,102,149830,153223,3,1,5
220,103,153224,153490,3,1,6
221,97,153491,153642,3,0,6
222,20,153643,154113,0,2,6
223,17,154114,154518,0,2,3
224,16,154519,154565,0,2,2
225,17,154566,154658,0,2,3
226,18,154659,154829,0,2,4
227,15,154830,156219,0,2,1
228,8,156220,157282,0,1,1
229,11,157283,157821,0,1,4
230,8,157822,159406,0,1,1
231,64,159407,159710,2,0,1
232,67,159711,160163,2,0,4
233,95,160164,160443,3,0,4
234,94,160444,161113,3,0,3
235,38,161114,162428,1,0,3
236,39,162429,164047,1,0,4
237,36,164048,164074,1,0,1
238,42,164075,164397,1,1,1
239,92,164398,164577,3,0,1
240,15,164578,164600,0,2,1
241,29,164601,165928,0,4,1
242,92,165929,169032,3,0,1
243,97,169033,170102,3,0,6
244,93,170103,170313,3,0,2
245,52,170314,171310,1,2,6
246,41,171311,171756,1,0,6
247,52,171757,172130,1,2,6
248,6,172131,173444,0,0,6
249,69,173445,175690,2,0,6
250,91,175691,176447,3,0,0
251,92,176448,176573,3,0,1
252,36,176574,178580,1,0,1
253,1,178581,179219,0,0,1
254,6,179220,179325,0,0,6
255,97,179326,179370,3,0,6
256,27,179371,180192,0,3,6
257,26,180193,180920,0,3,5
258,22,180921,181493,0,3,1
259,74,181494,182192,2,1,5
260,72,182193,183900,2,1,3
261,75,183901,184658,2,1,6
262,74,184659,184967,2,1,5
263,96,184968,185410,3,0,5
264,5,185411,185489,0,0,5
265,1,185490,185839,0,0,1
266,74,185840,186122,2,1,5
267,19,186123,187045,0,2,5
268,14,187046,187581,0,2,0
269,0,187582,187582,0,0,0
270,68,187583,187638,2,0,5
271,14,187639,188033,0,2,0
272,20,188034,188286,0,2,6
273,17,188287,188591,0,2,3
274,3,188592,188720,0,0,3
275,72,188721,188741,2,1,3
276,22,188742,188767,0,3,1
277,15,188768,189154,0,2,1
278,42,189155,189387,1,1,1
279,74,189388,189885,2,1,5
280,15,189886,189933,0,2,1
281,8,189934,190473,0,1,1
282,13,190474,190796,0,1,6
283,20,190797,194137,0,2,6
284,103,194138,194158,3,1,6
285,47,194159,194823,1,1,6
286,46,194824,194995,1,1,5
287,102,194996,195142,3,1,5
288,98,195143,195208,3,1,1
289,15,195209,196596,0,2,1
290,16,196597,196913,0,2,2
291,14,196914,197497,0,2,0
292,19,197498,197990,0,2,5
293,14,197991,199999,0,2,0
