gr,name,start,end,topology,int_1,int_2
1,91,0,137,3,0,0
2,38,138,772,1,0,3
3,39,773,810,1,0,4
4,37,811,1837,1,0,2
5,23,1838,2158,0,3,2
6,37,2159,3013,1,0,2
7,77,3014,3333,2,2,3
8,80,3334,3538,2,2,6
9,79,3539,4263,2,2,5
10,111,4264,4429,3,3,5
11,68,4430,5103,2,0,5
12,66,5104,5314,2,0,3
13,77,5315,6027,2,2,3
14,37,6028,6303,1,0,2
15,76,6304,6321,2,2,2
16,37,6322,6391,1,0,2
17,63,6392,8749,2,0,0
18,69,8750,9218,2,0,6
19,97,9219,9371,3,0,6
20,96,9372,9483,3,0,5
21,97,9484,11233,3,0,6
22,28,11234,12464,0,4,0
23,95,12465,13243,3,0,4
24,94,13244,14242,3,0,3
25,28,14243,14679,0,4,0
26,94,14680,16459,3,0,3
27,81,16460,17215,2,3,3
28,38,17216,19700,1,0,3
29,24,19701,20427,0,3,3
30,23,20428,22282,0,3,2
31,37,22283,22886,1,0,2
32,16,22887,23393,0,2,2
33,37,23394,23545,1,0,2
34,16,23546,24109,0,2,2
35,37,24110,25085,1,0,2
36,43,25086,26297,1,1,2
37,48,26298,26565,1,2,2
38,107,26566,28212,3,2,5
39,102,28213,28282,3,1,5
40,103,28283,28648,3,1,6
41,36,28649,30760,1,0,1
42,15,30761,30837,0,2,1
43,36,30838,31171,1,0,1
44,8,31172,31782,0,1,1
45,36,31783,32355,1,0,1
46,15,32356,33071,0,2,1
47,1,33072,33195,0,0,1
48,4,33196,33519,0,0,4
49,3,33520,33643,0,0,3
50,110,33644,34626,3,3,4
51,53,34627,36913,1,3,3
52,54,36914,38034,1,3,4
53,53,38035,38285,1,3,3
54,38,38286,38776,1,0,3
55,17,38777,38825,0,2,3
56,38,38826,39072,1,0,3
57,53,39073,39940,1,3,3
58,66,39941,39964,2,0,3
59,64,39965,40823,2,0,1
60,44,40824,41087,1,1,3
61,43,41088,41473,1,1,2
62,44,41474,43482,1,1,3
