gr,name,start,end,topology,int_1,int_2
1,105,0,35,3,2,3
2,23,36,2330,0,3,2
3,43,2331,2372,1,1,2
4,16,2373,2964,0,2,2
5,43,2965,3118,1,1,2
6,108,3119,3159,3,2,6
7,105,3160,3667,3,2,3
8,108,3668,4306,3,2,6
9,23,4307,4775,0,3,2
10,80,4776,5973,2,2,6
11,27,5974,6647,0,3,6
12,20,6648,6673,0,2,6
13,16,6674,6876,0,2,2
14,15,6877,7033,0,2,1
15,20,7034,7050,0,2,6
16,75,7051,7513,2,1,6
17,92,7514,7765,3,0,1
18,97,7766,8646,3,0,6
19,95,8647,9142,3,0,4
20,25,9143,9264,0,3,4
21,27,9265,9800,0,3,6
22,22,9801,11630,0,3,1
23,74,11631,11778,2,1,5
24,46,11779,12091,1,1,5
25,51,12092,13747,1,2,5
26,68,13748,13761,2,0,5
27,96,13762,14910,3,0,5
28,93,14911,15691,3,0,2
29,2,15692,16155,0,0,2
30,37,16156,18748,1,0,2
31,65,18749,19075,2,0,2
32,68,19076,19081,2,0,5
33,69,19082,20862,2,0,6
34,21,20863,21100,0,3,0
35,69,21101,21659,2,0,6
36,34,21660,21712,0,4,6
37,97,21713,22894,3,0,6
38,34,22895,23549,0,4,6
39,33,23550,23590,0,4,5
40,5,23591,25186,0,0,5
41,3,25187,25719,0,0,3
42,31,25720,26083,0,4,3
43,94,26084,27118,3,0,3
44,0,27119,29546,0,0,0
45,2,29547,30746,0,0,2
46,1,30747,31142,0,0,1
47,22,31143,31159,0,3,1
48,100,31160,31359,3,1,3
49,105,31360,31581,3,2,3
50,108,31582,32547,3,2,6
51,107,32548,34855,3,2,5
52,2,34856,35783,0,0,2
53,4,35784,36075,0,0,4
54,82,36076,36123,2,3,4
55,11,36124,36715,0,1,4
56,7,36716,38093,0,1,0
57,12,38094,38677,0,1,5
58,11,38678,39055,0,1,4
59,10,39056,40275,0,1,3
60,9,40276,40714,0,1,2
61,37,40715,40776,1,0,2
62,38,40777,40982,1,0,3
63,49,40983,41141,1,2,3
64,31,41142,41721,0,4,3
65,30,41722,43816,0,4,2
66,28,43817,43881,0,4,0
67,7,43882,45817,0,1,0
68,9,45818,46697,0,1,2
69,11,46698,46758,0,1,4
70,12,46759,47250,0,1,5
71,40,47251,47789,1,0,5
72,91,47790,48266,3,0,0
73,41,48267,49262,1,0,6
74,14,49263,50137,0,2,0
75,16,50138,50552,0,2,2
76,17,50553,53518,0,2,3
77,14,53519,53613,0,2,0
78,7,53614,54407,0,1,0
79,10,54408,54431,0,1,3
80,38,54432,54467,1,0,3
81,24,54468,54528,0,3,3
82,112,54529,54635,3,3,6
83,110,54636,54963,3,3,4
84,95,54964,56253,3,0,4
85,96,56254,57464,3,0,5
86,94,57465,58708,3,0,3
87,63,58709,58819,2,0,0
88,93,58820,58873,3,0,2
89,21,58874,59330,0,3,0
90,65,59331,59448,2,0,2
91,16,59449,59552,0,2,2
92,93,59553,60374,3,0,2
93,9,60375,60413,0,1,2
94,65,60414,60733,2,0,2
95,21,60734,60736,0,3,0
96,65,60737,60759,2,0,2
97,63,60760,60842,2,0,0
98,41,60843,60846,1,0,6
99,63,60847,61394,2,0,0
100,28,61395,61555,0,4,0
101,21,61556,61662,0,3,0
102,28,61663,62068,0,4,0
103,21,62069,62961,0,3,0
104,35,62962,63216,1,0,0
105,69,63217,63415,2,0,6
106,38,63416,63477,1,0,3
107,39,63478,63568,1,0,4
108,73,63569,64627,2,1,4
109,36,64628,65267,1,0,1
110,73,65268,66235,2,1,4
111,72,66236,67229,2,1,3
112,100,67230,67660,3,1,3
113,72,67661,69360,2,1,3
114,38,69361,69620,1,0,3
115,36,69621,69729,1,0,1
116,41,69730,70049,1,0,6
117,36,70050,70785,1,0,1
118,70,70786,72846,2,1,1
119,36,72847,72859,1,0,1
120,41,72860,73866,1,0,6
121,91,73867,75409,3,0,0
122,63,75410,76346,2,0,0
123,91,76347,76658,3,0,0
124,67,76659,78105,2,0,4
125,95,78106,79004,3,0,4
126,67,79005,79008,2,0,4
127,14,79009,79150,0,2,0
128,18,79151,79342,0,2,4
129,39,79343,80137,1,0,4
130,18,80138,80564,0,2,4
131,39,80565,80828,1,0,4
132,67,80829,81016,2,0,4
133,95,81017,83048,3,0,4
134,96,83049,83511,3,0,5
135,97,83512,84113,3,0,6
136,94,84114,84259,3,0,3
137,93,84260,85292,3,0,2
138,16,85293,88289,0,2,2
139,65,88290,88529,2,0,2
140,16,88530,88661,0,2,2
141,17,88662,88757,0,2,3
142,14,88758,90604,0,2,0
143,17,90605,91174,0,2,3
144,14,91175,94493,0,2,0
145,69,94494,95579,2,0,6
146,63,95580,96069,2,0,0
147,41,96070,96636,1,0,6
148,63,96637,99396,2,0,0
149,69,99397,99567,2,0,6
150,35,99568,102667,1,0,0
151,63,102668,104649,2,0,0
152,21,104650,105387,0,3,0
153,63,105388,105616,2,0,0
154,41,105617,107207,1,0,6
155,63,107208,108618,2,0,0
156,41,108619,109262,1,0,6
157,35,109263,114171,1,0,0
158,7,114172,114998,0,1,0
159,35,114999,115111,1,0,0
160,69,115112,117539,2,0,6
161,63,117540,117868,2,0,0
162,41,117869,118380,1,0,6
163,95,118381,118611,3,0,4
164,97,118612,121339,3,0,6
165,96,121340,121351,3,0,5
166,28,121352,123173,0,4,0
167,7,123174,123677,0,1,0
168,8,123678,123693,0,1,1
169,29,123694,126025,0,4,1
170,8,126026,127087,0,1,1
171,7,127088,127616,0,1,0
172,28,127617,128993,0,4,0
173,7,128994,129473,0,1,0
174,28,129474,133658,0,4,0
175,29,133659,134921,0,4,1
176,8,134922,135158,0,1,1
177,92,135159,136963,3,0,1
178,94,136964,138831,3,0,3
179,66,138832,139307,2,0,3
180,67,139308,140964,2,0,4
181,68,140965,141205,2,0,5
182,28,141206,141327,0,4,0
183,96,141328,141379,3,0,5
184,92,141380,141540,3,0,1
185,28,141541,142002,0,4,0
186,33,142003,142058,0,4,5
187,32,142059,142360,0,4,4
188,45,142361,143521,1,1,4
189,39,143522,143671,1,0,4
190,25,143672,143903,0,3,4
191,26,143904,144036,0,3,5
192,22,144037,144206,0,3,1
193,26,144207,144699,0,3,5
194,46,144700,145476,1,1,5
195,102,145477,146538,3,1,5
196,100,146539,146557,3,1,3
197,94,146558,146727,3,0,3
198,17,146728,146785,0,2,3
199,94,146786,147693,3,0,3
200,97,147694,148441,3,0,6
201,94,148442,150471,3,0,3
202,96,150472,150525,3,0,5
203,26,150526,150792,0,3,5
204,12,150793,151905,0,1,5
205,7,151906,151931,0,1,0
206,28,151932,153173,0,4,0
207,21,153174,153189,0,3,0
208,28,153190,153655,0,4,0
209,7,153656,154736,0,1,0
210,28,154737,158568,0,4,0
211,31,158569,158653,0,4,3
212,66,158654,159167,2,0,3
213,69,159168,162226,2,0,6
214,34,162227,163396,0,4,6
215,30,163397,165086,0,4,2
216,65,165087,167860,2,0,2
217,30,167861,169927,0,4,2
218,28,169928,170289,0,4,0
219,21,170290,171446,0,3,0
220,91,171447,174288,3,0,0
221,14,174289,174853,0,2,0
222,17,174854,175458,0,2,3
223,94,175459,176020,3,0,3
224,7,176021,176459,0,1,0
225,69,176460,177112,2,0,6
226,21,177113,177828,0,3,0
227,63,177829,177834,2,0,0
228,64,177835,180422,2,0,1
229,28,180423,182125,0,4,0
230,7,182126,182367,0,1,0
231,8,182368,182666,0,1,1
232,92,182667,182956,3,0,1
233,73,182957,183430,2,1,4
234,32,183431,186084,0,4,4
235,34,186085,186425,0,4,6
236,97,186426,186999,3,0,6
237,96,187000,187243,3,0,5
238,86,187244,187267,2,4,5
239,87,187268,187597,2,4,6
240,45,187598,193707,1,1,4
241,47,193708,193774,1,1,6
242,45,193775,194477,1,1,4
243,18,194478,195595,0,2,4
244,25,195596,195756,0,3,4
245,45,195757,196143,1,1,4
246,25,196144,197212,0,3,4
247,27,197213,197817,0,3,6
248,22,197818,198891,0,3,1
249,8,198892,199999,0,1,1
