gr,name,start,end,topology,int_1,int_2
1,41,0,491,1,0,6
2,91,492,2480,3,0,0
3,0,2481,2866,0,0,0
4,4,2867,2960,0,0,4
5,2,2961,4015,0,0,2
6,4,4016,4481,0,0,4
7,25,4482,5192,0,3,4
8,22,5193,5610,0,3,1
9,23,5611,6084,0,3,2
10,21,6085,10424,0,3,0
11,27,10425,11401,0,3,6
12,69,11402,17663,2,0,6
13,68,17664,18094,2,0,5
14,26,18095,19759,0,3,5
15,23,19760,20389,0,3,2
16,2,20390,20405,0,0,2
17,79,20406,20429,2,2,5
18,114,20430,20544,3,4,5
19,78,20545,20548,2,2,4
20,73,20549,20681,2,1,4
21,4,20682,21342,0,0,4
22,39,21343,21991,1,0,4
23,4,21992,22014,0,0,4
24,5,22015,22706,0,0,5
25,3,22707,23005,0,0,3
26,24,23006,23024,0,3,3
27,21,23025,23779,0,3,0
28,7,23780,32295,0,1,0
29,91,32296,34325,3,0,0
30,97,34326,34715,3,0,6
31,91,34716,35421,3,0,0
32,14,35422,38946,0,2,0
33,35,38947,40004,1,0,0
34,91,40005,40646,3,0,0
35,0,40647,43838,0,0,0
36,3,43839,45061,0,0,3
37,0,45062,45478,0,0,0
38,91,45479,45534,3,0,0
39,68,45535,45888,2,0,5
40,33,45889,46412,0,4,5
41,68,46413,46441,2,0,5
42,33,46442,47082,0,4,5
43,12,47083,47315,0,1,5
44,7,47316,48098,0,1,0
45,28,48099,49169,0,4,0
46,33,49170,49368,0,4,5
47,12,49369,50431,0,1,5
48,7,50432,50435,0,1,0
49,28,50436,50450,0,4,0
50,14,50451,53838,0,2,0
51,28,53839,54197,0,4,0
52,33,54198,54276,0,4,5
53,26,54277,54664,0,3,5
54,33,54665,55571,0,4,5
55,12,55572,55948,0,1,5
56,10,55949,56953,0,1,3
57,11,56954,57881,0,1,4
58,101,57882,58026,3,1,4
59,103,58027,58351,3,1,6
60,13,58352,58398,0,1,6
61,7,58399,59192,0,1,0
62,28,59193,60482,0,4,0
63,34,60483,61095,0,4,6
64,31,61096,61630,0,4,3
65,17,61631,62775,0,2,3
66,31,62776,63230,0,4,3
67,34,63231,63802,0,4,6
68,41,63803,64445,1,0,6
69,39,64446,64710,1,0,4
70,67,64711,65886,2,0,4
71,68,65887,66817,2,0,5
72,67,66818,68535,2,0,4
73,14,68536,71958,0,2,0
74,66,71959,71959,2,0,3
75,65,71960,72131,2,0,2
76,66,72132,75696,2,0,3
77,24,75697,76473,0,3,3
78,66,76474,76695,2,0,3
79,69,76696,77646,2,0,6
80,91,77647,78059,3,0,0
81,14,78060,78573,0,2,0
82,63,78574,79963,2,0,0
83,14,79964,83009,0,2,0
84,7,83010,84968,0,1,0
85,63,84969,84982,2,0,0
86,7,84983,85352,0,1,0
87,63,85353,86071,2,0,0
88,41,86072,87709,1,0,6
89,35,87710,88690,1,0,0
90,41,88691,89380,1,0,6
91,7,89381,89683,0,1,0
92,69,89684,90085,2,0,6
93,68,90086,91802,2,0,5
94,64,91803,92700,2,0,1
95,35,92701,92718,1,0,0
96,63,92719,94270,2,0,0
97,91,94271,97751,3,0,0
98,40,97752,97840,1,0,5
99,19,97841,98417,0,2,5
100,14,98418,106198,0,2,0
101,7,106199,106898,0,1,0
102,14,106899,108263,0,2,0
103,35,108264,108506,1,0,0
104,7,108507,110889,0,1,0
105,91,110890,111182,3,0,0
106,7,111183,113300,0,1,0
107,28,113301,114109,0,4,0
108,7,114110,114733,0,1,0
109,28,114734,116227,0,4,0
110,7,116228,116237,0,1,0
111,28,116238,116689,0,4,0
112,7,116690,117077,0,1,0
113,10,117078,119641,0,1,3
114,7,119642,119825,0,1,0
115,10,119826,120786,0,1,3
116,7,120787,121227,0,1,0
117,28,121228,121298,0,4,0
118,14,121299,122292,0,2,0
119,28,122293,122933,0,4,0
120,31,122934,123051,0,4,3
121,66,123052,124332,2,0,3
122,53,124333,125599,1,3,3
123,54,125600,125776,1,3,4
124,11,125777,125867,0,1,4
125,10,125868,127085,0,1,3
126,11,127086,128075,0,1,4
127,10,128076,129192,0,1,3
128,11,129193,129344,0,1,4
129,7,129345,130554,0,1,0
130,63,130555,130580,2,0,0
131,39,130581,131516,1,0,4
132,91,131517,132926,3,0,0
133,14,132927,134174,0,2,0
134,17,134175,134229,0,2,3
135,38,134230,134664,1,0,3
136,35,134665,135489,1,0,0
137,66,135490,135538,2,0,3
138,67,135539,136366,2,0,4
139,91,136367,136447,3,0,0
140,35,136448,137501,1,0,0
141,14,137502,137779,0,2,0
142,63,137780,139065,2,0,0
143,91,139066,139317,3,0,0
144,39,139318,139782,1,0,4
145,91,139783,140094,3,0,0
146,35,140095,140734,1,0,0
147,91,140735,142211,3,0,0
148,35,142212,142395,1,0,0
149,28,142396,143190,0,4,0
150,35,143191,144180,1,0,0
151,14,144181,151043,0,2,0
152,28,151044,151181,0,4,0
153,29,151182,151456,0,4,1
154,15,151457,152494,0,2,1
155,36,152495,152867,1,0,1
156,37,152868,153417,1,0,2
157,16,153418,153670,0,2,2
158,30,153671,154078,0,4,2
159,37,154079,154995,1,0,2
160,30,154996,155009,0,4,2
161,37,155010,155181,1,0,2
162,16,155182,156687,0,2,2
163,65,156688,158242,2,0,2
164,14,158243,158746,0,2,0
165,16,158747,158810,0,2,2
166,71,158811,158903,2,1,2
167,93,158904,159471,3,0,2
168,37,159472,162772,1,0,2
169,23,162773,163504,0,3,2
170,37,163505,163918,1,0,2
171,23,163919,163968,0,3,2
172,2,163969,164888,0,0,2
173,37,164889,165308,1,0,2
174,36,165309,165976,1,0,1
175,99,165977,166376,3,1,2
176,93,166377,166880,3,0,2
177,96,166881,166899,3,0,5
178,94,166900,167308,3,0,3
179,21,167309,167487,0,3,0
180,24,167488,168861,0,3,3
181,31,168862,169397,0,4,3
182,94,169398,169938,3,0,3
183,38,169939,170076,1,0,3
184,24,170077,170317,0,3,3
185,26,170318,170567,0,3,5
186,25,170568,171220,0,3,4
187,4,171221,171428,0,0,4
188,0,171429,172171,0,0,0
189,7,172172,172303,0,1,0
190,0,172304,172429,0,0,0
191,21,172430,173450,0,3,0
192,7,173451,177508,0,1,0
193,28,177509,180041,0,4,0
194,29,180042,182439,0,4,1
195,8,182440,183155,0,1,1
196,22,183156,184170,0,3,1
197,21,184171,185009,0,3,0
198,22,185010,185711,0,3,1
199,8,185712,185832,0,1,1
200,92,185833,185949,3,0,1
201,98,185950,187242,3,1,1
202,8,187243,192391,0,1,1
203,7,192392,193942,0,1,0
204,12,193943,194701,0,1,5
205,96,194702,195865,3,0,5
206,12,195866,196630,0,1,5
207,11,196631,198160,0,1,4
208,4,198161,198201,0,0,4
209,39,198202,199027,1,0,4
210,91,199028,199582,3,0,0
211,0,199583,199999,0,0,0
