gr,name,start,end,topology,int_1,int_2
1,46,0,1008,1,1,5
2,40,1009,1660,1,0,5
3,26,1661,1715,0,3,5
4,46,1716,2344,1,1,5
5,45,2345,2783,1,1,4
6,39,2784,3364,1,0,4
7,32,3365,4555,0,4,4
8,39,4556,5077,1,0,4
9,36,5078,7607,1,0,1
10,8,7608,8816,0,1,1
11,36,8817,12515,1,0,1
12,92,12516,15015,3,0,1
13,22,15016,15382,0,3,1
14,64,15383,16865,2,0,1
15,36,16866,17010,1,0,1
16,29,17011,17502,0,4,1
17,1,17503,18564,0,0,1
18,36,18565,21175,1,0,1
19,98,21176,22247,3,1,1
20,1,22248,22447,0,0,1
21,36,22448,22640,1,0,1
22,98,22641,23248,3,1,1
23,1,23249,23275,0,0,1
24,36,23276,23667,1,0,1
25,1,23668,25010,0,0,1
26,0,25011,27671,0,0,0
27,64,27672,29145,2,0,1
28,92,29146,30756,3,0,1
29,70,30757,31107,2,1,1
30,92,31108,31549,3,0,1
31,64,31550,31827,2,0,1
32,15,31828,32056,0,2,1
33,14,32057,32926,0,2,0
34,92,32927,33290,3,0,1
35,29,33291,33706,0,4,1
36,36,33707,34667,1,0,1
37,15,34668,34757,0,2,1
38,14,34758,35217,0,2,0
39,63,35218,35483,2,0,0
40,14,35484,35608,0,2,0
41,63,35609,35837,2,0,0
42,35,35838,35846,1,0,0
43,64,35847,36862,2,0,1
44,36,36863,38001,1,0,1
45,91,38002,39458,3,0,0
46,64,39459,43152,2,0,1
47,36,43153,43911,1,0,1
48,92,43912,44035,3,0,1
49,36,44036,45359,1,0,1
50,8,45360,45767,0,1,1
51,7,45768,48081,0,1,0
52,63,48082,48713,2,0,0
53,92,48714,49858,3,0,1
54,73,49859,50285,2,1,4
55,67,50286,50627,2,0,4
56,73,50628,51861,2,1,4
57,67,51862,52392,2,0,4
58,73,52393,52480,2,1,4
59,67,52481,53034,2,0,4
60,64,53035,56251,2,0,1
61,28,56252,56910,0,4,0
62,35,56911,57144,1,0,0
63,41,57145,57212,1,0,6
64,39,57213,57938,1,0,4
65,35,57939,59186,1,0,0
66,63,59187,59630,2,0,0
67,7,59631,60209,0,1,0
68,11,60210,60397,0,1,4
69,7,60398,60929,0,1,0
70,35,60930,61097,1,0,0
71,92,61098,61191,3,0,1
