gr,name,start,end,topology,int_1,int_2
1,2,0,125,0,0,2
2,16,126,783,0,2,2
3,17,784,1474,0,2,3
4,16,1475,3386,0,2,2
5,99,3387,4024,3,1,2
6,93,4025,4497,3,0,2
7,92,4498,4544,3,0,1
8,93,4545,5156,3,0,2
9,91,5157,5243,3,0,0
10,14,5244,5902,0,2,0
11,15,5903,6081,0,2,1
12,64,6082,6422,2,0,1
13,7,6423,7443,0,1,0
14,64,7444,9613,2,0,1
15,101,9614,10997,3,1,4
16,32,10998,11696,0,4,4
17,34,11697,11710,0,4,6
18,28,11711,12636,0,4,0
19,97,12637,12863,3,0,6
20,41,12864,13102,1,0,6
21,91,13103,15810,3,0,0
22,7,15811,16795,0,1,0
23,0,16796,17372,0,0,0
24,21,17373,17559,0,3,0
25,0,17560,17672,0,0,0
26,6,17673,17867,0,0,6
27,103,17868,18265,3,1,6
28,41,18266,18307,1,0,6
29,75,18308,21829,2,1,6
30,36,21830,22291,1,0,1
31,91,22292,23778,3,0,0
32,36,23779,24350,1,0,1
33,92,24351,25614,3,0,1
34,8,25615,25742,0,1,1
35,22,25743,26900,0,3,1
36,92,26901,27008,3,0,1
37,42,27009,29738,1,1,1
38,103,29739,29913,3,1,6
39,29,29914,30169,0,4,1
40,34,30170,30578,0,4,6
41,27,30579,30849,0,3,6
42,34,30850,31765,0,4,6
43,28,31766,34452,0,4,0
44,33,34453,34648,0,4,5
45,19,34649,35392,0,2,5
46,33,35393,36882,0,4,5
47,26,36883,36954,0,3,5
48,27,36955,39465,0,3,6
49,61,39466,39818,1,5,6
50,83,39819,39894,2,3,5
51,84,39895,41374,2,3,6
52,59,41375,41850,1,4,6
53,115,41851,42265,3,4,6
54,34,42266,42399,0,4,6
55,33,42400,42649,0,4,5
56,31,42650,43177,0,4,3
57,94,43178,43332,3,0,3
58,55,43333,43701,1,3,5
59,56,43702,43981,1,3,6
60,41,43982,44251,1,0,6
61,56,44252,44535,1,3,6
62,61,44536,44606,1,5,6
63,56,44607,44854,1,3,6
64,61,44855,45140,1,5,6
65,41,45141,45979,1,0,6
66,103,45980,46368,3,1,6
67,97,46369,46816,3,0,6
68,34,46817,46955,0,4,6
69,33,46956,47125,0,4,5
70,55,47126,47375,1,3,5
71,54,47376,47576,1,3,4
72,25,47577,47678,0,3,4
73,54,47679,48936,1,3,4
74,95,48937,48958,3,0,4
75,96,48959,50267,3,0,5
76,46,50268,51895,1,1,5
77,44,51896,52721,1,1,3
78,38,52722,53221,1,0,3
79,31,53222,54053,0,4,3
80,17,54054,54171,0,2,3
81,38,54172,54876,1,0,3
