gr,name,start,end,topology,int_1,int_2
1,19,0,343,0,2,5
2,5,344,1623,0,0,5
3,96,1624,1686,3,0,5
4,68,1687,1914,2,0,5
5,107,1915,2179,3,2,5
6,43,2180,2215,1,1,2
7,46,2216,4347,1,1,5
8,47,4348,5147,1,1,6
9,13,5148,5866,0,1,6
10,20,5867,6421,0,2,6
11,47,6422,6499,1,1,6
12,13,6500,6903,0,1,6
13,12,6904,7312,0,1,5
14,13,7313,7991,0,1,6
15,12,7992,9375,0,1,5
16,9,9376,9377,0,1,2
17,12,9378,10259,0,1,5
18,111,10260,10375,3,3,5
19,116,10376,10416,3,5,5
20,111,10417,10713,3,3,5
21,55,10714,10906,1,3,5
22,114,10907,10911,3,4,5
23,115,10912,12497,3,4,6
24,108,12498,12633,3,2,6
25,97,12634,12795,3,0,6
26,28,12796,14035,0,4,0
27,92,14036,15157,3,0,1
28,95,15158,15171,3,0,4
29,96,15172,15855,3,0,5
30,93,15856,16037,3,0,2
31,28,16038,19075,0,4,0
32,65,19076,19488,2,0,2
33,48,19489,20879,1,2,2
34,93,20880,21429,3,0,2
35,48,21430,23026,1,2,2
36,93,23027,25116,3,0,2
37,65,25117,25253,2,0,2
38,63,25254,26000,2,0,0
39,37,26001,26034,1,0,2
40,38,26035,26724,1,0,3
41,37,26725,28385,1,0,2
42,63,28386,32633,2,0,0
43,66,32634,32741,2,0,3
44,67,32742,33237,2,0,4
45,39,33238,33797,1,0,4
46,11,33798,34190,0,1,4
47,67,34191,37467,2,0,4
48,25,37468,39046,0,3,4
49,67,39047,40173,2,0,4
50,66,40174,40571,2,0,3
51,28,40572,40883,0,4,0
52,66,40884,41410,2,0,3
53,28,41411,47410,0,4,0
54,14,47411,48830,0,2,0
55,95,48831,49002,3,0,4
56,28,49003,50445,0,4,0
57,69,50446,50722,2,0,6
58,28,50723,51004,0,4,0
59,34,51005,51098,0,4,6
60,97,51099,51448,3,0,6
61,34,51449,51686,0,4,6
62,97,51687,52598,3,0,6
63,95,52599,55692,3,0,4
64,67,55693,56722,2,0,4
65,69,56723,57001,2,0,6
66,66,57002,57910,2,0,3
67,69,57911,60054,2,0,6
68,56,60055,61313,1,3,6
69,13,61314,62438,0,1,6
70,12,62439,62704,0,1,5
71,10,62705,62729,0,1,3
72,9,62730,64226,0,1,2
73,65,64227,65541,2,0,2
74,66,65542,67876,2,0,3
75,67,67877,68514,2,0,4
76,66,68515,71125,2,0,3
77,67,71126,71385,2,0,4
78,115,71386,71787,3,4,6
79,97,71788,72242,3,0,6
80,96,72243,72609,3,0,5
81,91,72610,72804,3,0,0
82,97,72805,73377,3,0,6
83,96,73378,73961,3,0,5
84,91,73962,77006,3,0,0
85,7,77007,78960,0,1,0
86,28,78961,79853,0,4,0
87,91,79854,81340,3,0,0
88,63,81341,81857,2,0,0
89,91,81858,83139,3,0,0
90,39,83140,83789,1,0,4
91,40,83790,85435,1,0,5
92,39,85436,87079,1,0,4
93,35,87080,88099,1,0,0
94,28,88100,89089,0,4,0
95,21,89090,92052,0,3,0
96,35,92053,92567,1,0,0
97,63,92568,93042,2,0,0
98,35,93043,93492,1,0,0
99,91,93493,95066,3,0,0
100,63,95067,98020,2,0,0
101,21,98021,99240,0,3,0
102,91,99241,100164,3,0,0
103,14,100165,100560,0,2,0
104,91,100561,102065,3,0,0
105,21,102066,104095,0,3,0
106,25,104096,105349,0,3,4
107,26,105350,105408,0,3,5
