gr,name,start,end,topology,int_1,int_2
68,7,61525,61566,0,1,0
69,64,61567,63500,2,0,1
70,91,63501,63984,3,0,0
71,35,63985,65716,1,0,0
72,28,65717,65871,0,4,0
73,21,65872,67958,0,3,0
74,14,67959,68588,0,2,0
75,21,68589,70848,0,3,0
76,63,70849,71330,2,0,0
77,35,71331,72214,1,0,0
78,63,72215,73395,2,0,0
79,28,73396,73432,0,4,0
80,35,73433,74496,1,0,0
81,0,74497,76972,0,0,0
82,7,76973,77323,0,1,0
83,35,77324,77441,1,0,0
84,63,77442,80633,2,0,0
85,7,80634,81768,0,1,0
86,14,81769,85795,0,2,0
87,63,85796,86112,2,0,0
88,91,86113,86677,3,0,0
89,14,86678,87511,0,2,0
90,63,87512,90169,2,0,0
91,91,90170,90528,3,0,0
92,35,90529,92202,1,0,0
93,63,92203,93136,2,0,0
94,91,93137,94666,3,0,0
95,63,94667,94844,2,0,0
96,28,94845,94965,0,4,0
97,91,94966,95370,3,0,0
98,28,95371,95711,0,4,0
99,63,95712,95875,2,0,0
100,28,95876,96148,0,4,0
101,91,96149,96656,3,0,0
102,63,96657,98668,2,0,0
103,35,98669,98772,1,0,0
104,63,98773,98782,2,0,0
105,35,98783,99100,1,0,0
106,91,99101,99340,3,0,0
107,28,99341,100698,0,4,0
108,91,100699,104321,3,0,0
109,14,104322,104910,0,2,0
110,21,104911,106177,0,3,0
111,35,106178,106297,1,0,0
112,63,106298,106425,2,0,0
113,0,106426,106521,0,0,0
114,63,106522,106931,2,0,0
115,28,106932,106938,0,4,0
116,31,106939,107694,0,4,3
117,38,107695,109008,1,0,3
118,40,109009,109099,1,0,5
119,19,109100,109225,0,2,5
120,68,109226,109705,2,0,5
121,0,109706,111400,0,0,0
122,91,111401,111795,3,0,0
123,35,111796,111808,1,0,0
124,41,111809,112765,1,0,6
125,91,112766,113121,3,0,0
126,92,113122,115233,3,0,1
127,36,115234,116947,1,0,1
128,101,116948,118039,3,1,4
129,36,118040,118747,1,0,1
130,101,118748,119555,3,1,4
131,102,119556,120006,3,1,5
132,36,120007,120610,1,0,1
133,15,120611,120750,0,2,1
134,1,120751,121945,0,0,1
135,29,121946,124371,0,4,1
136,22,124372,125257,0,3,1
137,21,125258,125346,0,3,0
138,28,125347,126259,0,4,0
139,29,126260,126315,0,4,1
140,92,126316,127443,3,0,1
141,1,127444,127605,0,0,1
142,92,127606,127757,3,0,1
143,0,127758,128441,0,0,0
144,92,128442,130515,3,0,1
145,64,130516,132057,2,0,1
146,28,132058,132307,0,4,0
147,64,132308,132502,2,0,1
148,91,132503,134404,3,0,0
149,97,134405,135067,3,0,6
150,59,135068,135793,1,4,6
151,34,135794,135959,0,4,6
152,59,135960,136506,1,4,6
153,6,136507,136630,0,0,6
154,0,136631,139152,0,0,0
155,1,139153,139260,0,0,1
156,2,139261,139990,0,0,2
157,71,139991,141958,2,1,2
158,104,141959,142065,3,2,2
159,71,142066,143728,2,1,2
160,74,143729,143802,2,1,5
161,75,143803,144519,2,1,6
162,8,144520,145079,0,1,1
163,7,145080,145231,0,1,0
164,68,145232,145239,2,0,5
165,33,145240,145527,0,4,5
166,68,145528,146303,2,0,5
167,74,146304,146650,2,1,5
168,73,146651,147638,2,1,4
169,32,147639,148268,0,4,4
170,73,148269,148497,2,1,4
171,42,148498,148685,1,1,1
172,64,148686,149206,2,0,1
173,92,149207,151142,3,0,1
174,63,151143,153809,2,0,0
175,92,153810,154472,3,0,1
176,63,154473,156508,2,0,0
177,36,156509,157029,1,0,1
178,91,157030,157211,3,0,0
179,92,157212,157635,3,0,1
180,36,157636,160398,1,0,1
181,102,160399,161905,3,1,5
182,101,161906,162156,3,1,4
183,95,162157,162738,3,0,4
184,54,162739,162828,1,3,4
185,95,162829,163685,3,0,4
186,85,163686,163922,2,4,4
187,32,163923,164470,0,4,4
188,82,164471,166721,2,3,4
189,67,166722,166847,2,0,4
190,73,166848,167087,2,1,4
191,4,167088,167585,0,0,4
192,2,167586,168094,0,0,2
193,4,168095,168215,0,0,4
194,39,168216,169000,1,0,4
195,50,169001,170009,1,2,4
196,45,170010,171277,1,1,4
197,64,171278,171303,2,0,1
198,101,171304,171936,3,1,4
199,50,171937,172061,1,2,4
200,104,172062,172220,3,2,2
201,93,172221,172762,3,0,2
202,104,172763,173298,3,2,2
203,16,173299,173479,0,2,2
204,18,173480,174439,0,2,4
205,4,174440,174647,0,0,4
206,3,174648,178640,0,0,3
207,24,178641,179720,0,3,3
208,27,179721,180016,0,3,6
209,69,180017,180332,2,0,6
210,20,180333,180530,0,2,6
211,18,180531,180753,0,2,4
212,14,180754,181491,0,2,0
213,28,181492,182853,0,4,0
214,32,182854,183477,0,4,4
215,39,183478,183639,1,0,4
216,63,183640,184084,2,0,0
217,67,184085,184619,2,0,4
218,18,184620,184698,0,2,4
219,16,184699,185342,0,2,2
220,14,185343,185354,0,2,0
221,7,185355,185591,0,1,0
222,11,185592,187087,0,1,4
223,18,187088,187603,0,2,4
224,25,187604,188194,0,3,4
225,67,188195,189304,2,0,4
226,66,189305,189698,2,0,3
227,55,189699,189835,1,3,5
228,94,189836,190783,3,0,3
229,97,190784,191247,3,0,6
230,96,191248,192275,3,0,5
231,95,192276,192507,3,0,4
232,96,192508,192744,3,0,5
233,97,192745,192980,3,0,6
234,103,192981,193751,3,1,6
235,34,193752,194178,0,4,6
236,33,194179,194865,0,4,5
237,34,194866,195745,0,4,6
238,56,195746,196287,1,3,6
239,34,196288,196763,0,4,6
240,29,196764,198258,0,4,1
241,30,198259,198327,0,4,2
242,106,198328,198887,3,2,4
243,67,198888,199395,2,0,4
244,18,199396,199521,0,2,4
245,17,199522,199999,0,2,3
