gr,name,start,end,topology,int_1,int_2
1,0,0,309,0,0,0
2,28,310,2360,0,4,0
3,0,2361,3023,0,0,0
4,35,3024,3086,1,0,0
5,0,3087,4049,0,0,0
6,35,4050,5532,1,0,0
7,21,5533,7247,0,3,0
8,14,7248,11030,0,2,0
9,18,11031,12333,0,2,4
10,14,12334,15438,0,2,0
11,28,15439,15792,0,4,0
12,63,15793,16644,2,0,0
13,21,16645,18047,0,3,0
14,25,18048,18103,0,3,4
15,39,18104,19767,1,0,4
16,18,19768,20648,0,2,4
17,39,20649,21711,1,0,4
18,36,21712,22998,1,0,1
19,41,22999,23138,1,0,6
20,40,23139,24074,1,0,5
21,35,24075,24611,1,0,0
22,14,24612,30791,0,2,0
23,28,30792,31055,0,4,0
24,32,31056,31350,0,4,4
25,67,31351,33613,2,0,4
26,73,33614,34789,2,1,4
27,75,34790,34819,2,1,6
28,20,34820,36637,0,2,6
29,6,36638,36712,0,0,6
30,0,36713,37997,0,0,0
31,21,37998,38346,0,3,0
32,67,38347,38369,2,0,4
33,63,38370,40067,2,0,0
34,69,40068,40885,2,0,6
35,87,40886,41151,2,4,6
36,85,41152,41500,2,4,4
37,32,41501,41751,0,4,4
38,18,41752,42036,0,2,4
39,32,42037,42900,0,4,4
40,33,42901,43031,0,4,5
41,32,43032,43075,0,4,4
42,25,43076,43819,0,3,4
43,32,43820,43877,0,4,4
44,25,43878,43945,0,3,4
45,23,43946,43980,0,3,2
46,16,43981,44618,0,2,2
47,30,44619,45209,0,4,2
48,16,45210,47257,0,2,2
49,37,47258,48443,1,0,2
50,63,48444,48853,2,0,0
51,35,48854,49127,1,0,0
52,63,49128,49569,2,0,0
53,37,49570,54717,1,0,2
54,9,54718,55865,0,1,2
55,2,55866,56182,0,0,2
56,30,56183,56220,0,4,2
57,104,56221,57100,3,2,2
58,78,57101,58061,2,2,4
59,115,58062,58121,3,4,6
60,114,58122,58381,3,4,5
61,89,58382,58649,2,5,6
62,107,58650,59518,3,2,5
63,96,59519,59954,3,0,5
64,33,59955,60625,0,4,5
65,31,60626,61352,0,4,3
66,29,61353,63166,0,4,1
67,64,63167,63929,2,0,1
68,1,63930,64292,0,0,1
69,29,64293,64537,0,4,1
70,92,64538,64854,3,0,1
71,7,64855,66793,0,1,0
72,8,66794,70437,0,1,1
73,7,70438,73749,0,1,0
74,12,73750,75756,0,1,5
75,19,75757,76526,0,2,5
76,12,76527,76629,0,1,5
77,11,76630,76675,0,1,4
78,7,76676,78025,0,1,0
79,28,78026,78513,0,4,0
80,7,78514,80117,0,1,0
81,35,80118,81227,1,0,0
82,91,81228,81335,3,0,0
83,63,81336,84039,2,0,0
84,35,84040,84637,1,0,0
85,0,84638,84973,0,0,0
86,7,84974,85850,0,1,0
87,14,85851,86644,0,2,0
88,28,86645,86875,0,4,0
89,7,86876,89415,0,1,0
90,28,89416,96295,0,4,0
91,91,96296,97322,3,0,0
92,35,97323,97819,1,0,0
93,0,97820,104112,0,0,0
94,7,104113,104595,0,1,0
95,63,104596,104812,2,0,0
96,64,104813,104873,2,0,1
97,63,104874,106211,2,0,0
98,14,106212,106249,0,2,0
99,91,106250,107509,3,0,0
100,97,107510,108594,3,0,6
101,91,108595,110045,3,0,0
102,28,110046,110278,0,4,0
103,33,110279,111035,0,4,5
104,74,111036,111259,2,1,5
105,75,111260,111353,2,1,6
106,22,111354,111390,0,3,1
107,8,111391,112641,0,1,1
108,11,112642,113880,0,1,4
109,8,113881,115069,0,1,1
110,36,115070,115475,1,0,1
111,91,115476,118449,3,0,0
112,63,118450,118923,2,0,0
113,91,118924,119515,3,0,0
114,21,119516,120103,0,3,0
115,91,120104,120455,3,0,0
116,63,120456,121064,2,0,0
117,91,121065,121254,3,0,0
118,63,121255,121725,2,0,0
119,35,121726,122150,1,0,0
120,41,122151,122320,1,0,6
