gr,name,start,end,topology,int_1,int_2
1,111,0,182,3,3,5
2,96,183,312,3,0,5
3,111,313,710,3,3,5
4,112,711,1733,3,3,6
5,38,1734,2213,1,0,3
6,112,2214,2448,3,3,6
7,87,2449,2636,2,4,6
8,13,2637,3540,0,1,6
9,7,3541,3818,0,1,0
10,91,3819,5561,3,0,0
11,14,5562,5666,0,2,0
12,16,5667,6490,0,2,2
13,30,6491,8238,0,4,2
14,65,8239,9079,2,0,2
15,14,9080,9952,0,2,0
16,7,9953,10496,0,1,0
17,14,10497,12004,0,2,0
18,7,12005,15242,0,1,0
19,14,15243,20241,0,2,0
20,18,20242,20697,0,2,4
21,32,20698,23863,0,4,4
22,31,23864,25539,0,4,3
23,10,25540,27611,0,1,3
24,8,27612,27922,0,1,1
25,7,27923,28898,0,1,0
26,8,28899,29444,0,1,1
27,22,29445,30813,0,3,1
28,21,30814,31151,0,3,0
29,7,31152,31461,0,1,0
30,10,31462,31481,0,1,3
31,7,31482,32853,0,1,0
32,13,32854,32924,0,1,6
33,12,32925,35641,0,1,5
34,10,35642,36254,0,1,3
35,24,36255,36935,0,3,3
36,23,36936,39094,0,3,2
37,9,39095,40272,0,1,2
38,8,40273,40414,0,1,1
39,22,40415,41043,0,3,1
40,23,41044,44716,0,3,2
41,2,44717,44783,0,0,2
42,23,44784,45613,0,3,2
43,22,45614,45867,0,3,1
44,21,45868,47557,0,3,0
45,22,47558,49773,0,3,1
46,8,49774,50133,0,1,1
47,22,50134,50286,0,3,1
48,36,50287,51200,1,0,1
49,8,51201,51918,0,1,1
50,36,51919,53051,1,0,1
51,35,53052,53709,1,0,0
52,7,53710,53934,0,1,0
53,8,53935,54614,0,1,1
54,36,54615,56477,1,0,1
55,35,56478,57318,1,0,0
56,37,57319,58613,1,0,2
57,39,58614,59957,1,0,4
58,67,59958,60119,2,0,4
59,68,60120,60728,2,0,5
60,28,60729,61686,0,4,0
61,96,61687,61925,3,0,5
62,7,61926,62053,0,1,0
63,28,62054,63629,0,4,0
64,97,63630,64718,3,0,6
65,95,64719,64954,3,0,4
66,11,64955,67641,0,1,4
67,12,67642,70370,0,1,5
68,96,70371,70424,3,0,5
69,95,70425,71749,3,0,4
70,39,71750,72398,1,0,4
71,37,72399,72733,1,0,2
72,30,72734,73548,0,4,2
73,28,73549,75222,0,4,0
74,14,75223,75307,0,2,0
75,28,75308,75396,0,4,0
76,65,75397,75792,2,0,2
77,76,75793,75948,2,2,2
78,48,75949,76077,1,2,2
79,16,76078,76274,0,2,2
80,2,76275,76672,0,0,2
81,48,76673,76796,1,2,2
82,51,76797,76958,1,2,5
83,65,76959,77072,2,0,2
84,16,77073,77897,0,2,2
85,65,77898,77932,2,0,2
86,30,77933,78300,0,4,2
87,65,78301,78812,2,0,2
88,104,78813,78983,3,2,2
89,30,78984,80076,0,4,2
90,28,80077,80802,0,4,0
91,14,80803,82178,0,2,0
92,28,82179,84834,0,4,0
