gr,name,start,end,topology,int_1,int_2
1,93,0,208,3,0,2
2,91,209,267,3,0,0
3,7,268,2159,0,1,0
4,92,2160,2359,3,0,1
5,15,2360,2563,0,2,1
6,64,2564,3235,2,0,1
7,67,3236,4118,2,0,4
8,73,4119,5347,2,1,4
9,92,5348,7615,3,0,1
10,21,7616,8974,0,3,0
11,68,8975,12086,2,0,5
12,67,12087,12117,2,0,4
13,69,12118,12288,2,0,6
14,66,12289,13528,2,0,3
15,112,13529,14695,3,3,6
16,66,14696,15101,2,0,3
17,44,15102,15750,1,1,3
18,94,15751,16899,3,0,3
19,97,16900,17371,3,0,6
20,95,17372,17679,3,0,4
21,101,17680,17966,3,1,4
22,103,17967,18606,3,1,6
23,20,18607,20751,0,2,6
24,18,20752,20998,0,2,4
25,20,20999,21186,0,2,6
26,16,21187,21203,0,2,2
27,20,21204,21260,0,2,6
28,19,21261,22093,0,2,5
29,51,22094,22574,1,2,5
30,19,22575,23689,0,2,5
31,16,23690,24433,0,2,2
32,19,24434,24574,0,2,5
33,40,24575,25950,1,0,5
34,33,25951,26460,0,4,5
35,28,26461,29195,0,4,0
36,33,29196,29379,0,4,5
37,30,29380,31047,0,4,2
38,33,31048,31864,0,4,5
39,26,31865,32032,0,3,5
40,33,32033,32160,0,4,5
41,116,32161,32587,3,5,5
42,83,32588,32843,2,3,5
43,74,32844,33776,2,1,5
44,29,33777,34570,0,4,1
45,33,34571,34693,0,4,5
46,40,34694,34844,1,0,5
47,36,34845,35676,1,0,1
48,38,35677,35867,1,0,3
49,37,35868,35883,1,0,2
50,38,35884,36001,1,0,3
51,37,36002,36835,1,0,2
52,38,36836,36931,1,0,3
53,63,36932,37173,2,0,0
54,35,37174,37514,1,0,0
55,94,37515,41732,3,0,3
56,66,41733,42106,2,0,3
57,3,42107,42434,0,0,3
58,10,42435,43189,0,1,3
59,3,43190,43497,0,0,3
60,0,43498,45553,0,0,0
61,63,45554,47639,2,0,0
62,7,47640,52257,0,1,0
63,63,52258,52792,2,0,0
64,21,52793,52910,0,3,0
65,91,52911,52968,3,0,0
66,36,52969,53039,1,0,1
67,91,53040,53250,3,0,0
68,36,53251,53376,1,0,1
69,91,53377,53720,3,0,0
70,14,53721,53957,0,2,0
71,19,53958,54426,0,2,5
72,14,54427,54550,0,2,0
73,19,54551,55532,0,2,5
74,40,55533,56442,1,0,5
75,39,56443,57210,1,0,4
76,36,57211,58154,1,0,1
77,39,58155,58680,1,0,4
78,63,58681,58717,2,0,0
79,39,58718,58856,1,0,4
80,40,58857,58898,1,0,5
81,63,58899,61706,2,0,0
82,95,61707,62012,3,0,4
83,97,62013,63425,3,0,6
84,13,63426,66808,0,1,6
85,7,66809,68078,0,1,0
86,13,68079,70466,0,1,6
87,69,70467,70518,2,0,6
88,65,70519,70860,2,0,2
89,9,70861,70988,0,1,2
90,13,70989,71326,0,1,6
91,34,71327,71458,0,4,6
92,33,71459,72152,0,4,5
93,34,72153,72383,0,4,6
94,33,72384,72438,0,4,5
95,68,72439,74901,2,0,5
96,65,74902,76916,2,0,2
97,0,76917,77384,0,0,0
98,2,77385,78872,0,0,2
99,93,78873,78975,3,0,2
100,80,78976,80889,2,2,6
101,37,80890,80902,1,0,2
102,41,80903,80917,1,0,6
103,40,80918,81877,1,0,5
104,41,81878,81889,1,0,6
105,97,81890,82020,3,0,6
106,95,82021,82167,3,0,4
107,96,82168,82168,3,0,5
108,33,82169,82771,0,4,5
109,96,82772,83318,3,0,5
110,33,83319,83447,0,4,5
111,34,83448,83471,0,4,6
112,33,83472,83615,0,4,5
113,68,83616,83832,2,0,5
114,69,83833,85468,2,0,6
115,41,85469,86231,1,0,6
116,40,86232,86846,1,0,5
117,68,86847,87399,2,0,5
118,40,87400,87402,1,0,5
119,58,87403,87923,1,4,5
120,78,87924,88293,2,2,4
121,39,88294,88389,1,0,4
122,67,88390,88596,2,0,4
123,65,88597,88739,2,0,2
124,63,88740,89991,2,0,0
125,95,89992,91301,3,0,4
126,97,91302,91666,3,0,6
127,14,91667,92521,0,2,0
128,97,92522,93106,3,0,6
129,95,93107,94018,3,0,4
130,35,94019,94060,1,0,0
131,14,94061,95184,0,2,0
132,93,95185,95322,3,0,2
133,95,95323,96147,3,0,4
134,35,96148,96554,1,0,0
135,28,96555,98648,0,4,0
136,91,98649,98902,3,0,0
137,28,98903,99977,0,4,0
138,91,99978,100041,3,0,0
139,63,100042,100583,2,0,0
140,35,100584,100670,1,0,0
141,91,100671,100740,3,0,0
142,7,100741,101308,0,1,0
143,35,101309,102035,1,0,0
144,63,102036,102159,2,0,0
145,35,102160,102341,1,0,0
146,28,102342,103075,0,4,0
147,14,103076,103434,0,2,0
148,28,103435,103860,0,4,0
149,63,103861,104432,2,0,0
150,7,104433,105481,0,1,0
151,63,105482,105500,2,0,0
152,91,105501,105610,3,0,0
153,35,105611,105782,1,0,0
154,91,105783,106234,3,0,0
155,7,106235,108895,0,1,0
156,21,108896,111910,0,3,0
157,35,111911,111941,1,0,0
158,21,111942,113223,0,3,0
159,91,113224,114796,3,0,0
160,35,114797,116139,1,0,0
161,63,116140,117040,2,0,0
162,91,117041,118623,3,0,0
163,63,118624,119156,2,0,0
164,91,119157,119450,3,0,0
165,63,119451,119857,2,0,0
166,91,119858,120182,3,0,0
167,35,120183,121404,1,0,0
168,91,121405,123390,3,0,0
169,7,123391,123589,0,1,0
170,0,123590,123599,0,0,0
171,91,123600,123651,3,0,0
172,0,123652,127969,0,0,0
173,21,127970,129426,0,3,0
174,7,129427,129797,0,1,0
175,21,129798,130577,0,3,0
176,7,130578,130635,0,1,0
177,21,130636,130676,0,3,0
178,95,130677,131369,3,0,4
179,67,131370,132525,2,0,4
180,25,132526,132910,0,3,4
181,21,132911,133578,0,3,0
182,69,133579,133676,2,0,6
183,97,133677,134682,3,0,6
184,27,134683,135245,0,3,6
185,26,135246,135248,0,3,5
186,19,135249,135330,0,2,5
187,14,135331,136611,0,2,0
188,0,136612,136706,0,0,0
189,5,136707,137099,0,0,5
190,3,137100,138512,0,0,3
191,0,138513,142494,0,0,0
192,95,142495,143572,3,0,4
193,67,143573,143598,2,0,4
194,95,143599,143981,3,0,4
195,96,143982,144127,3,0,5
196,21,144128,144915,0,3,0
197,14,144916,145124,0,2,0
198,7,145125,146413,0,1,0
199,35,146414,146599,1,0,0
200,91,146600,147034,3,0,0
201,67,147035,147098,2,0,4
202,68,147099,147264,2,0,5
203,67,147265,148357,2,0,4
204,32,148358,148763,0,4,4
205,30,148764,149876,0,4,2
206,93,149877,151070,3,0,2
207,7,151071,151954,0,1,0
208,65,151955,152911,2,0,2
209,7,152912,152986,0,1,0
210,0,152987,153866,0,0,0
211,2,153867,154042,0,0,2
212,0,154043,154696,0,0,0
213,65,154697,155371,2,0,2
214,35,155372,155404,1,0,0
215,0,155405,158342,0,0,0
216,2,158343,158725,0,0,2
217,43,158726,158920,1,1,2
218,37,158921,159241,1,0,2
219,35,159242,160517,1,0,0
220,14,160518,160932,0,2,0
221,35,160933,165341,1,0,0
222,91,165342,167037,3,0,0
223,40,167038,167041,1,0,5
224,39,167042,167316,1,0,4
225,91,167317,167330,3,0,0
226,37,167331,168544,1,0,2
227,91,168545,169045,3,0,0
228,35,169046,169178,1,0,0
229,91,169179,173985,3,0,0
230,63,173986,173998,2,0,0
231,91,173999,174167,3,0,0
232,95,174168,174236,3,0,4
233,45,174237,174372,1,1,4
234,95,174373,174543,3,0,4
235,97,174544,174719,3,0,6
236,93,174720,174832,3,0,2
237,92,174833,178266,3,0,1
238,7,178267,178764,0,1,0
239,8,178765,181372,0,1,1
240,22,181373,181722,0,3,1
241,21,181723,185313,0,3,0
242,14,185314,187404,0,2,0
243,66,187405,191059,2,0,3
244,54,191060,191116,1,3,4
245,39,191117,191594,1,0,4
246,37,191595,192016,1,0,2
247,23,192017,192364,0,3,2
248,24,192365,193008,0,3,3
249,38,193009,193839,1,0,3
250,17,193840,194347,0,2,3
251,38,194348,195131,1,0,3
252,40,195132,195367,1,0,5
253,41,195368,195784,1,0,6
254,39,195785,195903,1,0,4
255,40,195904,196093,1,0,5
256,58,196094,196185,1,4,5
257,74,196186,196236,2,1,5
258,36,196237,196732,1,0,1
259,74,196733,197314,2,1,5
260,71,197315,197697,2,1,2
261,42,197698,198842,1,1,1
262,15,198843,199540,0,2,1
263,22,199541,199999,0,3,1
