gr,name,start,end,topology,int_1,int_2
1,94,0,900,3,0,3
2,38,901,2612,1,0,3
3,31,2613,3627,0,4,3
4,33,3628,4449,0,4,5
5,96,4450,4463,3,0,5
6,5,4464,4621,0,0,5
7,96,4622,4790,3,0,5
8,12,4791,5024,0,1,5
9,7,5025,5730,0,1,0
10,12,5731,5761,0,1,5
11,7,5762,6185,0,1,0
12,63,6186,8429,2,0,0
13,41,8430,8559,1,0,6
14,38,8560,9638,1,0,3
15,39,9639,10070,1,0,4
16,11,10071,10843,0,1,4
17,12,10844,11246,0,1,5
18,60,11247,11515,1,5,5
19,55,11516,11538,1,3,5
20,94,11539,12387,3,0,3
21,63,12388,14248,2,0,0
22,0,14249,14323,0,0,0
23,5,14324,15556,0,0,5
24,40,15557,16293,1,0,5
25,12,16294,16844,0,1,5
26,7,16845,17054,0,1,0
27,28,17055,17203,0,4,0
28,33,17204,17237,0,4,5
29,32,17238,17383,0,4,4
30,39,17384,17479,1,0,4
31,73,17480,17501,2,1,4
32,74,17502,17963,2,1,5
33,42,17964,18985,1,1,1
34,1,18986,19514,0,0,1
35,5,19515,20148,0,0,5
36,33,20149,20681,0,4,5
37,31,20682,21369,0,4,3
38,33,21370,21505,0,4,5
39,31,21506,22417,0,4,3
40,81,22418,23491,2,3,3
41,24,23492,23695,0,3,3
42,25,23696,24011,0,3,4
43,82,24012,24136,2,3,4
44,85,24137,24413,2,4,4
45,32,24414,24517,0,4,4
46,11,24518,24925,0,1,4
47,12,24926,24934,0,1,5
48,86,24935,25918,2,4,5
49,68,25919,26187,2,0,5
50,28,26188,28279,0,4,0
51,7,28280,28786,0,1,0
52,28,28787,29736,0,4,0
53,7,29737,29863,0,1,0
54,28,29864,30118,0,4,0
55,96,30119,30552,3,0,5
56,97,30553,30711,3,0,6
57,95,30712,30978,3,0,4
58,45,30979,31275,1,1,4
59,32,31276,31674,0,4,4
60,95,31675,32305,3,0,4
61,97,32306,32823,3,0,6
62,92,32824,33008,3,0,1
63,47,33009,33969,1,1,6
64,46,33970,34634,1,1,5
65,33,34635,34807,0,4,5
66,12,34808,34870,0,1,5
67,10,34871,36071,0,1,3
